%       x_1              x_2            Y = ln T
      0.100            3.500       -6.500000e-02
      0.100            4.500       -3.430000e-02
      0.100            4.700       +2.220000e-02
      0.100            4.900       +3.529999e-02
      0.100            5.700       +6.024000e-01
      0.100            8.500       -1.880000e-02
      0.100            8.700       -1.200000e-01
      0.100            9.100       -1.852000e-01
      0.100            9.700       +7.582300e+00
      0.100            9.900       +7.826200e+00
      0.300            2.500       +1.148800e+00
      0.300            6.300       -1.625000e-01
      0.300            9.500       +2.086000e-01
      0.300           10.100       +8.120800e+00
      0.300           11.900       +6.850600e+00
      0.500            0.100       -1.400900e+00
      0.500            0.900       -1.586000e+00
      0.500            2.900       +1.078100e+00
      0.700            0.500       -1.317700e+00
      0.700            1.300       -1.307700e+00
      0.700            2.100       +6.301000e-01
      0.700            8.700       -4.457000e-01
      0.900            1.300       -1.355000e+00
      0.900            1.500       -9.912000e-01
      0.900            1.900       +2.220000e-02
      0.900            2.500       +1.437200e+00
      0.900            4.900       -1.085900e+00
      0.900            6.500       -1.612000e+00
      1.100            1.100       -1.422800e+00
      1.100            2.100       +6.446000e-01
      1.100            3.700       +7.014000e-01
      1.100            7.300       +5.867000e+00
      1.100            7.500       +6.167800e+00
      1.100            8.900       -4.556000e-01
      1.100            9.500       +7.360700e+00
      1.100           11.300       +7.565600e+00
      1.100           11.900       +7.091200e+00
      1.300            1.700       -4.363000e-01
      1.300            2.300       +1.223400e+00
      1.300            4.300       +6.941800e+00
      1.300            5.300       +6.312400e+00
      1.300            5.700       +6.588500e+00
      1.300            7.500       +6.550900e+00
      1.300            8.700       -2.368000e-01
      1.300            9.100       -3.488000e-01
      1.500            2.300       +1.129500e+00
      1.500            4.500       +6.813800e+00
      1.500            5.700       +6.615700e+00
      1.500            8.300       +6.994800e+00
      1.500            8.500       -9.580000e-02
      1.500            9.100       +6.932000e+00
      1.500            9.300       +7.035200e+00
      1.700            4.700       +6.864700e+00
      1.700            4.900       +6.893600e+00
      1.700            5.500       +6.737400e+00
      1.700            6.900       +6.312800e+00
      1.700            7.300       +7.026500e+00
      1.700            7.700       +7.314500e+00
      1.700            8.300       +7.146500e+00
      1.700           10.700       +8.905300e+00
      1.700           11.100       +8.675500e+00
      1.900            1.500       -5.170000e-01
      1.900            3.100       +1.754600e+00
      1.900            3.500       +9.655000e-01
      1.900            3.700       +4.081000e-01
      1.900            4.500       -4.504000e-01
      1.900            6.100       +6.718900e+00
      1.900            6.900       -3.969000e-01
      1.900            7.500       +7.348300e+00
      1.900            9.100       +7.078600e+00
      1.900           10.300       +8.341100e+00
      1.900           10.900       +8.776800e+00
      1.900           11.300       +8.379200e+00
      2.100            3.300       +8.598000e-01
      2.100            3.900       -7.359000e-01
      2.100            5.100       +7.031800e+00
      2.100            6.900       -9.210000e-02
      2.100            9.300       +7.138100e+00
      2.100           10.300       +8.178400e+00
      2.100           10.500       +8.421300e+00
      2.300            0.300       +7.300000e-01
      2.300            1.100       +3.518000e-01
      2.300            1.300       +1.105000e-01
      2.300            2.700       +6.364000e-01
      2.300            6.500       +1.403000e-01
      2.300            8.100       +7.051400e+00
      2.300            9.300       +7.098500e+00
      2.300           10.500       +8.297700e+00
      2.500            0.300       +5.554000e-01
      2.500            7.100       +5.700000e-02
      2.500            7.900       +7.018400e+00
      2.500            8.900       +6.769700e+00
      2.500           11.300       +8.306000e+00
      2.700            0.300       +2.327000e-01
      2.700            3.100       -7.489000e-01
      2.700            3.500       -1.256800e+00
      2.700            4.100       -1.643200e+00
      2.700            4.500       -1.374700e+00
      2.700           11.100       +8.695100e+00
      2.700           11.500       +7.954600e+00
      2.900            1.100       -1.479000e-01
      2.900            4.100       +5.676100e+00
      2.900            4.700       +6.024900e+00
      2.900            7.300       -6.390000e-02
      2.900            8.100       +7.010700e+00
      2.900            8.900       +7.029400e+00
      2.900            9.500       +7.392600e+00
      3.100            7.900       +7.162700e+00
      3.100            9.500       +7.562500e+00
      3.100            9.900       +8.227500e+00
      3.300            0.900       -1.796000e-01
      3.300            1.700       +5.507400e+00
      3.300           10.500       +8.875600e+00
      3.300           10.700       +8.878400e+00
      3.300           11.300       +8.200700e+00
      3.500            4.900       +5.548400e+00
      3.500            5.100       +5.466500e+00
      3.500            5.700       +6.249000e+00
      3.500            9.900       +8.349900e+00
      3.500           10.300       +8.608700e+00
      3.700            4.900       +5.311400e+00
      3.700            5.100       +5.218600e+00
      3.700            5.700       +6.014600e+00
      3.700            7.100       +7.150600e+00
      3.900            1.700       +5.786500e+00
      3.900            4.900       +5.240700e+00
      3.900            5.300       +5.231700e+00
      3.900            6.900       +7.144600e+00
      3.900            8.500       +7.489000e+00
      3.900            9.700       +7.860700e+00
      3.900           10.700       +7.652200e+00
      4.100            3.500       +6.489000e+00
      4.100            5.700       +5.952400e+00
      4.300            0.700       +8.107600e+00
      4.300            1.300       +6.547300e+00
      4.300            2.300       +6.796300e+00
      4.300            6.300       +6.756200e+00
      4.300            7.700       +7.557500e+00
      4.300            8.900       +6.605300e+00
      4.300            9.500       +6.706800e+00
      4.300           10.900       +6.669000e+00
      4.300           11.700       +6.857200e+00
      4.500            2.300       +6.569200e+00
      4.500            5.500       +6.071900e+00
      4.500            7.700       +7.540300e+00
      4.500            8.500       +6.479600e+00
      4.500            8.900       +6.082900e+00
      4.500            9.700       +6.293800e+00
      4.500           10.700       +6.148200e+00
      4.700            2.700       +6.282100e+00
      4.700            4.500       +5.599300e+00
      4.700            5.700       +6.551300e+00
      4.700            6.100       +6.852300e+00
      4.700            6.900       +8.014900e+00
      4.700            9.900       +5.820600e+00
      4.700           11.500       +6.224100e+00
      4.900            3.100       +5.956200e+00
      4.900            4.900       +6.127400e+00
      4.900            5.100       +6.347800e+00
      4.900            6.900       +8.176500e+00
      4.900            7.900       +6.967100e+00
      4.900            9.700       +5.640900e+00
      5.100            0.700       +7.372700e+00
      5.100            4.300       +6.084300e+00
      5.100            4.500       +6.071100e+00
      5.100            6.900       +8.213700e+00
      5.100            7.500       +8.031300e+00
      5.100           10.500       +5.282900e+00
      5.100           11.500       +5.658900e+00
      5.300            4.300       +6.187300e+00
      5.300            4.700       +6.360400e+00
      5.300            5.500       +7.247000e+00
      5.500            1.500       +5.506600e+00
      5.500            2.700       +5.320200e+00
      5.500            4.300       +6.202500e+00
      5.500            4.500       +6.273300e+00
      5.500            6.100       +7.474300e+00
      5.500            6.900       +7.780600e+00
      5.500            7.900       +7.730900e+00
      5.500           10.300       +5.621900e+00
      5.700            0.700       +6.795700e+00
      5.700            2.100       +5.461100e+00
      5.700            3.500       +6.180700e+00
      5.700            7.700       +8.159600e+00
      5.700            8.900       +6.538400e+00
      5.700           11.100       +5.184600e+00
      5.900            0.700       +6.598500e+00
      5.900            6.100       +6.841100e+00
      5.900            7.500       +7.894400e+00
      5.900            8.700       +6.757300e+00
      5.900           11.100       +5.365900e+00
      6.100            0.300       +7.274700e+00
      6.100            1.700       +5.922000e+00
      6.100            2.100       +5.719200e+00
      6.100            2.500       +5.353200e+00
      6.100            3.100       +5.550800e+00
      6.100            4.500       +6.556600e+00
      6.100            4.700       +6.670400e+00
      6.100            7.100       +7.094900e+00
      6.100            9.100       +6.774700e+00
      6.100           10.500       +6.359500e+00
      6.100           11.900       +5.741600e+00
      6.300            1.500       +6.076800e+00
      6.300            4.100       +6.607700e+00
      6.300            7.500       +7.552200e+00
      6.300            8.500       +6.845100e+00
      6.300            9.100       +6.675600e+00
      6.500            8.500       +6.686000e+00
      6.500           10.500       +7.058100e+00
      6.500           11.500       +5.886800e+00
      6.500           11.900       +6.363100e+00
      6.700            0.700       +5.943200e+00
      6.700            4.500       +7.098900e+00
      6.700            5.300       +8.070000e-02
      6.700            7.900       +2.104000e-01
      6.700            8.100       +7.110600e+00
      6.700            8.700       +6.289900e+00
      6.700           10.500       +7.258800e+00
      6.900            0.300       +6.728100e+00
      6.900            2.300       +6.549000e+00
      6.900            2.500       +6.327600e+00
      6.900            5.500       -1.170000e-02
      6.900           11.700       +6.091900e+00
      7.100            2.900       +6.472100e+00
      7.100            3.900       +7.195100e+00
      7.100            4.300       +7.106000e+00
      7.100            5.700       +7.012400e+00
      7.100            8.900       -1.258000e+00
      7.100           10.100       +7.191800e+00
      7.300            1.300       +7.008400e+00
      7.300            1.700       +7.234000e+00
      7.300            2.300       +7.295900e+00
