%       x_1              x_2            Y = ln T
      0.100            1.700       +3.018000e-01
      0.100            2.500       +1.113300e+00
      0.100            3.100       +4.120000e-01
      0.100            3.500       -6.500000e-02
      0.100            6.100       +4.470000e-01
      0.100            7.300       +1.351000e-01
      0.100            8.300       +7.110000e-02
      0.100            8.900       -1.983000e-01
      0.100           10.300       +7.983100e+00
      0.100           10.500       +7.888200e+00
      0.100           11.500       +6.656200e+00
      0.100           11.700       +6.721900e+00
      0.100           11.900       +6.861300e+00
      0.300            0.100       -1.669900e+00
      0.300            0.300       -1.733600e+00
      0.300            1.500       -5.310000e-01
      0.300            1.700       +4.799999e-03
      0.300            3.100       +5.806000e-01
      0.300            3.300       +2.871000e-01
      0.300            6.500       -5.045000e-01
      0.300            6.700       -6.343001e-01
      0.300            8.500       +6.881700e+00
      0.300            8.700       -2.319000e-01
      0.300           11.300       +6.610200e+00
      0.500            0.500       -1.608200e+00
      0.500            2.500       +1.213100e+00
      0.500            3.100       +8.255000e-01
      0.500            4.900       -5.472000e-01
      0.500            5.500       -7.230000e-02
      0.500            5.700       +1.550000e-01
      0.500            7.300       -8.053000e-01
      0.500            8.700       -3.545000e-01
      0.500           10.300       +8.382000e+00
      0.500           10.500       +8.252400e+00
      0.700            0.900       -1.520400e+00
      0.700            1.500       -9.382000e-01
      0.700            2.900       +1.327100e+00
      0.700            3.500       +4.516000e-01
      0.700            4.100       -2.678000e-01
      0.700            4.300       -4.300000e-01
      0.700            7.300       -1.224900e+00
      0.700            9.500       +7.358800e+00
      0.700           11.300       +6.804200e+00
      0.900            0.100       -3.347000e-01
      0.900            0.300       -6.266000e-01
      0.900            1.300       -1.355000e+00
      0.900            6.900       -1.835700e+00
      0.900            7.500       -1.155400e+00
      0.900            9.700       +7.724100e+00
      0.900           10.900       +7.986300e+00
      0.900           11.900       +6.880600e+00
      1.100            0.300       -2.480000e-01
      1.100            3.700       +7.014000e-01
      1.100            6.300       -1.294300e+00
      1.100            8.900       -4.556000e-01
      1.300            0.100       +4.517000e-01
      1.300            0.500       -4.595000e-01
      1.300            1.300       -1.143500e+00
      1.300            1.900       +6.859999e-02
      1.300            2.700       +1.833200e+00
      1.300            3.900       +5.330999e-01
      1.300            5.100       +6.305500e+00
      1.300            9.500       +7.301400e+00
      1.500            1.500       -8.303000e-01
      1.500            2.700       +1.920700e+00
      1.500            5.900       +6.520900e+00
      1.500            6.700       -1.589700e+00
      1.500            7.500       +6.954100e+00
      1.500            8.100       +6.991300e+00
      1.500            8.900       -8.980000e-02
      1.500            9.900       +7.939200e+00
      1.500           10.100       +8.317101e+00
      1.500           11.100       +8.576500e+00
      1.700            1.500       -7.727000e-01
      1.700            3.700       +8.870000e-01
      1.700            4.300       -2.404000e-01
      1.700            4.700       +6.864700e+00
      1.700            6.100       +6.437800e+00
      1.700            9.300       +7.083400e+00
      1.900            0.100       +7.873999e-01
      1.900            0.700       +7.860000e-02
      1.900            2.500       +1.177900e+00
      1.900            2.900       +1.811100e+00
      1.900            3.100       +1.754600e+00
      1.900            6.900       -3.969000e-01
      1.900            7.300       +7.200800e+00
      1.900            7.900       +7.292200e+00
      1.900            8.700       +7.004800e+00
      1.900           10.100       +8.083700e+00
      1.900           10.900       +8.776800e+00
      2.100            1.300       -1.525000e-01
      2.100            1.500       -2.727000e-01
      2.100            1.900       -2.127000e-01
      2.100            3.300       +8.598000e-01
      2.100            5.700       +7.162500e+00
      2.100            7.300       +1.723000e-01
      2.100            9.700       +7.484200e+00
      2.100            9.900       +7.727800e+00
      2.300            0.700       +6.512000e-01
      2.300            3.100       +6.073000e-01
      2.300            3.700       -8.561000e-01
      2.300            4.100       -1.475100e+00
      2.300            4.900       +6.926300e+00
      2.300            5.500       +7.142900e+00
      2.300            5.700       +7.261800e+00
      2.300            6.100       +7.307000e+00
      2.300            8.900       +6.828200e+00
      2.300           10.700       +8.509800e+00
      2.500            1.900       -7.393000e-01
      2.500            6.100       +7.480600e+00
      2.500            7.100       +5.700000e-02
      2.500            8.900       +6.769700e+00
      2.500            9.100       +6.922000e+00
      2.500            9.500       +7.225300e+00
      2.500           10.500       +8.432400e+00
      2.700            0.900       +7.514300e+00
      2.700            1.100       +7.286300e+00
      2.700            1.900       +6.076600e+00
      2.700            2.500       -5.644000e-01
      2.700            4.500       -1.374700e+00
      2.700            5.300       +6.677400e+00
      2.700            5.900       +7.378900e+00
      2.700            6.100       +4.734000e-01
      2.700            6.300       +7.652000e+00
      2.700            8.500       +6.698400e+00
      2.700            9.500       +7.277300e+00
      2.700            9.700       +7.482100e+00
      2.700           11.300       +8.361000e+00
      2.900            2.500       -9.765000e-01
      2.900            3.300       -1.425900e+00
      2.900            5.100       +6.283700e+00
      2.900            5.500       +6.752300e+00
      2.900            6.500       +7.318000e-01
      2.900            7.300       -6.390000e-02
      2.900            7.700       -3.300000e-02
      3.100            0.100       +1.017000e-01
      3.100            6.900       +3.119000e-01
      3.100           10.300       +8.856200e+00
      3.100           10.900       +9.006200e+00
      3.100           11.100       +8.750200e+00
      3.300            0.100       +4.130000e-01
      3.300            2.300       -1.228800e+00
      3.300            3.900       +5.912900e+00
      3.300            6.100       +2.657000e-01
      3.300            6.700       +4.174000e-01
      3.300            6.900       +1.746000e-01
      3.300            7.100       -3.840000e-02
      3.300            7.500       -1.136000e-01
      3.300            9.700       +8.015700e+00
      3.300           10.300       +8.796000e+00
      3.300           10.500       +8.875600e+00
      3.300           11.500       +7.751700e+00
      3.500            0.100       +8.046000e-01
      3.500            0.500       +5.358000e-01
      3.500            0.900       -9.360000e-02
      3.500            1.100       -4.205000e-01
      3.500            3.300       +5.966900e+00
      3.500            4.100       +5.922100e+00
      3.500            4.700       +5.699600e+00
      3.500            6.100       +7.074200e+00
      3.500            6.500       +7.388300e+00
      3.500            9.300       +7.681600e+00
      3.500           10.500       +8.596900e+00
      3.500           10.900       +8.435600e+00
      3.500           11.900       +6.820400e+00
      3.700            1.700       +5.664300e+00
      3.700            2.300       -6.027000e-01
      3.700            3.700       -1.049800e+00
      3.700            7.100       +7.150600e+00
      3.700            7.300       +7.279700e+00
      3.700            7.900       +7.422300e+00
      3.700            9.700       +8.042400e+00
      3.700           10.300       +8.317000e+00
      3.700           10.900       +7.975400e+00
      3.700           11.500       +7.439800e+00
      3.700           11.900       +6.740200e+00
      3.900            0.100       +1.322300e+00
      3.900            0.500       +1.146500e+00
      3.900            0.900       +3.711000e-01
      3.900            3.100       +6.793600e+00
      3.900            4.700       +5.390500e+00
      3.900            5.100       +5.157100e+00
      3.900            6.300       +6.863600e+00
      3.900            6.700       +7.063200e+00
      3.900            8.900       +7.527800e+00
      3.900           10.300       +7.943800e+00
      4.100            2.700       +7.189600e+00
      4.100            5.300       +5.412700e+00
      4.100            6.500       +6.934200e+00
      4.100            6.900       +7.276300e+00
      4.100            7.100       +7.469100e+00
      4.100           11.100       +7.139200e+00
      4.100           11.500       +7.195700e+00
      4.300            1.100       +7.078800e+00
      4.300            2.100       +6.462900e+00
      4.300            3.100       +6.849800e+00
      4.300            5.100       +5.561200e+00
      4.300            6.500       +7.075800e+00
      4.300            6.900       +7.518700e+00
      4.300            8.500       +6.823300e+00
      4.300           11.900       +6.758100e+00
      4.500            2.100       +6.339500e+00
      4.500            2.500       +6.676400e+00
      4.500            3.900       +6.149200e+00
      4.500            7.900       +7.173000e+00
      4.500            8.300       +6.670000e+00
      4.500            9.900       +6.358600e+00
      4.500           10.500       +6.160600e+00
      4.500           11.500       +6.670000e+00
      4.500           11.900       +6.529200e+00
      4.700            1.100       +6.898200e+00
      4.700            2.500       +6.322300e+00
      4.700            3.100       +6.250600e+00
      4.700            6.500       +7.614700e+00
      4.700            7.100       +8.129000e+00
      4.700            8.300       +6.373000e+00
      4.700            8.900       +5.819800e+00
      4.700            9.100       +5.646700e+00
      4.900            0.100       +1.131800e+00
      4.900            1.700       +5.857500e+00
      4.900            3.500       +6.192700e+00
      4.900            3.700       +6.208500e+00
      4.900            4.300       +5.911300e+00
      4.900            5.900       +7.060600e+00
      4.900            7.100       +8.273000e+00
      4.900            8.700       +5.884600e+00
      4.900            9.300       +5.677200e+00
      4.900            9.900       +5.520200e+00
      4.900           10.300       +5.313800e+00
      4.900           11.300       +5.845800e+00
      4.900           11.700       +5.883300e+00
      5.100            1.700       +5.595400e+00
      5.100            2.500       +5.591600e+00
      5.100            4.500       +6.071100e+00
      5.100            7.700       +7.564700e+00
      5.100            9.300       +5.812200e+00
      5.100            9.500       +5.805000e+00
      5.100           10.300       +5.248000e+00
      5.300            1.700       +5.450400e+00
      5.300            1.900       +5.450600e+00
      5.300            3.500       +6.237400e+00
      5.300            4.300       +6.187300e+00
      5.300            4.700       +6.360400e+00
      5.300            6.500       +7.821500e+00
      5.300           11.100       +5.259500e+00
      5.300           11.300       +5.396200e+00
      5.300           11.500       +5.485100e+00
      5.500            0.100       +1.135000e+00
      5.500            1.700       +5.439400e+00
      5.500            1.900       +5.401200e+00
      5.500            2.300       +5.367400e+00
      5.500            2.500       +5.319400e+00
      5.500            3.300       +5.995700e+00
      5.500            3.900       +6.345800e+00
      5.500            5.300       +7.125400e+00
      5.500            5.700       +7.342200e+00
      5.500            6.500       +7.561200e+00
      5.500            7.100       +7.890100e+00
      5.500            7.500       +8.232300e+00
      5.500           11.100       +5.193000e+00
      5.500           11.700       +5.281800e+00
      5.700            0.700       +6.795700e+00
      5.700            2.300       +5.387200e+00
      5.700            2.700       +5.334500e+00
      5.700            2.900       +5.480900e+00
      5.700            3.700       +6.319200e+00
      5.700            6.100       +7.210400e+00
      5.700            7.500       +8.146400e+00
      5.700            9.100       +6.533200e+00
      5.700            9.700       +6.446700e+00
      5.700           11.100       +5.184600e+00
      5.900            0.100       +7.873900e+00
      5.900            0.700       +6.598500e+00
      5.900            5.700       +7.039900e+00
      5.900            6.100       +6.841100e+00
      5.900            6.900       +6.922400e+00
      5.900            7.100       +7.213800e+00
      5.900            7.900       +7.818000e+00
      5.900            9.500       +6.693400e+00
      5.900            9.700       +6.614200e+00
      5.900           11.500       +5.426500e+00
      5.900           11.900       +5.339100e+00
      6.100            2.300       +5.524400e+00
      6.100            2.500       +5.353200e+00
      6.100            3.100       +5.550800e+00
      6.100            4.300       +6.491500e+00
      6.100            4.700       +6.670400e+00
      6.100            6.700       +6.511200e+00
      6.100            7.100       +7.094900e+00
      6.100            9.100       +6.774700e+00
      6.300            0.100       +7.567100e+00
      6.300            0.500       +6.551700e+00
      6.300            6.300       +6.144600e+00
      6.300            7.300       +7.405200e+00
      6.300            7.500       +7.552200e+00
      6.300            7.900       +3.626000e-01
      6.300            8.100       +1.296000e-01
      6.300           10.100       +6.860300e+00
      6.300           10.900       +6.163100e+00
      6.300           11.500       +5.845600e+00
      6.500            0.900       +5.943700e+00
      6.500            1.100       +6.022200e+00
      6.500            1.300       +6.130300e+00
      6.500            3.100       +5.704600e+00
      6.500            3.700       +6.502500e+00
      6.500            4.300       +6.866100e+00
      6.500            6.100       +6.084100e+00
      6.500            8.100       +7.141500e+00
      6.500            9.300       +6.491400e+00
      6.500            9.900       +6.969600e+00
      6.500           10.700       +6.820400e+00
      6.700            5.100       +7.257200e+00
      6.700            5.500       -1.443000e-01
      6.700            6.300       +6.144500e+00
      6.700            9.500       +6.529300e+00
      6.700           10.700       +7.030300e+00
      6.900            0.300       +6.728100e+00
      6.900            2.700       +6.141700e+00
      6.900            3.100       +6.236500e+00
      6.900            3.900       +7.130200e+00
      6.900            4.900       +7.278300e+00
      6.900            6.300       +6.225500e+00
      6.900            6.700       -4.935000e-01
      6.900            7.100       -2.950000e-02
      6.900            7.700       +3.381000e-01
      6.900            8.700       +6.082700e+00
      6.900           10.100       +7.226900e+00
      6.900           10.300       +7.289400e+00
      6.900           11.100       +6.407400e+00
      6.900           11.700       +6.091900e+00
      6.900           11.900       +6.586100e+00
      7.100            2.300       +6.985900e+00
      7.100            3.300       +6.759200e+00
      7.100            3.900       +7.195100e+00
      7.100            4.100       +7.155100e+00
      7.100            6.300       +6.406000e+00
      7.100            6.500       +6.533100e+00
      7.100            7.300       +1.744000e-01
      7.100            7.500       +3.355000e-01
      7.100            8.100       +1.263000e-01
      7.300            2.900       +6.809100e+00
      7.300            3.300       +7.017100e+00
      7.300            4.900       +6.871200e+00
      7.300            5.900       +7.022300e+00
