%       x_1              x_2            Y = ln T
      0.100            1.100       -1.273600e+00
      0.100            1.900       +7.705000e-01
      0.100            2.300       +1.185300e+00
      0.100            2.500       +1.113300e+00
      0.100            3.300       +1.284000e-01
      0.100            4.900       +3.529999e-02
      0.100            5.100       +7.350000e-02
      0.100            6.100       +4.470000e-01
      0.100            7.700       +2.149000e-01
      0.100            8.700       -1.200000e-01
      0.100            9.900       +7.826200e+00
      0.100           10.500       +7.888200e+00
      0.300            6.300       -1.625000e-01
      0.300            7.300       -2.913000e-01
      0.300            7.900       +6.895300e+00
      0.300            8.900       -2.387000e-01
      0.300            9.300       -2.220000e-02
      0.300           11.100       +6.903700e+00
      0.500            2.100       +7.361000e-01
      0.500            2.300       +1.052800e+00
      0.500            3.300       +5.114000e-01
      0.500            4.900       -5.472000e-01
      0.500            6.700       -1.037000e+00
      0.500            6.900       -1.050800e+00
      0.500            7.900       -5.675000e-01
      0.500            8.500       +6.713900e+00
      0.500            9.100       -2.084000e-01
      0.700            0.500       -1.317700e+00
      0.700            2.300       +1.044000e+00
      0.700            2.500       +1.307600e+00
      0.700            2.900       +1.327100e+00
      0.700            3.300       +7.926000e-01
      0.700            3.900       -6.200000e-02
      0.700            5.300       -6.958000e-01
      0.700            5.500       -4.238000e-01
      0.700            7.100       -1.437200e+00
      0.700            7.900       +6.283100e+00
      0.700            8.500       +6.616800e+00
      0.700            8.900       -4.106000e-01
      0.700            9.500       +7.358800e+00
      0.700           10.700       +8.120000e+00
      0.700           11.900       +6.781100e+00
      0.900            0.500       -9.923000e-01
      0.900            2.900       +1.567700e+00
      0.900            4.300       -4.295000e-01
      0.900            4.700       -9.195001e-01
      0.900            5.900       +6.778200e+00
      0.900            6.300       -1.117500e+00
      0.900            7.900       +6.239600e+00
      0.900            8.100       -7.205001e-01
      0.900            9.900       +8.091600e+00
      0.900           10.100       +8.420800e+00
      0.900           10.900       +7.986300e+00
      0.900           11.300       +7.136200e+00
      0.900           11.500       +6.916100e+00
      0.900           11.700       +6.854700e+00
      1.100            1.100       -1.422800e+00
      1.100            2.700       +1.757000e+00
      1.100            2.900       +1.816900e+00
      1.100            4.500       -5.925000e-01
      1.100            6.100       +6.369900e+00
      1.100            6.300       -1.294300e+00
      1.100            7.700       +6.362500e+00
      1.100           11.300       +7.565600e+00
      1.100           11.500       +7.337400e+00
      1.300            3.900       +5.330999e-01
      1.300            5.100       +6.305500e+00
      1.300            7.700       +6.728700e+00
      1.300            8.100       +6.756900e+00
      1.300            8.300       -3.143000e-01
      1.300            9.300       -7.800000e-02
      1.300            9.900       +7.994800e+00
      1.300           10.700       +8.898100e+00
      1.300           11.700       +7.505100e+00
      1.500            0.300       +1.973000e-01
      1.500            1.900       +5.009999e-02
      1.500            3.300       +1.893900e+00
      1.500            4.300       +6.992000e+00
      1.500            5.100       +6.636000e+00
      1.500            5.300       +6.556500e+00
      1.500            6.100       +6.334700e+00
      1.500            7.100       +6.280400e+00
      1.500            7.300       +6.672400e+00
      1.500            7.700       +7.078400e+00
      1.500            9.300       +7.035200e+00
      1.500           10.300       +8.649300e+00
      1.700            0.100       +7.131000e-01
      1.700            0.300       +3.871000e-01
      1.700            2.500       +1.420600e+00
      1.700            2.900       +2.126700e+00
      1.700            4.500       +6.806300e+00
      1.700            4.700       +6.864700e+00
      1.700            6.100       +6.437800e+00
      1.700            6.500       -1.133700e+00
      1.700            6.700       -1.076200e+00
      1.700            7.300       +7.026500e+00
      1.700            7.500       +7.252500e+00
      1.700           10.900       +8.894200e+00
      1.900            2.700       +1.602100e+00
      1.900            3.300       +1.450000e+00
      1.900            4.100       -4.603000e-01
      1.900            4.300       -5.769000e-01
      1.900            4.700       +6.886600e+00
      1.900            5.100       +6.967600e+00
      1.900            5.900       +6.884800e+00
      1.900            6.900       -3.969000e-01
      1.900            8.100       +7.239400e+00
      1.900            8.700       +7.004800e+00
      1.900           10.100       +8.083700e+00
      1.900           10.900       +8.776800e+00
      2.100            0.300       +7.580000e-01
      2.100            0.900       +2.186000e-01
      2.100            1.300       -1.525000e-01
      2.100            2.100       +5.670000e-02
      2.100            3.900       -7.359000e-01
      2.100            4.300       -1.021600e+00
      2.100            5.500       +7.101600e+00
      2.100            6.300       -1.874000e-01
      2.100            9.900       +7.727800e+00
      2.100           11.300       +8.308599e+00
      2.100           11.500       +8.016000e+00
      2.300            0.500       +7.410000e-01
      2.300            0.900       +5.244000e-01
      2.300            1.100       +3.518000e-01
      2.300            2.700       +6.364000e-01
      2.300            3.100       +6.073000e-01
      2.300            3.900       -1.264800e+00
      2.300            4.100       -1.475100e+00
      2.300            5.300       +7.102200e+00
      2.300            5.700       +7.261800e+00
      2.300            9.300       +7.098500e+00
      2.300            9.500       +7.233500e+00
      2.300            9.700       +7.426100e+00
      2.300           10.500       +8.297700e+00
      2.500            0.100       +3.508000e-01
      2.500            1.300       +1.111000e-01
      2.500            1.500       -3.104000e-01
      2.500            4.500       -1.342500e+00
      2.500            4.900       +6.584400e+00
      2.500            5.900       +7.395100e+00
      2.500            6.500       +7.454400e+00
      2.500            7.900       +7.018400e+00
      2.500            8.700       +6.689900e+00
      2.500            9.500       +7.225300e+00
      2.500            9.900       +7.646800e+00
      2.500           11.500       +7.955400e+00
      2.700            0.700       +7.552900e+00
      2.700            1.100       +7.286300e+00
      2.700            2.900       -5.479000e-01
      2.700            4.500       -1.374700e+00
      2.700            4.700       +6.055000e+00
      2.700            8.500       +6.698400e+00
      2.700           10.500       +8.711600e+00
      2.700           11.100       +8.695100e+00
      2.700           11.700       +7.535000e+00
      2.700           11.900       +7.170600e+00
      2.900            0.300       +4.000000e-02
      2.900            1.700       +5.832800e+00
      2.900            2.500       -9.765000e-01
      2.900            3.500       -1.452600e+00
      2.900            3.900       -1.422100e+00
      2.900           10.100       +8.328600e+00
      2.900           10.900       +8.998700e+00
      2.900           11.500       +7.933100e+00
      3.100            0.100       +1.017000e-01
      3.100            0.700       +7.117200e+00
      3.100            2.900       -1.502500e+00
      3.100            3.500       -1.469600e+00
      3.100            4.100       +5.853100e+00
      3.100            4.900       +6.024600e+00
      3.100            5.300       +6.223700e+00
      3.100            5.500       +6.510800e+00
      3.100            5.700       +6.868900e+00
      3.100            7.900       +7.162700e+00
      3.100            8.700       +7.194100e+00
      3.100            9.300       +7.379500e+00
      3.100           10.300       +8.856200e+00
      3.100           11.300       +8.333500e+00
      3.100           11.700       +7.426400e+00
      3.300            0.900       -1.796000e-01
      3.300            1.900       +5.461700e+00
      3.300            2.500       -1.136900e+00
      3.300            3.700       +5.858000e+00
      3.300            5.300       +5.879000e+00
      3.300            5.700       -5.301000e-01
      3.300            7.500       -1.136000e-01
      3.300            8.100       +7.362100e+00
      3.300            8.500       +7.423600e+00
      3.300            8.700       +7.437900e+00
      3.300           10.500       +8.875600e+00
      3.300           10.700       +8.878400e+00
      3.300           11.900       +6.931500e+00
      3.500            0.900       -9.360000e-02
      3.500            1.300       +6.287000e+00
      3.500            3.500       -1.170400e+00
      3.500            3.900       -1.148500e+00
      3.500            4.700       +5.699600e+00
      3.500            6.900       +3.460000e-02
      3.500            8.700       +7.603700e+00
      3.500           11.900       +6.820400e+00
      3.700            1.500       +5.898200e+00
      3.700            2.100       +6.056300e+00
      3.700            4.100       +5.904700e+00
