%       x_1              x_2            Y = ln T
      0.100            1.100       -1.273600e+00
      0.100            1.900       +7.705000e-01
      0.100            2.100       +1.075800e+00
      0.100            3.100       +4.120000e-01
      0.100            4.900       +3.529999e-02
      0.100            5.900       +6.692000e-01
      0.100            6.300       +1.164000e-01
      0.100            8.700       -1.200000e-01
      0.100            9.300       -4.760000e-02
      0.100           10.100       +7.961700e+00
      0.300            3.700       -9.130000e-02
      0.300            4.300       -2.567000e-01
      0.300            6.500       -5.045000e-01
      0.300           10.700       +7.744400e+00
      0.300           10.900       +7.315200e+00
      0.500            0.100       -1.400900e+00
      0.500            0.500       -1.608200e+00
      0.500            3.100       +8.255000e-01
      0.500            3.900       -1.674000e-01
      0.500            5.500       -7.230000e-02
      0.500            7.100       -9.620000e-01
      0.500           10.700       +7.917000e+00
      0.500           11.500       +6.504200e+00
      0.700            0.500       -1.317700e+00
      0.700            1.300       -1.307700e+00
      0.700            2.300       +1.044000e+00
      0.700            3.100       +1.113200e+00
      0.700            6.700       -1.466300e+00
      0.700            7.100       -1.437200e+00
      0.700            8.100       -6.962000e-01
      0.700            8.500       +6.616800e+00
      0.700            9.100       -2.644000e-01
      0.700            9.900       +8.063900e+00
      0.700           10.500       +8.423500e+00
      0.700           11.500       +6.630600e+00
      0.900            1.300       -1.355000e+00
      0.900            2.900       +1.567700e+00
      0.900            5.100       -1.104700e+00
      0.900            5.900       +6.778200e+00
      0.900            6.100       +6.542100e+00
      0.900            7.700       +6.116200e+00
      0.900            8.900       -4.758000e-01
      0.900            9.100       +6.704500e+00
      0.900            9.900       +8.091600e+00
      1.100            0.300       -2.480000e-01
      1.100            2.300       +1.187000e+00
      1.100            3.700       +7.014000e-01
      1.100            7.300       +5.867000e+00
      1.100            7.500       +6.167800e+00
      1.100            9.100       -4.543000e-01
      1.100            9.700       +7.693600e+00
      1.100           10.300       +8.699100e+00
      1.100           11.900       +7.091200e+00
      1.300            0.300       +1.640000e-02
      1.300            0.900       -1.232600e+00
      1.300            1.900       +6.859999e-02
      1.300            3.100       +2.012300e+00
      1.300            4.700       -6.364000e-01
      1.300            7.500       +6.550900e+00
      1.300            8.300       -3.143000e-01
      1.300            8.700       -2.368000e-01
      1.300           10.700       +8.898100e+00
      1.300           11.300       +7.958600e+00
      1.300           11.900       +7.304400e+00
      1.500            2.100       +6.049000e-01
      1.500            2.300       +1.129500e+00
      1.500            7.900       +7.046400e+00
      1.500            8.300       +6.994800e+00
      1.500            9.900       +7.939200e+00
      1.500           10.300       +8.649300e+00
      1.500           10.500       +8.886900e+00
      1.500           10.700       +8.950600e+00
      1.500           11.300       +8.238300e+00
      1.700            4.500       +6.806300e+00
      1.700            4.900       +6.893600e+00
      1.700            6.300       -9.145000e-01
      1.700            6.500       -1.133700e+00
      1.700            7.900       +7.256500e+00
      1.700           10.300       +8.518800e+00
      1.700           11.700       +7.799500e+00
      1.900            5.100       +6.967600e+00
      1.900            6.900       -3.969000e-01
      1.900            8.700       +7.004800e+00
      1.900            9.500       +7.266800e+00
      1.900           11.100       +8.630100e+00
      2.100            2.700       +1.152500e+00
      2.100            2.900       +1.332000e+00
      2.100            6.700       -1.575000e-01
      2.100            8.100       +7.171500e+00
      2.100            9.900       +7.727800e+00
      2.100           11.500       +8.016000e+00
      2.100           11.700       +7.712300e+00
      2.300            0.500       +7.410000e-01
      2.300            1.100       +3.518000e-01
      2.300            3.300       +2.019000e-01
      2.300            4.100       -1.475100e+00
      2.300            5.700       +7.261800e+00
      2.300            6.500       +1.403000e-01
      2.300            7.100       +1.225000e-01
      2.300            7.500       +7.161700e+00
      2.300           10.900       +8.592100e+00
      2.300           11.100       +8.527900e+00
      2.300           11.700       +7.645400e+00
      2.500            0.500       +6.456000e-01
      2.500            0.700       +6.513000e-01
      2.500            0.900       +5.899000e-01
      2.500            1.700       -6.312000e-01
      2.500            1.900       -7.393000e-01
      2.500            5.100       +6.738000e+00
      2.500            6.500       +7.454400e+00
      2.500            6.700       +2.869000e-01
      2.500            9.300       +7.082000e+00
      2.500           10.500       +8.432400e+00
      2.500           10.900       +8.698000e+00
      2.500           11.300       +8.306000e+00
      2.700            1.300       -1.857000e-01
      2.700            2.500       -5.644000e-01
      2.700            2.700       -4.827000e-01
      2.700            4.100       -1.643200e+00
      2.700            5.100       +6.485400e+00
      2.700            7.100       +2.530000e-02
      2.700            7.300       -5.970000e-02
      2.700            7.700       +7.089300e+00
      2.700           10.300       +8.407700e+00
      2.700           11.500       +7.954600e+00
      2.700           11.900       +7.170600e+00
      2.900            2.100       -1.221400e+00
      2.900            2.900       -1.147400e+00
      2.900            3.700       -1.449500e+00
      2.900            4.700       +6.024900e+00
      2.900            8.500       +6.881800e+00
      2.900            8.900       +7.029400e+00
      2.900            9.500       +7.392600e+00
      2.900           10.100       +8.328600e+00
      2.900           10.900       +8.998700e+00
      2.900           11.700       +7.492600e+00
      3.100            0.100       +1.017000e-01
      3.100            0.300       +1.190000e-01
      3.100            0.700       +7.117200e+00
      3.100            1.900       -1.546900e+00
      3.100            2.300       -1.265500e+00
      3.100            2.500       -1.197300e+00
      3.100            2.700       -1.304400e+00
      3.100            5.500       +6.510800e+00
      3.100            5.900       +1.443000e-01
      3.100            8.500       +7.168200e+00
      3.100            9.100       +7.276700e+00
      3.100           10.900       +9.006200e+00
      3.100           11.300       +8.333500e+00
      3.300            0.300       +7.475000e+00
      3.300            0.900       -1.796000e-01
      3.300            1.100       -5.018000e-01
      3.300            2.300       -1.228800e+00
      3.300            2.700       -1.236400e+00
      3.300            3.100       -1.455700e+00
      3.300            4.500       +5.904900e+00
      3.300            6.500       +7.662600e+00
      3.300            7.100       -3.840000e-02
      3.300            7.500       -1.136000e-01
      3.300           10.100       +8.634200e+00
      3.500            0.300       +7.385000e-01
      3.500            0.700       +7.334900e+00
      3.500            0.900       -9.360000e-02
      3.500            2.300       -9.657000e-01
      3.500            6.700       +1.811000e-01
      3.500            6.900       +3.460000e-02
      3.500            7.300       +7.090500e+00
      3.500            7.900       +7.384300e+00
      3.500            8.100       +7.495100e+00
      3.500            8.700       +7.603700e+00
      3.500            9.900       +8.349900e+00
      3.700            0.900       +1.343000e-01
      3.700            3.100       +6.521200e+00
      3.700            4.300       +5.801400e+00
      3.700            5.300       +5.281100e+00
      3.700            6.100       +6.812800e+00
      3.700            8.100       +7.517400e+00
      3.700            9.300       +7.725400e+00
      3.700            9.500       +7.858300e+00
      3.700            9.900       +8.220500e+00
      3.900            1.700       +5.786500e+00
      3.900            2.100       +6.291400e+00
      3.900            3.900       +6.064700e+00
      3.900            4.100       +5.923600e+00
      3.900            4.300       +5.757300e+00
      3.900            7.300       +7.441000e+00
      3.900            8.300       +7.459800e+00
      3.900            9.700       +7.860700e+00
      3.900           10.100       +8.020800e+00
      3.900           11.900       +6.712600e+00
      4.100            0.100       +1.351800e+00
      4.100            1.100       -3.330000e-02
      4.100            2.900       +7.103300e+00
      4.100            3.100       +6.898800e+00
      4.100            4.900       +5.312700e+00
      4.100            5.100       +5.314700e+00
      4.100            5.900       +6.334800e+00
      4.100            9.300       +7.221900e+00
      4.300            4.300       +5.636200e+00
      4.300            4.500       +5.469900e+00
      4.300            4.700       +5.423600e+00
      4.300            8.900       +6.605300e+00
      4.300            9.300       +6.581200e+00
