%       x_1              x_2            Y = ln T
      0.100            3.700       -1.449000e-01
      0.100            3.900       -2.020000e-01
      0.100            4.100       -2.469000e-01
      0.100           11.500       +6.656200e+00
      0.300           11.500       +6.535400e+00
      0.500            0.900       -1.586000e+00
      0.500            5.300       -3.403000e-01
      0.500            9.100       -2.084000e-01
      0.900            2.700       +1.594500e+00
      0.900            3.500       +7.555000e-01
      0.900            5.900       +6.778200e+00
      0.900           10.500       +8.597400e+00
      1.100            5.700       +6.616700e+00
      1.300            0.700       -9.042000e-01
      1.300            8.900       -3.018000e-01
      1.500            8.900       -8.980000e-02
      1.500            9.900       +7.939200e+00
      1.700            7.300       +7.026500e+00
      1.900            3.700       +4.081000e-01
      2.100            5.500       +7.101600e+00
      2.100           10.100       +7.953300e+00
      2.300            6.900       +9.450000e-02
      2.500            3.900       -1.543700e+00
      2.700            4.300       -1.602200e+00
      2.700            7.100       +2.530000e-02
      2.900            1.100       -1.479000e-01
      2.900            4.100       +5.676100e+00
      2.900            9.900       +7.978600e+00
      3.100            2.500       -1.197300e+00
      3.100            5.100       +6.075900e+00
      3.300            4.100       +5.908400e+00
      3.300            4.300       +5.900400e+00
      3.500            1.100       -4.205000e-01
      3.500            8.900       +7.599500e+00
      3.700            0.500       +8.500000e-01
      3.700            4.700       +5.485100e+00
      3.900            1.300       -6.804000e-01
      3.900            2.700       +1.129000e-01
      3.900            7.700       +7.493700e+00
      3.900            9.900       +7.996300e+00
      3.900           10.900       +7.534500e+00
      4.300            0.300       +8.477600e+00
      4.700           11.100       +6.133600e+00
      4.900            0.700       +7.605700e+00
      4.900            1.300       +6.185100e+00
      4.900            2.100       +5.901600e+00
      5.100            5.300       +6.872900e+00
      5.100            5.900       +7.344600e+00
      5.500            3.700       +6.363800e+00
      5.500            9.300       +6.302100e+00
      5.500           11.300       +5.275800e+00
      5.700            2.900       +5.480900e+00
      5.700            4.700       +6.485100e+00
      5.900            3.900       +6.346800e+00
      6.100            8.100       +7.375700e+00
      6.300            7.500       +7.552200e+00
      6.300            7.700       +7.571900e+00
      6.500            7.900       +2.420000e-01
      6.700            1.900       +6.469500e+00
      6.700            3.700       +6.746000e+00
      6.900            3.300       +6.492300e+00
      6.900            3.900       +7.130200e+00
      7.100            5.300       +7.384800e+00
      7.300           11.700       +6.550200e+00
      7.300           11.900       +6.668600e+00
      7.500            6.100       +1.674000e-01
      7.500           10.500       +7.224700e+00
      7.500           10.700       +7.133300e+00
      7.700            5.300       +6.759400e+00
      7.700            8.700       +6.943400e+00
      7.700            9.500       +7.481700e+00
      8.100            5.300       +6.632500e+00
      8.100           11.100       +7.792700e+00
      8.300            9.700       +7.599300e+00
      8.500            3.100       +7.266700e+00
      8.900            3.900       +6.737800e+00
      9.100            9.900       +7.484100e+00
      9.300            1.900       +8.585200e+00
      9.300            4.300       +6.873000e+00
      9.300            7.100       -1.261800e+00
      9.300            7.700       -1.429100e+00
      9.300           11.100       +7.276700e+00
      9.700            0.100       +7.341000e+00
      9.700            8.100       +6.712300e+00
      9.900            1.900       +7.849100e+00
      9.900            4.700       +6.733400e+00
      9.900            8.900       +7.872300e+00
      9.900           10.300       +7.407000e+00
     10.100            1.500       +7.007400e+00
     10.300            0.500       +7.013900e+00
     10.300            4.700       -1.643000e-01
     10.500            1.700       +6.022500e+00
     10.500            1.900       +6.165000e+00
     10.700            2.900       +6.539100e+00
     10.700            7.500       -1.179800e+00
     10.900           11.300       +6.840600e+00
     10.900           11.900       +6.450400e+00
     11.100            6.300       -1.931000e-01
     11.100            7.100       -1.361800e+00
     11.300            6.700       -5.612000e-01
     11.300            7.700       -1.855000e+00
     11.300            8.300       -9.509000e-01
     11.300            9.900       -8.253000e-01
     11.500           11.700       +6.503800e+00
     11.700            4.300       -1.200000e-02
     11.700            8.100       -1.481800e+00
     11.700            8.300       -1.090800e+00
     11.900            7.500       -1.441700e+00
     11.900            7.700       -1.586400e+00
