%       x_1              x_2            Y = ln T
      0.100            1.500       -2.574000e-01
      0.100            7.100       -3.640000e-02
      0.100            7.900       +1.817000e-01
      0.300            9.500       +2.086000e-01
      0.300            9.900       +7.914600e+00
      0.500            0.500       -1.608200e+00
      0.500            2.300       +1.052800e+00
      0.500            5.500       -7.230000e-02
      0.500            7.100       -9.620000e-01
      0.500           10.500       +8.252400e+00
      0.700            1.700       -4.143000e-01
      0.700            3.100       +1.113200e+00
      0.700            9.700       +7.698600e+00
      1.100            0.700       -1.115400e+00
      1.100            1.900       +3.100000e-02
      1.100            6.500       -1.844300e+00
      1.100            6.700       -2.036800e+00
      1.300            0.300       +1.640000e-02
      1.300            1.900       +6.859999e-02
      1.300            6.300       +5.850900e+00
      1.300           11.500       +7.735200e+00
      1.500            1.300       -1.081400e+00
      1.500            6.300       +6.009600e+00
      1.700            1.300       -9.365000e-01
      1.700            5.700       +6.766100e+00
      1.700            7.500       +7.252500e+00
      1.700           10.300       +8.518800e+00
      1.900            0.700       +7.860000e-02
      1.900            1.700       -3.434000e-01
      1.900            5.100       +6.967600e+00
      1.900            6.700       -5.846000e-01
      2.100            1.100       +2.890000e-02
      2.100           10.100       +7.953300e+00
      2.300            0.500       +7.410000e-01
      2.300            2.700       +6.364000e-01
      2.300            5.500       +7.142900e+00
      2.300           10.500       +8.297700e+00
      2.300           11.100       +8.527900e+00
      2.500            3.100       -5.750000e-02
      2.500            8.300       +6.799700e+00
      2.500           10.500       +8.432400e+00
      2.700            2.300       -7.663000e-01
      2.700            3.100       -7.489000e-01
      2.700            3.500       -1.256800e+00
      2.700            4.700       +6.055000e+00
      2.700            5.100       +6.485400e+00
      2.700            5.300       +6.677400e+00
      2.700           10.100       +8.046900e+00
      2.900            2.500       -9.765000e-01
      3.100            9.100       +7.276700e+00
      3.300            1.900       +5.461700e+00
      3.300            6.100       +2.657000e-01
      3.300            8.100       +7.362100e+00
      3.500            6.500       +7.388300e+00
      3.500            9.500       +7.833100e+00
      3.700            1.700       +5.664300e+00
      3.700            4.900       +5.311400e+00
      3.700            5.900       +6.481700e+00
      3.700            6.700       +3.249999e-02
      3.900            0.100       +1.322300e+00
      3.900            0.700       +8.052000e-01
      3.900            2.300       +6.780300e+00
      3.900            5.300       +5.231700e+00
      3.900            5.900       +6.414800e+00
      3.900            8.900       +7.527800e+00
      4.100            7.500       +7.715800e+00
      4.100           10.100       +7.569600e+00
      4.300            0.500       +8.402700e+00
      4.300            5.500       +5.828500e+00
      4.500            2.500       +6.676400e+00
      4.700            3.100       +6.250600e+00
      4.700            5.500       +6.405400e+00
      4.700            7.100       +8.129000e+00
      4.700            8.300       +6.373000e+00
      4.700           11.100       +6.133600e+00
      4.900            7.300       +8.202200e+00
      5.100            4.900       +6.394100e+00
      5.300            2.300       +5.432300e+00
      5.300            6.100       +7.574700e+00
      5.300            9.300       +6.048800e+00
      5.300            9.900       +5.789800e+00
      5.300           10.700       +5.322800e+00
      5.500           10.900       +5.241200e+00
      5.700           10.100       +6.109800e+00
      5.700           11.100       +5.184600e+00
      5.900            5.700       +7.039900e+00
      5.900            6.300       +6.802600e+00
      5.900           11.700       +5.439900e+00
      6.100            2.900       +5.361500e+00
      6.100            5.300       +7.093800e+00
      6.100            8.100       +7.375700e+00
      6.100           10.900       +5.830100e+00
      6.300            5.300       +7.122200e+00
      6.500            9.100       +6.433700e+00
      6.700            8.300       +6.852500e+00
      6.900            4.500       +7.213400e+00
      6.900            9.300       +6.178500e+00
      7.100            0.900       +6.342500e+00
      7.100            3.700       +7.146600e+00
      7.100            5.100       +7.345100e+00
      7.100            6.300       +6.406000e+00
      7.100            7.500       +3.355000e-01
      7.100           11.100       +6.550100e+00
      7.300            0.300       +6.880300e+00
      7.300            6.900       -8.910000e-02
      7.300            9.900       +7.209600e+00
      7.300           10.700       +7.031300e+00
      7.500            5.900       +2.489000e-01
      7.500            9.900       +7.359200e+00
      7.700            0.900       +6.986500e+00
      7.700            7.300       +4.526000e-01
      7.700            8.100       +7.355700e+00
      7.700           11.700       +7.317500e+00
      7.900            1.900       +8.137700e+00
      7.900            3.300       +7.333400e+00
      7.900            3.500       +7.231200e+00
      7.900            3.900       +6.913600e+00
      7.900            4.700       -1.187900e+00
      7.900            7.300       +4.629000e-01
      8.100           11.900       +7.911400e+00
      8.300            9.900       +7.500600e+00
      8.500            0.700       +7.468600e+00
      8.500            4.700       -7.677000e-01
      8.700            1.300       +8.191000e+00
      8.700            3.500       +6.871700e+00
      8.700            4.100       -2.298000e-01
      8.900            4.500       -5.760000e-02
      8.900            6.300       -9.460000e-02
      8.900            9.700       +7.442100e+00
      9.100           10.500       +7.161400e+00
      9.100           10.900       +7.374100e+00
      9.300            1.300       +8.303100e+00
      9.300            3.300       +6.057800e+00
      9.300            3.500       +5.913100e+00
      9.300           11.300       +7.367700e+00
      9.300           11.500       +7.387200e+00
      9.500            1.900       +8.538800e+00
      9.500            7.300       -1.374100e+00
      9.500           11.300       +7.117000e+00
      9.500           11.500       +7.113000e+00
      9.900            5.700       +7.085400e+00
      9.900            7.500       -1.213200e+00
      9.900            9.500       +7.839000e+00
     10.100            5.300       +2.103000e-01
     10.100            6.100       -1.051700e+00
     10.100           11.700       +6.709400e+00
     10.300            0.100       +6.686800e+00
     10.300            4.500       +6.810700e+00
     10.300            5.100       +1.040000e-02
     10.300           11.700       +6.774900e+00
     10.500            3.900       +6.480100e+00
     10.500            4.500       -1.726000e-01
     10.500            6.100       -7.232000e-01
     10.500            9.300       -2.800000e-02
     10.500           11.700       +6.794700e+00
     10.700            0.900       +7.255700e+00
     10.700            3.100       +6.354100e+00
     10.700            4.500       -1.198000e-01
     10.700           11.900       +6.726900e+00
     10.900            4.100       -1.917000e-01
     10.900            9.100       -5.406000e-01
     10.900            9.700       -9.809000e-01
     11.100            0.300       +8.154700e+00
     11.100            1.700       +5.600400e+00
     11.100           11.700       +6.523100e+00
     11.300            4.500       +1.170000e-02
     11.300            5.700       +5.633000e-01
     11.300            5.900       +3.777000e-01
     11.300            7.300       -1.664100e+00
     11.300            8.300       -9.509000e-01
     11.300           10.500       -3.408000e-01
     11.500            0.300       +9.429900e+00
     11.500            1.300       +7.287400e+00
     11.500            7.300       -1.633100e+00
     11.700            5.100       +5.452999e-01
     11.700            9.500       -4.882000e-01
     11.700           11.100       +9.399995e-03
     11.900            0.300       +9.600400e+00
     11.900            1.500       +7.709700e+00
     11.900            9.900       -3.097000e-01
