%       x_1              x_2            Y = ln T
      0.100            1.100       -1.273600e+00
      0.100            2.500       +1.113300e+00
      0.300            0.900       -1.595900e+00
      0.300            1.500       -5.310000e-01
      0.300            2.300       +1.105200e+00
      0.300            7.300       -2.913000e-01
      0.300            9.700       +5.011000e-01
      0.500            1.100       -1.430600e+00
      0.500            4.100       -3.025000e-01
      0.500            4.700       -4.610000e-01
      0.500            7.500       +6.434600e+00
      0.500            7.900       -5.675000e-01
      0.500           10.500       +8.252400e+00
      0.700            3.300       +7.926000e-01
      0.700            8.700       -4.457000e-01
      0.700            8.900       -4.106000e-01
      0.700            9.100       -2.644000e-01
      0.900            1.100       -1.448500e+00
      0.900            6.900       -1.835700e+00
      0.900            7.700       +6.116200e+00
      0.900            9.100       +6.704500e+00
      1.100            3.700       +7.014000e-01
      1.100            5.500       +6.366300e+00
      1.100            7.300       +5.867000e+00
      1.100           10.700       +8.668300e+00
      1.100           11.300       +7.565600e+00
      1.500            2.500       +1.548500e+00
      1.500            2.700       +1.920700e+00
      1.500            4.300       +6.992000e+00
      1.500           10.100       +8.317101e+00
      1.500           10.300       +8.649300e+00
      1.700            2.700       +1.866800e+00
      1.700            3.100       +2.092100e+00
      1.900            0.300       +6.025000e-01
      1.900            8.300       +7.187000e+00
      1.900           10.300       +8.341100e+00
      2.100            0.500       +6.401000e-01
      2.100            0.900       +2.186000e-01
      2.100            1.100       +2.890000e-02
      2.100            6.700       -1.575000e-01
      2.100            8.500       +6.951300e+00
      2.300            7.900       +7.123900e+00
      2.300            9.500       +7.233500e+00
      2.300           11.700       +7.645400e+00
      2.300           11.900       +7.365100e+00
      2.500            4.300       -1.689600e+00
      2.500           11.700       +7.587700e+00
      2.700            1.300       -1.857000e-01
      2.700            7.500       +7.048000e+00
      2.700            8.500       +6.698400e+00
      2.700            9.100       +6.979800e+00
      2.700            9.900       +7.751400e+00
      2.900            0.500       +7.235600e+00
      2.900            0.900       +1.392000e-01
      2.900            1.300       -5.579000e-01
      2.900            1.900       +5.785500e+00
      2.900            5.500       +6.752300e+00
      2.900            8.900       +7.029400e+00
      2.900            9.100       +7.112800e+00
      3.100            0.700       +7.117200e+00
      3.100            1.100       -3.855000e-01
      3.100            2.900       -1.502500e+00
      3.100            4.300       +5.835200e+00
      3.100            5.900       +1.443000e-01
      3.300            1.300       -8.947001e-01
      3.300            1.900       +5.461700e+00
      3.300            7.900       +7.282700e+00
      3.300           11.500       +7.751700e+00
      3.500            1.700       +5.574600e+00
      3.500            1.900       +5.555100e+00
      3.500            7.500       +7.158700e+00
      3.500            8.500       +7.603600e+00
      3.500            9.300       +7.681600e+00
      3.700            1.100       -2.659000e-01
      3.700            1.900       +5.725200e+00
      3.700            5.300       +5.281100e+00
      3.700            5.700       +6.014600e+00
      3.700            6.900       +7.115300e+00
      3.700            8.100       +7.517400e+00
      3.900            0.100       +1.322300e+00
      3.900            1.100       -1.114000e-01
      3.900            1.300       -6.804000e-01
      3.900            3.500       +6.297900e+00
      3.900            5.700       +5.995100e+00
      3.900           11.500       +7.297000e+00
      4.100            0.900       +7.612900e+00
      4.100            4.900       +5.312700e+00
      4.100            6.700       +7.100800e+00
      4.100            9.500       +7.352500e+00
      4.300            2.900       +6.941100e+00
      4.300            8.100       +7.084300e+00
      4.300            9.100       +6.547300e+00
      4.300           10.100       +6.964700e+00
      4.300           10.300       +6.856000e+00
      4.500            0.900       +7.602800e+00
      4.500            8.300       +6.670000e+00
      4.500            8.900       +6.082900e+00
      4.500           10.700       +6.148200e+00
      4.700            0.100       +8.212300e+00
      4.700            3.900       +6.125400e+00
      4.700            8.100       +6.689400e+00
      4.700            9.500       +5.756400e+00
      4.700           11.900       +6.235100e+00
      4.900            8.500       +6.000800e+00
      4.900           11.100       +5.754300e+00
      4.900           11.500       +5.866700e+00
      4.900           11.700       +5.883300e+00
      5.100            1.500       +5.685500e+00
      5.100            1.700       +5.595400e+00
      5.100            3.300       +6.001600e+00
      5.100            6.300       +7.732000e+00
      5.100           10.900       +5.284100e+00
      5.100           11.300       +5.564200e+00
      5.100           11.500       +5.658900e+00
      5.300            0.500       +7.661400e+00
      5.300            1.900       +5.450600e+00
      5.300            2.300       +5.432300e+00
      5.300            5.100       +6.844300e+00
      5.300            7.100       +8.180799e+00
      5.300            9.300       +6.048800e+00
      5.500            2.700       +5.320200e+00
      5.500            3.100       +5.700800e+00
      5.500            6.500       +7.561200e+00
      5.500            6.700       +7.627600e+00
      5.500            7.900       +7.730900e+00
      5.500           10.300       +5.621900e+00
      5.700            4.100       +6.261100e+00
      5.700            6.100       +7.210400e+00
      5.700            9.300       +6.551200e+00
      5.700            9.900       +6.313500e+00
      5.700           10.300       +5.896500e+00
      5.700           10.900       +5.296100e+00
      5.700           11.900       +5.157200e+00
      5.900            0.700       +6.598500e+00
      5.900            4.700       +6.545100e+00
      5.900            6.100       +6.841100e+00
      5.900            9.500       +6.693400e+00
      6.100            0.300       +7.274700e+00
      6.100            6.900       +6.749900e+00
      6.100            7.300       +7.452200e+00
      6.100            7.500       +7.688100e+00
      6.100           10.900       +5.830100e+00
      6.300            4.500       +6.766100e+00
      6.300           10.300       +6.813600e+00
      6.500            1.100       +6.022200e+00
      6.500            3.500       +6.302000e+00
      6.500            4.100       +6.775700e+00
      6.500            9.300       +6.491400e+00
      6.500            9.700       +6.798300e+00
      6.500           10.300       +7.102600e+00
      6.700            0.700       +5.943200e+00
      6.700            1.900       +6.469500e+00
      6.700            5.100       +7.257200e+00
      6.700            5.900       +6.289800e+00
      6.700            8.500       +6.541100e+00
      6.700           10.100       +7.213200e+00
      6.900            2.500       +6.327600e+00
      6.900            4.900       +7.278300e+00
      6.900            6.500       -7.347000e-01
      6.900            8.500       +6.425500e+00
      6.900           11.900       +6.586100e+00
      7.100            0.700       +6.156100e+00
      7.100            9.300       +6.221000e+00
      7.100           10.900       +6.778500e+00
      7.100           11.300       +6.350900e+00
      7.300            3.100       +6.854300e+00
      7.300            6.100       -2.917000e-01
      7.500            0.500       +6.694900e+00
      7.500            0.700       +6.692600e+00
      7.500            2.500       +7.249400e+00
      7.500            4.700       +6.242700e+00
      7.500            7.700       +5.561000e-01
      7.500            8.300       +2.030000e-02
      7.500            8.900       -5.378000e-01
      7.500            9.300       +6.946900e+00
      7.500           11.700       +6.912100e+00
      7.700            2.300       +7.651500e+00
      7.700            5.300       +6.759400e+00
      7.700            5.500       +7.118400e+00
      7.700           10.300       +7.345600e+00
      7.900            0.900       +7.127700e+00
      7.900            3.300       +7.333400e+00
      7.900            4.300       -8.629000e-01
      7.900            6.500       +7.850500e+00
