%       x_1              x_2            Y = ln T
      0.100            0.900       -1.586300e+00
      0.100            5.500       +4.284000e-01
      0.100            7.100       -3.640000e-02
      0.100            7.500       +2.187000e-01
      0.100            8.300       +7.110000e-02
      0.100            9.300       -4.760000e-02
      0.100           10.900       +7.320300e+00
      0.100           11.100       +7.005200e+00
      0.300            0.900       -1.595900e+00
      0.300            2.300       +1.105200e+00
      0.300            3.700       -9.130000e-02
      0.300            5.100       -1.346000e-01
      0.300            5.300       +3.999993e-04
      0.300            8.100       +6.888200e+00
      0.500            5.500       -7.230000e-02
      0.500            6.900       -1.050800e+00
      0.500            8.500       +6.713900e+00
      0.500            9.300       -9.800002e-03
      0.500            9.500       +7.333700e+00
      0.700            3.900       -6.200000e-02
      0.700            7.500       -1.039400e+00
      0.900            0.900       -1.424100e+00
      0.900            5.100       -1.104700e+00
      0.900            8.100       -7.205001e-01
      0.900            8.500       -4.862000e-01
      0.900            9.300       +7.031400e+00
      0.900           10.300       +8.616300e+00
      0.900           10.500       +8.597400e+00
      0.900           11.100       +7.527500e+00
      0.900           11.900       +6.880600e+00
      1.100            0.300       -2.480000e-01
      1.100            2.100       +6.446000e-01
      1.100            2.700       +1.757000e+00
      1.100            3.300       +1.463500e+00
      1.100            3.700       +7.014000e-01
      1.100            3.900       +3.228000e-01
      1.100            8.500       -3.984000e-01
      1.300            2.100       +6.571000e-01
      1.300            2.900       +2.012300e+00
      1.300            3.300       +1.750900e+00
      1.300            4.100       +1.627000e-01
      1.300            6.100       +6.338800e+00
      1.300            7.300       +6.236000e+00
      1.300            9.900       +7.994800e+00
      1.300           10.700       +8.898100e+00
      1.300           11.500       +7.735200e+00
      1.500            0.300       +1.973000e-01
      1.500            1.100       -1.130400e+00
      1.500            2.300       +1.129500e+00
      1.500            3.300       +1.893900e+00
      1.500            3.700       +1.041800e+00
      1.500            5.700       +6.615700e+00
      1.500            7.500       +6.954100e+00
      1.500            8.500       -9.580000e-02
      1.500            8.900       -8.980000e-02
      1.700            0.500       +3.830000e-02
      1.700            2.500       +1.420600e+00
      1.700            2.900       +2.126700e+00
      1.700            5.300       +6.758200e+00
      1.700            5.500       +6.737400e+00
      1.700            6.500       -1.133700e+00
      1.700            9.100       +7.049200e+00
      1.700           10.100       +8.210300e+00
      1.700           11.700       +7.799500e+00
      1.700           11.900       +7.592000e+00
      1.900            0.100       +7.873999e-01
      1.900            1.300       -5.487000e-01
      1.900            1.700       -3.434000e-01
      1.900            3.700       +4.081000e-01
      1.900            4.700       +6.886600e+00
      1.900            4.900       +7.043700e+00
      1.900            6.100       +6.718900e+00
      1.900            8.900       +7.025800e+00
      1.900            9.300       +7.118000e+00
      1.900            9.500       +7.266800e+00
      1.900           11.500       +8.075900e+00
      2.100            0.900       +2.186000e-01
      2.100            1.100       +2.890000e-02
      2.100            2.300       +4.267000e-01
      2.100            4.500       +6.354600e+00
      2.100            5.900       +7.130600e+00
      2.100            6.100       +7.034500e+00
      2.100            6.500       -2.111000e-01
      2.100            7.100       +5.940000e-02
      2.100            9.100       +7.025400e+00
      2.100           10.300       +8.178400e+00
      2.100           10.700       +8.607500e+00
      2.100           11.100       +8.535200e+00
      2.100           11.900       +7.463700e+00
      2.300            0.500       +7.410000e-01
      2.300            5.500       +7.142900e+00
      2.300            7.500       +7.161700e+00
      2.500            5.100       +6.738000e+00
      2.500            8.500       +6.689000e+00
      2.500           10.900       +8.698000e+00
      2.500           11.500       +7.955400e+00
      2.500           11.700       +7.587700e+00
      2.700            0.700       +7.552900e+00
      2.700            1.500       +6.467200e+00
      2.700            2.900       -5.479000e-01
      2.700            4.300       -1.602200e+00
      2.700            5.900       +7.378900e+00
      2.700            6.100       +4.734000e-01
      2.700            7.100       +2.530000e-02
      2.700            7.700       +7.089300e+00
      2.700            8.500       +6.698400e+00
      2.900            0.900       +1.392000e-01
      2.900            1.100       -1.479000e-01
      2.900            3.700       -1.449500e+00
      2.900            3.900       -1.422100e+00
      2.900            5.500       +6.752300e+00
      2.900            5.900       +7.356200e+00
      2.900            6.100       +5.207000e-01
      2.900            7.300       -6.390000e-02
      2.900           10.300       +8.684600e+00
      3.100            5.300       +6.223700e+00
      3.100            6.100       +4.802000e-01
      3.100            8.700       +7.194100e+00
      3.100            9.300       +7.379500e+00
      3.100           10.300       +8.856200e+00
      3.100           11.700       +7.426400e+00
      3.300            0.300       +7.475000e+00
      3.300            0.500       +7.352500e+00
      3.300            1.300       -8.947001e-01
      3.300            2.100       +5.682100e+00
      3.300            3.700       +5.858000e+00
      3.300            3.900       +5.912900e+00
      3.300            4.500       +5.904900e+00
      3.300            5.900       -1.036000e-01
      3.300            8.100       +7.362100e+00
      3.300            8.900       +7.442200e+00
      3.300           11.900       +6.931500e+00
      3.500            0.900       -9.360000e-02
      3.500            6.500       +7.388300e+00
      3.500            6.700       +1.811000e-01
      3.500           10.700       +8.533700e+00
      3.700            0.500       +8.500000e-01
      3.700            1.300       +6.333400e+00
      3.700            2.300       -6.027000e-01
      3.700            3.500       +6.098200e+00
      3.700            3.900       -1.109400e+00
      3.700            4.300       +5.801400e+00
      3.700            5.100       +5.218600e+00
      3.700            5.900       +6.481700e+00
      3.700            6.900       +7.115300e+00
      3.700            7.900       +7.422300e+00
      3.700            8.900       +7.653700e+00
      3.700            9.500       +7.858300e+00
      3.700            9.700       +8.042400e+00
      3.700           11.700       +7.084600e+00
      3.900            3.300       +6.464400e+00
      3.900            4.700       +5.390500e+00
      3.900            5.500       +5.544900e+00
      3.900            9.100       +7.543100e+00
      3.900           10.700       +7.652200e+00
      4.100            0.300       +8.518600e+00
      4.100            4.900       +5.312700e+00
      4.100            7.900       +7.355600e+00
      4.100           10.700       +7.163300e+00
      4.300            2.100       +6.462900e+00
      4.300            2.900       +6.941100e+00
      4.300            3.500       +6.623600e+00
      4.300            3.900       +6.140300e+00
      4.300            4.100       +5.901800e+00
      4.300            6.300       +6.756200e+00
      4.300            7.100       +7.721100e+00
      4.300            8.300       +6.972100e+00
      4.300            8.900       +6.605300e+00
      4.300            9.100       +6.547300e+00
      4.300            9.500       +6.706800e+00
      4.500            3.500       +6.498100e+00
      4.500            4.100       +5.882100e+00
      4.500            7.900       +7.173000e+00
      4.500            8.500       +6.479600e+00
      4.500            9.300       +5.967800e+00
      4.500           10.900       +6.289300e+00
      4.700            2.700       +6.282100e+00
      4.700            4.100       +5.908400e+00
      4.700            6.500       +7.614700e+00
      4.700            6.900       +8.014900e+00
      4.700            8.500       +6.167700e+00
      4.700            9.500       +5.756400e+00
      4.700           10.900       +5.921800e+00
      4.900            0.500       +7.944800e+00
      4.900            3.700       +6.208500e+00
      4.900            9.100       +5.691000e+00
      4.900            9.500       +5.709700e+00
      4.900            9.900       +5.520200e+00
      4.900           11.300       +5.845800e+00
      5.100            0.300       +1.009100e+00
      5.100            2.900       +5.578300e+00
      5.100            3.500       +6.208800e+00
      5.100            9.500       +5.805000e+00
      5.100           10.100       +5.335200e+00
      5.100           10.900       +5.284100e+00
      5.300            0.500       +7.661400e+00
      5.300            2.100       +5.450000e+00
      5.300            4.500       +6.215700e+00
      5.300            5.100       +6.844300e+00
      5.300            5.300       +7.067200e+00
      5.300            6.900       +8.081800e+00
      5.300           10.100       +5.551200e+00
      5.300           11.300       +5.396200e+00
      5.500            1.300       +5.671000e+00
      5.500            5.100       +6.937400e+00
      5.500            6.700       +7.627600e+00
      5.700            2.500       +5.293900e+00
      5.700            5.100       +6.931800e+00
      5.700            5.700       +7.212700e+00
      5.700            6.100       +7.210400e+00
      5.700            7.500       +8.146400e+00
      5.700           10.700       +5.529300e+00
      5.900            1.300       +5.820600e+00
      5.900            3.900       +6.346800e+00
      5.900            4.900       +6.745600e+00
      5.900            5.700       +7.039900e+00
      5.900            6.100       +6.841100e+00
      5.900            6.500       +6.774200e+00
      5.900            8.300       +7.131300e+00
      5.900           11.300       +5.358300e+00
      6.100            1.300       +5.935400e+00
      6.100            2.500       +5.353200e+00
      6.100            3.700       +6.297300e+00
      6.100            4.700       +6.670400e+00
      6.100            6.500       +6.414100e+00
      6.100            8.100       +7.375700e+00
      6.100            8.300       +7.126200e+00
      6.100            8.700       +6.830100e+00
      6.300            1.900       +6.035600e+00
      6.300            3.300       +5.873600e+00
      6.300            7.700       +7.571900e+00
      6.300            8.100       +1.296000e-01
      6.300            8.300       +7.007800e+00
      6.300            8.900       +6.697400e+00
      6.300           11.300       +5.751500e+00
      6.500            1.300       +6.130300e+00
      6.500            2.100       +6.067800e+00
      6.500            2.300       +5.837800e+00
      6.500            2.500       +5.598400e+00
      6.500            5.300       +7.113500e+00
      6.500            5.700       +6.618700e+00
      6.500            8.300       +6.896800e+00
      6.500            9.100       +6.433700e+00
      6.500            9.700       +6.798300e+00
      6.500            9.900       +6.969600e+00
      6.500           10.700       +6.820400e+00
      6.500           11.100       +6.075900e+00
      6.700            0.700       +5.943200e+00
      6.700            1.300       +6.229600e+00
      6.700            1.700       +6.465300e+00
      6.700            2.500       +5.901200e+00
      6.700            3.500       +6.518900e+00
      6.700            4.900       +7.209700e+00
