%       x_1              x_2            Y = ln T
      0.100            5.900       +6.692000e-01
      0.300            6.700       -6.343001e-01
      0.300            7.900       +6.895300e+00
      0.300           11.900       +6.850600e+00
      0.500            1.100       -1.430600e+00
      0.500            7.700       +6.503400e+00
      0.500            9.900       +7.988300e+00
      1.100            7.900       -6.687000e-01
      1.300            0.100       +4.517000e-01
      1.500            0.900       -1.001400e+00
      1.700            3.100       +2.092100e+00
      1.700            7.500       +7.252500e+00
      2.300            2.300       +1.970000e-02
      2.300            7.500       +7.161700e+00
      2.300            9.900       +7.652100e+00
      2.500            2.100       -6.212000e-01
      2.700            0.900       +7.514300e+00
      2.900            4.700       +6.024900e+00
      2.900            9.700       +7.635900e+00
      3.100            5.500       +6.510800e+00
      3.500            0.100       +8.046000e-01
      3.900            3.100       +6.793600e+00
      4.100            9.300       +7.221900e+00
      4.500            0.300       +8.361100e+00
      4.500            1.100       +7.051800e+00
      4.500            4.900       +5.628100e+00
      4.700            5.100       +6.046900e+00
      4.900            5.100       +6.347800e+00
      4.900            5.500       +6.775600e+00
      4.900           10.900       +5.554800e+00
      5.300            0.900       +6.603500e+00
      5.300            1.300       +5.713500e+00
      5.500            5.100       +6.937400e+00
      5.500           11.100       +5.193000e+00
      5.900            2.700       +5.312400e+00
      5.900            6.700       +6.779900e+00
      6.300            2.900       +5.357800e+00
      6.300            7.300       +7.405200e+00
      6.500            1.900       +6.232900e+00
      6.500           10.700       +6.820400e+00
      6.700            4.500       +7.098900e+00
      7.300            0.500       +6.478600e+00
      7.300            4.900       +6.871200e+00
      7.300            8.500       -5.853000e-01
      7.700            0.300       +7.003500e+00
      8.100            4.300       -8.420000e-01
      8.300            9.700       +7.599300e+00
      8.300           10.900       +7.859500e+00
      8.700            3.500       +6.871700e+00
      8.900            1.500       +8.581100e+00
      8.900            7.500       -9.012000e-01
      9.300            3.300       +6.057800e+00
      9.300            4.900       +5.296000e-01
      9.700            2.300       +8.185200e+00
      9.700            4.900       +1.530000e-02
      9.900            2.700       +7.392400e+00
      9.900            3.500       +5.714400e+00
     10.100            0.500       +7.015500e+00
     10.300            3.300       +5.908000e+00
     10.500            0.500       +7.010600e+00
     10.700            4.700       -1.115000e-01
     10.700            6.700       -8.446000e-01
     11.100            8.100       -1.219200e+00
     11.100           11.900       +6.217100e+00
     11.300            1.300       +6.785000e+00
     11.300            5.900       +3.777000e-01
     11.500            3.900       -3.840000e-02
     11.700            0.500       +9.389700e+00
     11.700            1.100       +8.071400e+00
     11.700            8.900       -3.827000e-01
     11.900            5.500       +3.852000e-01
     11.900           11.500       -2.388000e-01
