%       x_1              x_2            Y = ln T
      0.100            3.500       -6.500000e-02
      0.100            4.900       +3.529999e-02
      0.100            7.500       +2.187000e-01
      0.300            2.700       +1.044000e+00
      0.300           11.100       +6.903700e+00
      0.500            2.500       +1.213100e+00
      0.500            2.900       +1.078100e+00
      0.500            7.500       +6.434600e+00
      0.700            1.900       +1.266000e-01
      0.700            7.300       -1.224900e+00
      0.900            2.700       +1.594500e+00
      0.900            3.300       +1.117400e+00
      0.900            4.300       -4.295000e-01
      0.900            5.900       +6.778200e+00
      0.900            6.500       -1.612000e+00
      0.900            7.900       +6.239600e+00
      1.300           10.500       +8.902800e+00
      1.500            1.700       -4.311000e-01
      1.500            4.500       +6.813800e+00
      1.500            5.900       +6.520900e+00
      1.500            6.500       -1.496300e+00
      1.700            0.300       +3.871000e-01
      1.900            2.500       +1.177900e+00
      1.900            2.700       +1.602100e+00
      1.900            6.100       +6.718900e+00
      2.100            0.500       +6.401000e-01
      2.100            7.900       +7.248400e+00
      2.300            5.300       +7.102200e+00
      2.300           10.700       +8.509800e+00
      2.500            1.900       -7.393000e-01
      2.500            7.500       +7.063600e+00
      2.700            2.100       -9.439000e-01
      2.700            4.500       -1.374700e+00
      2.700            6.700       +4.596000e-01
      2.700            9.900       +7.751400e+00
      2.700           10.100       +8.046900e+00
      2.900            4.900       +6.165900e+00
      2.900            6.900       +3.075000e-01
      2.900            8.900       +7.029400e+00
      3.100            2.500       -1.197300e+00
      3.100            6.100       +4.802000e-01
      3.100            6.300       +7.038000e-01
      3.100            9.300       +7.379500e+00
      3.100            9.700       +7.848400e+00
      3.300            1.100       -5.018000e-01
      3.300            3.500       +5.746200e+00
      3.300            6.700       +4.174000e-01
      3.300            9.700       +8.015700e+00
      3.700            3.300       +6.223200e+00
      3.900            4.100       +5.923600e+00
      4.100           10.300       +7.449000e+00
      4.300            4.700       +5.423600e+00
      4.500            2.100       +6.339500e+00
      4.500            5.500       +6.071900e+00
      4.700            7.100       +8.129000e+00
      4.700           10.700       +5.740400e+00
      5.100            3.500       +6.208800e+00
      5.300            3.900       +6.348300e+00
      5.300            5.500       +7.247000e+00
      5.300            7.900       +7.399000e+00
      5.500            4.500       +6.273300e+00
      5.500            7.700       +8.092900e+00
      5.500            8.700       +6.286600e+00
      5.500            9.700       +6.233400e+00
      5.700            0.500       +7.327000e+00
      5.700            6.300       +7.226500e+00
      5.900            5.100       +6.928000e+00
      5.900            5.300       +7.055400e+00
      6.100            7.900       +7.641900e+00
      6.300            3.500       +6.166500e+00
      6.300            5.500       +6.959300e+00
      6.500           10.900       +6.462600e+00
      6.700            0.500       +6.226200e+00
      6.700            4.500       +7.098900e+00
      6.700            6.500       +6.270000e+00
      6.700            6.900       -1.850000e-01
      6.900           10.500       +7.276400e+00
      7.100            3.700       +7.146600e+00
      7.100            4.700       +7.052200e+00
      7.100           11.100       +6.550100e+00
      7.300            1.500       +7.126800e+00
      7.300            7.100       +9.329999e-02
      7.500            2.900       +7.096200e+00
      7.500           11.500       +6.896900e+00
      7.500           11.700       +6.912100e+00
      7.700            0.500       +6.870500e+00
      7.700            2.300       +7.651500e+00
      7.700            3.700       +7.121300e+00
      7.900            8.700       +7.070600e+00
      8.100            2.100       +8.173600e+00
      8.100            8.100       +6.959500e+00
      8.300            5.900       +7.835300e+00
      8.300            8.300       +6.580700e+00
      8.500            4.300       -5.339000e-01
      8.500            4.900       -6.902000e-01
      8.500            5.100       -4.444000e-01
      8.500           10.100       +7.298400e+00
      8.700            2.900       +7.246100e+00
      8.700            6.900       +2.408000e-01
      8.700           10.500       +7.320700e+00
      8.900            5.100       +7.424400e+00
      8.900            5.700       +7.694000e+00
      8.900            6.100       +7.256300e+00
      9.100            1.500       +8.619500e+00
      9.100            3.700       -8.310000e-01
      9.100            4.900       +4.615000e-01
      9.100            5.300       +7.889000e+00
      9.100           11.100       +7.557000e+00
      9.300            2.100       +8.499700e+00
      9.300            6.900       -1.324300e+00
      9.300            8.700       +7.304700e+00
      9.300            9.100       +7.696300e+00
      9.300           11.500       +7.387200e+00
      9.300           11.900       +7.480500e+00
      9.700            1.700       +8.230800e+00
      9.700            8.100       +6.712300e+00
      9.900            8.100       +6.889800e+00
      9.900           10.700       +7.087100e+00
     10.100            4.100       +6.215700e+00
     10.100            6.300       -1.449400e+00
     10.100            8.300       +1.721000e-01
     10.300            0.300       +6.816700e+00
     10.300            2.100       +6.986400e+00
     10.300            3.500       +5.896900e+00
     10.300            8.700       +3.858000e-01
     10.300           11.100       +6.864800e+00
     10.500           10.300       -5.476000e-01
     10.700            4.900       -1.860000e-02
     10.700            8.100       -4.393000e-01
     10.900            3.500       +6.652800e+00
     10.900            4.300       -1.086000e-01
     10.900            5.100       +1.899000e-01
     10.900            5.700       +9.959999e-02
     10.900            7.700       -1.311000e+00
     11.100           11.300       -3.098000e-01
     11.300            4.100       -1.096000e-01
     11.300           10.100       -7.163000e-01
     11.300           10.300       -4.837000e-01
     11.500            8.700       -4.015000e-01
     11.500           11.100       -1.440000e-01
     11.700            6.100       +7.426000e-01
     11.700           11.900       +6.198900e+00
     11.900            4.100       -1.865000e-01
     11.900            8.300       -1.108000e+00
