%       x_1              x_2            Y = ln T
      0.100            4.300       -1.714000e-01
      0.100            6.100       +4.470000e-01
      0.100            7.900       +1.817000e-01
      0.100            8.300       +7.110000e-02
      0.100            9.700       +7.582300e+00
      0.300            0.100       -1.669900e+00
      0.300            0.700       -1.735200e+00
      0.300            1.700       +4.799999e-03
      0.300            2.900       +8.394000e-01
      0.300            3.300       +2.871000e-01
      0.300            3.900       -2.191000e-01
      0.300            7.100       -4.365000e-01
      0.300            8.500       +6.881700e+00
      0.300           11.500       +6.535400e+00
      0.300           11.700       +6.642200e+00
      0.300           11.900       +6.850600e+00
      0.500            0.700       -1.665300e+00
      0.500            2.100       +7.361000e-01
      0.500            4.700       -4.610000e-01
      0.500            5.500       -7.230000e-02
      0.500            5.900       +2.384000e-01
      0.500            8.100       +6.590500e+00
      0.500           11.500       +6.504200e+00
      0.700            1.500       -9.382000e-01
      0.700            2.900       +1.327100e+00
      0.700            4.500       -5.937000e-01
      0.700            5.900       +7.036100e+00
      0.700            6.700       -1.466300e+00
      0.700            7.100       -1.437200e+00
      0.700            7.700       +6.193200e+00
      0.700            9.700       +7.698600e+00
      0.700           10.300       +8.518900e+00
      0.700           11.500       +6.630600e+00
      0.700           11.900       +6.781100e+00
      0.900            0.700       -1.297500e+00
      0.900            6.500       -1.612000e+00
      0.900            7.100       -1.685400e+00
      0.900            8.100       -7.205001e-01
      0.900           11.100       +7.527500e+00
      0.900           11.300       +7.136200e+00
      1.100            1.700       -4.826000e-01
      1.100            3.700       +7.014000e-01
      1.100            4.300       -3.018000e-01
      1.100            6.100       +6.369900e+00
      1.100            6.300       -1.294300e+00
      1.100            7.500       +6.167800e+00
      1.100            9.300       +7.025600e+00
      1.100           10.700       +8.668300e+00
      1.100           11.900       +7.091200e+00
      1.300            1.100       -1.314800e+00
      1.300            7.500       +6.550900e+00
      1.300            7.700       +6.728700e+00
      1.300            8.300       -3.143000e-01
      1.300            9.900       +7.994800e+00
      1.300           10.300       +8.722900e+00
      1.500            8.500       -9.580000e-02
      1.500           11.300       +8.238300e+00
      1.700            8.100       +7.172200e+00
      1.700           11.900       +7.592000e+00
      1.900            2.100       +3.012000e-01
      1.900            3.900       -1.134000e-01
      1.900            5.700       +6.975100e+00
      1.900            9.100       +7.078600e+00
      1.900           10.100       +8.083700e+00
      1.900           11.300       +8.379200e+00
      1.900           11.500       +8.075900e+00
      2.100            6.700       -1.575000e-01
      2.100            7.700       +7.290500e+00
      2.100            8.300       +7.088400e+00
      2.100            9.700       +7.484200e+00
      2.100           10.700       +8.607500e+00
      2.300            7.100       +1.225000e-01
      2.300            8.900       +6.828200e+00
      2.300           10.700       +8.509800e+00
      2.300           11.500       +7.975400e+00
      2.500            1.700       -6.312000e-01
      2.500            2.300       -3.840000e-01
      2.500            4.500       -1.342500e+00
