%       x_1              x_2            Y = ln T
      0.100            5.900       +6.692000e-01
      0.500            5.500       -7.230000e-02
      0.500            8.500       +6.713900e+00
      1.100           11.300       +7.565600e+00
      2.100            5.300       +7.060100e+00
      2.700            8.900       +6.828400e+00
      2.900            9.100       +7.112800e+00
      3.100            1.700       +5.584500e+00
      3.100            4.700       +5.994400e+00
      3.100            6.300       +7.038000e-01
      3.500            9.900       +8.349900e+00
      3.700            4.100       +5.904700e+00
      4.500            3.100       +6.593200e+00
      4.900            9.500       +5.709700e+00
      5.900           11.700       +5.439900e+00
      6.100            1.100       +5.937300e+00
      6.100            6.300       +6.410500e+00
      6.500           11.300       +5.852400e+00
      6.700            1.900       +6.469500e+00
      7.300            1.100       +6.869900e+00
      7.500            4.900       +6.467000e+00
      7.500           10.300       +7.288400e+00
      7.700            8.500       +7.021100e+00
      8.100            4.100       -4.949000e-01
      8.900            3.700       -5.063000e-01
      9.700            6.300       -1.535900e+00
      9.700            8.500       +7.487000e+00
     10.100            4.700       +6.792900e+00
     10.100            5.300       +2.103000e-01
     10.500            8.500       +1.266000e-01
     10.700           11.900       +6.726900e+00
     10.900            6.500       -5.690000e-01
     11.500            0.300       +9.429900e+00
     11.500            4.700       +2.590000e-01
     11.500           11.500       +6.729300e+00
     11.700           10.100       -1.076000e-01
