%       x_1              x_2            Y = ln T
      0.100           11.500       +6.656200e+00
      0.500            0.500       -1.608200e+00
      0.700           11.700       +6.651600e+00
      0.900            3.500       +7.555000e-01
      0.900           10.100       +8.420800e+00
      1.300            8.700       -2.368000e-01
      1.300           10.700       +8.898100e+00
      1.500            2.100       +6.049000e-01
      1.500            2.700       +1.920700e+00
      1.500            4.300       +6.992000e+00
      1.500            8.100       +6.991300e+00
      1.700            7.900       +7.256500e+00
      1.700            8.900       +7.072100e+00
      1.700           11.300       +8.381800e+00
      1.700           11.500       +8.089400e+00
      1.900            4.100       -4.603000e-01
      2.100            3.900       -7.359000e-01
      2.300            2.500       +3.600000e-01
      2.300            7.300       +1.026000e-01
      2.300            7.700       +7.140900e+00
      2.500            5.900       +7.395100e+00
      2.500            9.500       +7.225300e+00
      2.500           10.100       +7.884800e+00
      2.700            3.700       -1.453300e+00
      2.700            7.300       -5.970000e-02
      2.900            1.100       -1.479000e-01
      2.900            3.100       -1.314600e+00
      2.900            3.500       -1.452600e+00
      2.900            5.300       +6.455300e+00
      2.900            6.900       +3.075000e-01
      2.900            9.900       +7.978600e+00
      2.900           11.500       +7.933100e+00
      3.100            2.700       -1.304400e+00
      3.100            4.900       +6.024600e+00
      3.100            5.300       +6.223700e+00
      3.100            9.500       +7.562500e+00
      3.300            1.900       +5.461700e+00
      3.300            3.100       -1.455700e+00
      3.300            5.700       -5.301000e-01
      3.300            8.100       +7.362100e+00
      3.500            5.700       +6.249000e+00
      3.500           10.700       +8.533700e+00
      3.500           11.100       +8.265700e+00
      3.700            8.300       +7.609300e+00
      3.900           10.100       +8.020800e+00
      3.900           11.500       +7.297000e+00
      4.100            1.900       +6.075300e+00
      4.300            0.700       +8.107600e+00
      4.300            1.100       +7.078800e+00
      4.300            4.100       +5.901800e+00
      4.500            5.500       +6.071900e+00
      4.500            8.500       +6.479600e+00
      4.700            0.300       +8.231700e+00
      4.700            0.700       +7.833800e+00
      4.700            4.300       +5.719700e+00
      4.700            5.700       +6.551300e+00
      4.900            3.900       +6.134900e+00
      4.900            7.500       +7.922800e+00
      5.100            1.500       +5.685500e+00
      5.100            7.100       +8.314700e+00
      5.300            2.500       +5.385000e+00
      5.300            6.700       +7.944800e+00
      5.300           10.100       +5.551200e+00
      5.500            2.100       +5.396800e+00
      5.500           11.500       +5.305400e+00
      5.700            7.700       +8.159600e+00
      5.700           10.900       +5.296100e+00
      5.900            4.300       +6.313600e+00
      6.100           10.100       +6.619600e+00
      6.100           11.900       +5.741600e+00
      6.300            4.900       +7.006000e+00
      6.300            6.300       +6.144600e+00
      6.500            0.500       +6.357500e+00
      6.700            5.100       +7.257200e+00
      6.700            5.300       +8.070000e-02
      6.700            6.500       +6.270000e+00
      6.700            7.300       +7.287500e+00
      6.700           10.100       +7.213200e+00
      6.700           10.500       +7.258800e+00
      6.700           10.900       +6.679800e+00
      6.900            1.500       +6.545600e+00
      6.900            2.900       +6.106300e+00
      6.900            6.300       +6.225500e+00
      7.100            5.300       +7.384800e+00
      7.100            7.100       +3.799997e-03
      7.100            9.100       -1.188100e+00
      7.300            9.900       +7.209600e+00
      7.300           11.900       +6.668600e+00
      7.500            0.100       +7.368400e+00
      7.500            9.300       +6.946900e+00
      7.700            0.100       +7.241400e+00
      7.700            7.500       +4.914000e-01
      7.700           11.900       +7.306300e+00
      7.900            5.300       +6.641100e+00
      7.900            5.900       +7.751400e+00
      7.900            8.300       +7.112900e+00
      8.100            1.100       +7.557800e+00
      8.100            2.700       +7.694000e+00
      8.100            9.100       +7.387100e+00
      8.100           11.300       +7.887300e+00
      8.300            4.700       -1.050600e+00
      8.300            6.700       +9.490000e-01
      8.300            8.100       +6.634100e+00
      8.300            8.300       +6.580700e+00
      8.300           10.300       +7.371900e+00
      8.500            5.300       -1.296000e-01
      8.700            6.700       +3.110000e-01
      8.700           11.300       +8.218600e+00
      9.100            4.900       +4.615000e-01
      9.100            6.100       -1.867000e-01
      9.100           11.900       +7.792600e+00
      9.500            9.100       +7.898900e+00
      9.700            2.300       +8.185200e+00
      9.700            3.700       +5.740600e+00
      9.700            4.700       -1.864000e-01
      9.700            7.500       -1.310600e+00
      9.900            1.500       +7.620400e+00
      9.900            2.100       +7.949900e+00
      9.900            2.500       +7.772700e+00
      9.900            5.100       +5.250000e-02
      9.900           11.500       +6.745700e+00
     10.100            0.300       +6.922800e+00
     10.100            1.900       +7.250700e+00
     10.100            6.700       -1.528500e+00
     10.100            8.500       +3.863000e-01
     10.100            9.500       +7.637500e+00
     10.100           11.300       +6.755300e+00
     10.300            5.700       -4.000000e-02
     10.300            9.300       +3.382000e-01
     10.500            5.100       +4.990000e-02
     10.500            6.100       -7.232000e-01
     10.700            0.300       +6.974400e+00
     10.700            3.900       +6.678400e+00
     10.700           11.500       +6.824400e+00
     10.700           11.700       +6.754000e+00
     11.100            4.300       -8.760000e-02
     11.100            5.700       +3.076000e-01
     11.100            8.500       -5.406000e-01
     11.300            7.100       -1.379100e+00
     11.500            7.700       -1.870600e+00
     11.500            8.700       -4.015000e-01
     11.700            3.700       +2.220000e-02
     11.900            0.900       +8.655400e+00
     11.900            2.500       +8.143100e+00
