%       x_1              x_2            Y = ln T
      0.100            0.500       -1.822600e+00
      0.100            1.700       +3.018000e-01
      0.100            2.100       +1.075800e+00
      0.100            3.300       +1.284000e-01
      0.100            3.700       -1.449000e-01
      0.100            5.100       +7.350000e-02
      0.100            6.500       -1.474000e-01
      0.100            6.700       -2.634000e-01
      0.100            8.300       +7.110000e-02
      0.100           10.100       +7.961700e+00
      0.100           10.900       +7.320300e+00
      0.100           11.700       +6.721900e+00
      0.100           11.900       +6.861300e+00
      0.300            1.100       -1.370400e+00
      0.300            2.100       +8.895000e-01
      0.300            2.700       +1.044000e+00
      0.300            3.300       +2.871000e-01
      0.300            4.300       -2.567000e-01
      0.300            5.300       +3.999993e-04
      0.300            9.100       -1.801000e-01
      0.500            0.700       -1.665300e+00
      0.500            0.900       -1.586000e+00
      0.500            3.300       +5.114000e-01
      0.500            3.500       +2.262000e-01
      0.500            5.500       -7.230000e-02
      0.500            7.700       +6.503400e+00
      0.500            7.900       -5.675000e-01
      0.500            8.700       -3.545000e-01
      0.500           10.100       +8.262800e+00
      0.700            0.500       -1.317700e+00
      0.700            0.900       -1.520400e+00
      0.700            1.500       -9.382000e-01
      0.700            1.700       -4.143000e-01
      0.700            2.900       +1.327100e+00
      0.700            4.100       -2.678000e-01
      0.700            5.300       -6.958000e-01
      0.700            5.500       -4.238000e-01
      0.700            6.500       -1.234400e+00
      0.700            7.100       -1.437200e+00
      0.700           11.700       +6.651600e+00
      0.900            0.500       -9.923000e-01
      0.900            0.700       -1.297500e+00
      0.900            1.100       -1.448500e+00
      0.900            1.900       +2.220000e-02
      0.900            2.100       +6.005000e-01
      0.900            3.700       +4.148000e-01
      0.900           11.700       +6.854700e+00
      0.900           11.900       +6.880600e+00
      1.100            2.700       +1.757000e+00
      1.100            3.100       +1.732500e+00
      1.100            3.900       +3.228000e-01
      1.100            4.900       -1.019700e+00
      1.100            5.300       +6.159100e+00
      1.100            6.100       +6.369900e+00
      1.100            6.300       -1.294300e+00
      1.100            6.500       -1.844300e+00
      1.100            6.900       -1.873700e+00
      1.100            8.100       -5.910000e-01
      1.100            8.700       -3.775000e-01
      1.100            9.300       +7.025600e+00
      1.100           10.700       +8.668300e+00
      1.100           10.900       +8.372600e+00
      1.100           11.900       +7.091200e+00
      1.300            0.500       -4.595000e-01
      1.300            2.500       +1.607200e+00
      1.300            2.900       +2.012300e+00
      1.300            3.300       +1.750900e+00
      1.300            3.500       +1.353800e+00
      1.300            3.900       +5.330999e-01
      1.300            4.100       +1.627000e-01
      1.300            5.300       +6.312400e+00
      1.300            5.900       +6.576400e+00
      1.300            8.100       +6.756900e+00
      1.300            9.100       -3.488000e-01
      1.300            9.700       +7.624800e+00
      1.300           11.100       +8.322100e+00
      1.300           11.300       +7.958600e+00
      1.500            1.500       -8.303000e-01
      1.500            2.700       +1.920700e+00
      1.500            4.700       +6.725600e+00
      1.500            6.100       +6.334700e+00
      1.500            7.100       +6.280400e+00
      1.500            7.700       +7.078400e+00
      1.500            8.700       -8.180000e-02
      1.500            9.300       +7.035200e+00
      1.500            9.900       +7.939200e+00
      1.500           10.100       +8.317101e+00
      1.500           11.900       +7.484900e+00
      1.700            0.100       +7.131000e-01
      1.700            0.300       +3.871000e-01
      1.700            0.700       -3.188000e-01
      1.700            2.500       +1.420600e+00
      1.700            3.300       +1.809200e+00
      1.700            3.500       +1.379200e+00
      1.700            3.900       +3.818000e-01
      1.700            5.100       +6.832100e+00
      1.700            6.100       +6.437800e+00
      1.700            6.300       -9.145000e-01
      1.700            6.500       -1.133700e+00
      1.700            7.300       +7.026500e+00
      1.700            8.100       +7.172200e+00
      1.700            8.300       +7.146500e+00
      1.900            0.300       +6.025000e-01
      1.900            0.900       -1.913000e-01
      1.900            1.700       -3.434000e-01
