%       x_1              x_2            Y = ln T
      0.100            4.100       -2.469000e-01
      0.100            6.100       +4.470000e-01
      0.100            6.500       -1.474000e-01
      0.100            6.900       -2.096000e-01
      0.100            7.700       +2.149000e-01
      0.100            8.700       -1.200000e-01
      0.100            9.100       -1.852000e-01
      0.100           10.100       +7.961700e+00
      0.100           11.700       +6.721900e+00
      0.300            0.300       -1.733600e+00
      0.300            0.900       -1.595900e+00
      0.300            3.900       -2.191000e-01
      0.300            4.300       -2.567000e-01
      0.300            4.900       -1.671000e-01
      0.300            6.900       -5.797000e-01
      0.300            8.700       -2.319000e-01
      0.300            9.700       +5.011000e-01
      0.300           10.100       +8.120800e+00
      0.300           11.300       +6.610200e+00
      0.300           11.500       +6.535400e+00
      0.300           11.700       +6.642200e+00
      0.300           11.900       +6.850600e+00
      0.500            1.900       +2.925000e-01
      0.500            4.900       -5.472000e-01
      0.500            7.500       +6.434600e+00
      0.500            8.500       +6.713900e+00
      0.500            9.500       +7.333700e+00
      0.500           10.900       +7.438900e+00
      0.500           11.300       +6.613800e+00
      0.500           11.900       +6.794300e+00
      0.700            1.700       -4.143000e-01
      0.700            1.900       +1.266000e-01
      0.700            3.100       +1.113200e+00
      0.700            6.300       -7.719000e-01
      0.700            7.100       -1.437200e+00
      0.700            7.900       +6.283100e+00
      0.700            8.500       +6.616800e+00
      0.700           11.900       +6.781100e+00
      0.900            1.100       -1.448500e+00
      0.900            1.500       -9.912000e-01
      0.900            1.700       -4.934000e-01
      0.900            2.300       +1.103100e+00
      0.900            4.300       -4.295000e-01
      0.900            4.500       -6.728000e-01
      0.900            4.900       -1.085900e+00
      0.900            5.100       -1.104700e+00
      0.900            6.300       -1.117500e+00
      0.900            8.100       -7.205001e-01
      0.900            8.300       -5.842000e-01
      0.900            9.700       +7.724100e+00
      0.900           10.300       +8.616300e+00
      0.900           10.900       +7.986300e+00
      0.900           11.900       +6.880600e+00
      1.100            0.500       -7.070000e-01
      1.100            2.100       +6.446000e-01
      1.100            2.900       +1.816900e+00
      1.100            5.300       +6.159100e+00
      1.100            5.900       +6.658100e+00
      1.100            7.100       -1.587200e+00
      1.100            7.500       +6.167800e+00
      1.100            8.100       -5.910000e-01
      1.100            8.300       -4.838000e-01
      1.100            8.900       -4.556000e-01
      1.100           10.100       +8.424700e+00
      1.100           11.500       +7.337400e+00
      1.300            0.900       -1.232600e+00
      1.300            1.100       -1.314800e+00
      1.300            5.100       +6.305500e+00
      1.300            5.300       +6.312400e+00
      1.300            5.900       +6.576400e+00
      1.300            6.700       -1.960200e+00
      1.300            7.300       +6.236000e+00
      1.300           10.100       +8.388600e+00
      1.300           11.900       +7.304400e+00
      1.500            0.700       -6.507000e-01
      1.500            1.100       -1.130400e+00
      1.500            1.500       -8.303000e-01
      1.500            2.300       +1.129500e+00
      1.500            2.700       +1.920700e+00
      1.500            3.500       +1.475000e+00
      1.500            3.900       +5.929000e-01
      1.500            5.300       +6.556500e+00
      1.500            7.300       +6.672400e+00
      1.500            8.100       +6.991300e+00
      1.500            8.300       +6.994800e+00
      1.500           10.100       +8.317101e+00
      1.500           10.700       +8.950600e+00
      1.500           11.300       +8.238300e+00
      1.700            0.100       +7.131000e-01
      1.700            1.300       -9.365000e-01
      1.700            1.700       -4.374000e-01
      1.700            3.100       +2.092100e+00
      1.700            4.300       -2.404000e-01
      1.700            4.900       +6.893600e+00
      1.700            5.700       +6.766100e+00
      1.700            6.100       +6.437800e+00
      1.700            6.700       -1.076200e+00
      1.700            7.100       +6.681200e+00
      1.700            9.100       +7.049200e+00
      1.700           11.300       +8.381800e+00
      1.900            3.700       +4.081000e-01
      1.900            4.500       -4.504000e-01
      1.900            5.900       +6.884800e+00
      1.900            6.300       -5.724000e-01
      1.900            6.900       -3.969000e-01
      1.900            7.900       +7.292200e+00
      1.900           11.300       +8.379200e+00
      2.100            0.100       +7.659000e-01
      2.100            1.300       -1.525000e-01
      2.100            2.300       +4.267000e-01
      2.100            2.700       +1.152500e+00
      2.100            2.900       +1.332000e+00
      2.100            3.100       +1.226300e+00
      2.100            3.300       +8.598000e-01
      2.100            4.500       +6.354600e+00
      2.100            6.100       +7.034500e+00
      2.100            7.100       +5.940000e-02
      2.100            7.500       +7.314200e+00
      2.100            8.100       +7.171500e+00
      2.100            9.500       +7.265300e+00
      2.100           10.700       +8.607500e+00
      2.100           11.100       +8.535200e+00
      2.100           11.700       +7.712300e+00
      2.300            1.100       +3.518000e-01
      2.300            2.900       +7.643000e-01
      2.300            3.300       +2.019000e-01
      2.300            5.700       +7.261800e+00
      2.300            5.900       +7.322300e+00
      2.300            6.100       +7.307000e+00
      2.300            6.300       +1.538000e-01
      2.300            7.100       +1.225000e-01
      2.300            7.500       +7.161700e+00
      2.300            8.500       +6.799800e+00
      2.300            8.700       +6.772300e+00
      2.300            9.100       +6.965700e+00
      2.300           10.700       +8.509800e+00
      2.300           10.900       +8.592100e+00
      2.300           11.900       +7.365100e+00
      2.500            0.300       +5.554000e-01
      2.500            0.500       +6.456000e-01
      2.500            0.900       +5.899000e-01
      2.500            2.500       -1.032000e-01
      2.500            3.500       -8.701000e-01
      2.500            4.700       -8.799000e-01
      2.500            7.100       +5.700000e-02
      2.500            9.100       +6.922000e+00
      2.500           10.100       +7.884800e+00
      2.500           11.700       +7.587700e+00
      2.700            0.500       +3.814000e-01
      2.700            0.700       +7.552900e+00
      2.700            0.900       +7.514300e+00
      2.700            1.500       +6.467200e+00
      2.700            2.500       -5.644000e-01
      2.700            2.900       -5.479000e-01
      2.700            3.100       -7.489000e-01
      2.700            4.500       -1.374700e+00
      2.700            4.700       +6.055000e+00
      2.700            5.500       +6.930700e+00
      2.700            6.500       +7.668900e+00
      2.700            6.700       +4.596000e-01
      2.700            6.900       +2.341000e-01
      2.700            7.100       +2.530000e-02
      2.700            8.100       +6.933300e+00
      2.700            8.900       +6.828400e+00
      2.700            9.900       +7.751400e+00
      2.700           11.900       +7.170600e+00
      2.900            0.100       -5.250000e-02
      2.900            1.100       -1.479000e-01
      2.900            1.500       -9.719000e-01
      2.900            1.900       +5.785500e+00
      2.900            3.300       -1.425900e+00
      2.900            4.500       +5.834100e+00
      2.900            5.100       +6.283700e+00
      2.900            5.900       +7.356200e+00
      2.900            6.700       +5.855000e-01
      2.900            7.300       -6.390000e-02
      2.900            8.700       +6.946900e+00
      2.900            9.100       +7.112800e+00
      2.900           10.500       +8.951500e+00
      3.100            1.300       -7.991000e-01
      3.100            2.300       -1.265500e+00
      3.100            3.100       -1.592500e+00
      3.100            3.300       -1.537200e+00
      3.100            3.900       +5.831600e+00
      3.100            4.700       +5.994400e+00
      3.100            5.300       +6.223700e+00
      3.100            5.500       +6.510800e+00
      3.100            6.100       +4.802000e-01
      3.100            8.500       +7.168200e+00
      3.300            0.100       +4.130000e-01
      3.300            2.100       +5.682100e+00
      3.300            2.300       -1.228800e+00
      3.300            2.500       -1.136900e+00
      3.300            3.700       +5.858000e+00
      3.300            4.300       +5.900400e+00
      3.300            4.500       +5.904900e+00
      3.300            5.300       +5.879000e+00
      3.300            5.500       -9.437000e-01
      3.300            5.900       -1.036000e-01
      3.300            6.700       +4.174000e-01
      3.300            7.500       -1.136000e-01
      3.500            0.300       +7.385000e-01
      3.500            2.900       -9.072000e-01
      3.500            3.900       -1.148500e+00
      3.500            4.300       +5.877800e+00
      3.500            5.300       +5.531500e+00
      3.500            5.500       +5.802800e+00
      3.500            8.300       +7.568600e+00
      3.500            9.500       +7.833100e+00
      3.500           10.700       +8.533700e+00
      3.500           11.100       +8.265700e+00
      3.500           11.900       +6.820400e+00
      3.700            0.700       +5.133000e-01
      3.700            4.300       +5.801400e+00
      3.700            4.500       +5.659200e+00
      3.700            4.700       +5.485100e+00
      3.700            4.900       +5.311400e+00
      3.700            6.900       +7.115300e+00
      3.700            8.700       +7.658700e+00
      3.700            9.300       +7.725400e+00
      3.700            9.900       +8.220500e+00
      3.700           11.100       +7.863800e+00
      3.900            0.100       +1.322300e+00
      3.900            0.300       +1.324200e+00
      3.900            2.100       +6.291400e+00
      3.900            2.700       +1.129000e-01
      3.900            5.100       +5.157100e+00
      3.900            7.100       +7.271000e+00
      3.900            7.300       +7.441000e+00
      3.900           10.900       +7.534500e+00
      4.100            0.700       +8.084200e+00
      4.100            1.100       -3.330000e-02
      4.100            2.100       +6.455300e+00
      4.100            2.700       +7.189600e+00
      4.100            4.900       +5.312700e+00
      4.100            5.100       +5.314700e+00
      4.100            6.100       +6.613700e+00
      4.100            7.700       +7.559100e+00
      4.100            7.900       +7.355600e+00
      4.100            8.700       +7.168600e+00
      4.100            9.300       +7.221900e+00
      4.100           11.500       +7.195700e+00
      4.300            1.700       +6.046900e+00
      4.300            2.900       +6.941100e+00
      4.300            4.700       +5.423600e+00
      4.300            5.100       +5.561200e+00
      4.300            6.300       +6.756200e+00
      4.300            6.500       +7.075800e+00
      4.300            7.100       +7.721100e+00
      4.300            8.100       +7.084300e+00
      4.300            9.700       +6.888700e+00
      4.300           10.500       +6.725900e+00
      4.300           10.900       +6.669000e+00
      4.500            0.700       +8.026300e+00
      4.500            2.100       +6.339500e+00
      4.500            2.900       +6.625800e+00
      4.500            3.100       +6.593200e+00
      4.500            3.700       +6.357400e+00
      4.500            8.700       +6.271700e+00
      4.500           10.700       +6.148200e+00
      4.500           11.700       +6.570200e+00
      4.700            1.300       +6.413100e+00
      4.700            3.700       +6.263000e+00
      4.700            4.900       +5.860400e+00
      4.700            6.700       +7.832800e+00
      4.700            7.500       +7.863800e+00
      4.700            7.900       +7.093300e+00
      4.700            8.300       +6.373000e+00
      4.700            9.900       +5.820600e+00
      4.700           10.300       +5.671800e+00
      4.900            0.500       +7.944800e+00
      4.900            5.900       +7.060600e+00
      4.900            6.900       +8.176500e+00
      4.900            7.700       +7.463200e+00
      4.900            7.900       +6.967100e+00
      4.900            8.700       +5.884600e+00
      4.900            9.500       +5.709700e+00
      4.900           10.900       +5.554800e+00
      4.900           11.300       +5.845800e+00
      4.900           11.900       +5.957800e+00
      5.100            0.300       +1.009100e+00
      5.100            3.500       +6.208800e+00
      5.100            3.700       +6.296000e+00
      5.100            4.500       +6.071100e+00
      5.100            5.300       +6.872900e+00
      5.100            6.700       +8.063800e+00
      5.100            6.900       +8.213700e+00
      5.100            9.100       +5.817500e+00
      5.100           10.500       +5.282900e+00
      5.100           11.100       +5.417500e+00
      5.100           11.300       +5.564200e+00
      5.100           11.700       +5.698300e+00
      5.100           11.900       +5.714100e+00
      5.300            1.900       +5.450600e+00
      5.300            5.900       +7.439200e+00
      5.300            7.500       +8.170800e+00
      5.300            9.100       +6.011800e+00
      5.300           10.300       +5.400200e+00
      5.300           11.500       +5.485100e+00
      5.500            1.100       +5.962600e+00
      5.500            1.300       +5.671000e+00
      5.500            3.100       +5.700800e+00
      5.500            4.100       +6.263500e+00
      5.500            9.900       +6.057100e+00
      5.500           11.100       +5.193000e+00
      5.500           11.700       +5.281800e+00
      5.700            0.700       +6.795700e+00
      5.700            0.900       +6.306000e+00
      5.700            1.900       +5.492400e+00
      5.700            2.500       +5.293900e+00
      5.700            3.100       +5.687300e+00
      5.700            3.900       +6.326200e+00
      5.700            5.300       +7.085900e+00
      5.700            5.500       +7.197300e+00
      5.700            6.500       +7.170800e+00
      5.700            8.500       +6.712300e+00
      5.700            9.300       +6.551200e+00
      5.700           10.900       +5.296100e+00
      5.700           11.500       +5.303300e+00
      5.900            2.500       +5.309800e+00
      5.900            3.700       +6.284100e+00
      5.900            4.100       +6.315300e+00
      5.900            4.700       +6.545100e+00
      5.900            5.500       +7.100900e+00
      5.900            5.900       +6.926600e+00
      5.900            6.300       +6.802600e+00
      5.900            7.300       +7.578600e+00
      5.900            7.700       +7.973600e+00
      5.900            8.300       +7.131300e+00
      5.900            8.700       +6.757300e+00
      5.900           10.100       +6.357900e+00
      5.900           11.100       +5.365900e+00
      6.100            2.300       +5.524400e+00
      6.100            3.500       +6.107300e+00
      6.100            3.700       +6.297300e+00
      6.100            5.900       +6.661600e+00
      6.100            7.100       +7.094900e+00
      6.100            7.700       +7.750600e+00
      6.100           10.300       +6.519400e+00
      6.300            0.300       +7.040100e+00
      6.300            1.500       +6.076800e+00
      6.300            2.100       +5.866800e+00
      6.300            4.700       +6.866700e+00
      6.300            4.900       +7.006000e+00
      6.300            5.300       +7.122200e+00
      6.300            6.700       +6.437900e+00
      6.300            8.300       +7.007800e+00
      6.300           10.500       +6.722400e+00
      6.500            1.700       +6.269000e+00
      6.500            2.100       +6.067800e+00
      6.500            3.500       +6.302000e+00
      6.500            3.700       +6.502500e+00
      6.500            5.500       +6.915800e+00
      6.500            5.700       +6.618700e+00
      6.500            8.100       +7.141500e+00
      6.500            8.300       +6.896800e+00
      6.500            8.900       +6.458700e+00
      6.500            9.700       +6.798300e+00
      6.500           10.300       +7.102600e+00
      6.500           10.500       +7.058100e+00
      6.500           11.900       +6.363100e+00
      6.700            2.100       +6.340800e+00
      6.700            2.500       +5.901200e+00
      6.700            6.300       +6.144500e+00
      6.700            6.500       +6.270000e+00
