%       x_1              x_2            Y = ln T
      0.100            0.500       -1.822600e+00
      0.100            1.700       +3.018000e-01
      0.100            2.100       +1.075800e+00
      0.100            5.300       +2.086000e-01
      0.100            8.100       +1.451000e-01
      0.100           11.100       +7.005200e+00
      0.100           11.300       +6.747600e+00
      0.100           11.500       +6.656200e+00
      0.300            2.300       +1.105200e+00
      0.300            2.700       +1.044000e+00
      0.300            3.300       +2.871000e-01
      0.300            5.500       +2.411000e-01
      0.300            6.700       -6.343001e-01
      0.300            9.500       +2.086000e-01
      0.300            9.700       +5.011000e-01
      0.500            0.300       -1.487300e+00
      0.500            0.500       -1.608200e+00
      0.500            0.700       -1.665300e+00
      0.500            2.100       +7.361000e-01
      0.500            2.300       +1.052800e+00
      0.500            2.500       +1.213100e+00
      0.500            3.100       +8.255000e-01
      0.500            6.900       -1.050800e+00
      0.500            7.900       -5.675000e-01
      0.500            9.900       +7.988300e+00
      0.500           11.100       +6.963200e+00
      0.500           11.900       +6.794300e+00
      0.700            0.500       -1.317700e+00
      0.700            1.700       -4.143000e-01
      0.700            2.300       +1.044000e+00
      0.700            4.100       -2.678000e-01
      0.700            4.900       -9.178000e-01
      0.700            5.100       -8.832000e-01
      0.700            5.700       -1.643000e-01
      0.700            8.700       -4.457000e-01
      0.700           10.100       +8.371000e+00
      0.700           10.300       +8.518900e+00
      0.700           10.700       +8.120000e+00
      0.900            2.300       +1.103100e+00
      0.900            4.900       -1.085900e+00
      0.900            5.100       -1.104700e+00
      0.900            7.100       -1.685400e+00
      0.900           10.100       +8.420800e+00
      0.900           10.300       +8.616300e+00
      1.100            0.300       -2.480000e-01
      1.100            0.500       -7.070000e-01
      1.100            2.300       +1.187000e+00
      1.100            6.700       -2.036800e+00
      1.100            9.100       -4.543000e-01
      1.100           10.100       +8.424700e+00
      1.100           11.500       +7.337400e+00
      1.300            0.500       -4.595000e-01
      1.300            0.700       -9.042000e-01
      1.300            1.900       +6.859999e-02
      1.300            4.500       -4.225000e-01
      1.300            5.700       +6.588500e+00
      1.300            6.700       -1.960200e+00
      1.300           10.700       +8.898100e+00
      1.500            2.500       +1.548500e+00
      1.500            6.100       +6.334700e+00
      1.500            6.500       -1.496300e+00
      1.500            8.100       +6.991300e+00
      1.500            8.300       +6.994800e+00
      1.500            8.900       -8.980000e-02
      1.500            9.700       +7.573600e+00
      1.500           11.500       +7.960100e+00
      1.700            0.700       -3.188000e-01
      1.700            1.900       -1.200000e-02
      1.700            4.100       -1.360000e-02
      1.700           10.500       +8.770900e+00
      1.700           10.700       +8.905300e+00
      1.700           11.700       +7.799500e+00
      1.900            0.100       +7.873999e-01
      1.900            3.100       +1.754600e+00
      1.900            4.100       -4.603000e-01
      1.900            6.300       -5.724000e-01
      1.900            6.700       -5.846000e-01
      1.900            9.700       +7.514600e+00
      1.900           10.900       +8.776800e+00
      2.100            1.500       -2.727000e-01
      2.100            2.100       +5.670000e-02
      2.100            2.500       +8.076000e-01
      2.100            3.300       +8.598000e-01
      2.100            6.300       -1.874000e-01
      2.100            9.100       +7.025400e+00
      2.100           10.300       +8.178400e+00
      2.100           11.300       +8.308599e+00
      2.100           11.700       +7.712300e+00
      2.100           11.900       +7.463700e+00
      2.300            0.500       +7.410000e-01
      2.300            0.700       +6.512000e-01
      2.300            2.500       +3.600000e-01
      2.300            3.300       +2.019000e-01
      2.300            5.700       +7.261800e+00
      2.300            6.700       +1.367000e-01
      2.300            6.900       +9.450000e-02
      2.300            7.700       +7.140900e+00
      2.300            8.700       +6.772300e+00
      2.300            9.700       +7.426100e+00
      2.300            9.900       +7.652100e+00
      2.300           10.900       +8.592100e+00
      2.500            2.100       -6.212000e-01
      2.500            2.700       +1.020000e-01
      2.500            5.900       +7.395100e+00
      2.500            7.700       +7.069600e+00
