%       x_1              x_2            Y = ln T
      0.100            1.100       -1.273600e+00
      0.100            4.900       +3.529999e-02
      0.100            7.700       +2.149000e-01
      0.300            2.700       +1.044000e+00
      0.500            4.500       -3.863000e-01
      0.500            5.300       -3.403000e-01
      0.500            9.100       -2.084000e-01
      0.500           10.700       +7.917000e+00
      0.700            2.100       +6.301000e-01
      0.700            9.900       +8.063900e+00
      0.700           10.300       +8.518900e+00
      0.900            2.500       +1.437200e+00
      0.900            3.100       +1.418600e+00
      0.900            3.700       +4.148000e-01
      0.900            7.700       +6.116200e+00
      1.100            3.700       +7.014000e-01
      1.100            5.500       +6.366300e+00
      1.100            5.900       +6.658100e+00
      1.300            6.500       +5.349700e+00
      1.300            8.300       -3.143000e-01
      1.300           10.700       +8.898100e+00
      1.500            8.300       +6.994800e+00
      1.700            5.700       +6.766100e+00
      1.700            6.300       -9.145000e-01
      1.700            8.700       +7.086200e+00
      1.700           11.700       +7.799500e+00
      1.900            5.700       +6.975100e+00
      1.900            6.300       -5.724000e-01
      1.900            8.300       +7.187000e+00
      2.100            2.700       +1.152500e+00
      2.100            4.300       -1.021600e+00
      2.300            0.700       +6.512000e-01
      2.300            3.100       +6.073000e-01
      2.300            8.700       +6.772300e+00
      2.300            8.900       +6.828200e+00
      2.500            2.500       -1.032000e-01
      2.500           11.300       +8.306000e+00
      2.700            3.300       -1.005500e+00
      2.900            2.100       -1.221400e+00
      2.900            2.500       -9.765000e-01
      2.900            4.300       +5.695100e+00
      2.900            6.500       +7.318000e-01
      2.900            8.900       +7.029400e+00
      2.900           10.700       +9.070300e+00
      2.900           11.100       +8.761200e+00
      3.100            0.500       +7.196800e+00
      3.100            1.100       -3.855000e-01
      3.300            0.500       +7.352500e+00
      3.300            1.500       +5.789800e+00
      3.300            5.300       +5.879000e+00
      3.300            8.300       +7.393700e+00
      3.300           10.700       +8.878400e+00
      3.500            0.300       +7.385000e-01
      3.500            4.500       +5.802400e+00
      3.500            7.500       +7.158700e+00
      3.500            8.300       +7.568600e+00
      3.500           10.100       +8.545500e+00
      3.500           10.700       +8.533700e+00
      3.700            5.100       +5.218600e+00
      3.700            8.500       +7.651200e+00
      3.700           11.700       +7.084600e+00
      3.900            2.500       +7.120100e+00
      3.900            2.700       +1.129000e-01
      3.900            5.100       +5.157100e+00
      3.900            7.700       +7.493700e+00
      3.900           10.100       +8.020800e+00
      3.900           11.700       +7.008000e+00
      4.100            0.700       +8.084200e+00
      4.100            4.100       +5.912500e+00
      4.100            5.300       +5.412700e+00
      4.100            6.700       +7.100800e+00
      4.300            0.900       +7.634100e+00
      4.300            3.500       +6.623600e+00
      4.300            3.700       +6.395400e+00
      4.500            0.700       +8.026300e+00
      4.500            2.300       +6.569200e+00
      4.500            4.500       +5.454200e+00
      4.500            5.700       +6.223600e+00
      4.500           10.900       +6.289300e+00
      4.500           11.500       +6.670000e+00
      4.700            3.300       +6.307400e+00
      4.900            1.500       +5.924200e+00
      4.900            2.100       +5.901600e+00
      4.900            2.700       +5.874600e+00
      4.900            6.900       +8.176500e+00
      4.900            8.900       +5.841400e+00
      5.100            2.500       +5.591600e+00
      5.100            3.100       +5.763700e+00
      5.100            3.700       +6.296000e+00
      5.100            4.500       +6.071100e+00
      5.300            0.700       +7.141900e+00
      5.300            2.900       +5.464400e+00
      5.300            4.300       +6.187300e+00
      5.300            7.100       +8.180799e+00
      5.300           10.700       +5.322800e+00
      5.300           10.900       +5.231900e+00
      5.300           11.300       +5.396200e+00
      5.500            0.700       +6.958700e+00
      5.500            1.100       +5.962600e+00
      5.500            6.500       +7.561200e+00
      5.500           11.300       +5.275800e+00
      5.700            0.700       +6.795700e+00
      5.700            2.700       +5.334500e+00
      5.700            2.900       +5.480900e+00
      5.700            9.900       +6.313500e+00
      5.900            1.700       +5.737400e+00
      5.900            7.700       +7.973600e+00
      6.100            2.100       +5.719200e+00
      6.100            2.700       +5.288700e+00
      6.100            3.100       +5.550800e+00
      6.100            8.900       +6.801300e+00
      6.100            9.900       +6.694600e+00
      6.100           10.300       +6.519400e+00
      6.300            0.900       +6.008800e+00
      6.300            3.100       +5.577400e+00
      6.300            7.500       +7.552200e+00
      6.500            3.300       +6.015100e+00
      6.500            8.300       +6.896800e+00
      6.700            2.700       +5.741500e+00
      6.700            4.500       +7.098900e+00
      6.700            8.100       +7.110600e+00
      6.700            9.300       +6.300200e+00
      6.700           11.900       +6.580200e+00
      6.900            5.900       +6.471300e+00
      6.900            6.700       -4.935000e-01
      6.900            9.300       +6.178500e+00
      6.900           11.300       +6.153000e+00
      7.100            3.500       +7.009500e+00
      7.100            6.700       +6.674700e+00
      7.100            9.900       +7.081700e+00
      7.100           10.700       +7.012500e+00
      7.100           11.500       +6.269900e+00
      7.300            0.700       +6.438500e+00
      7.300            1.900       +7.304500e+00
      7.500            2.500       +7.249400e+00
      7.500            2.900       +7.096200e+00
      7.500            3.500       +7.241300e+00
      7.500            4.100       +6.723000e+00
      7.500            7.900       +4.930000e-01
      7.500           10.300       +7.288400e+00
      7.700            0.300       +7.003500e+00
      7.700            0.900       +6.986500e+00
      7.700           11.500       +7.280700e+00
      7.900            5.700       +7.457800e+00
      8.100            2.500       +7.748400e+00
      8.300            0.300       +7.463300e+00
      8.300            1.100       +7.716000e+00
      8.300            1.900       +8.428500e+00
      8.300            6.300       +8.059500e+00
      8.300            7.700       -1.207000e-01
      8.300            8.500       +6.633800e+00
      8.300            8.900       +6.994400e+00
      8.500            9.300       +7.324500e+00
      8.700            2.700       +7.489100e+00
      8.700            8.300       +6.138400e+00
      8.700            8.500       +6.283200e+00
      8.700           11.100       +8.096800e+00
      8.900            1.100       +7.995800e+00
      8.900            3.100       +6.791000e+00
      8.900            3.300       -5.343000e-01
      8.900            8.900       +6.888700e+00
      8.900            9.500       +7.540000e+00
      8.900           10.700       +7.359900e+00
      8.900           11.900       +8.096000e+00
      9.100            0.500       +7.531000e+00
      9.100            1.100       +8.043600e+00
      9.100            2.900       +7.111300e+00
      9.100            3.100       +6.596700e+00
      9.100           11.300       +7.678900e+00
      9.300            8.100       +6.152500e+00
      9.300            9.300       +7.862900e+00
      9.300           10.500       +7.234000e+00
      9.500            0.900       +7.511500e+00
      9.500            1.500       +8.413200e+00
      9.500           10.900       +7.069600e+00
      9.700            1.100       +7.554300e+00
      9.700            2.300       +8.185200e+00
      9.700            5.100       +2.516000e-01
      9.700            5.700       +7.214900e+00
