%       x_1              x_2            Y = ln T
      0.100            0.100       -1.662600e+00
      0.100            3.500       -6.500000e-02
      0.100            6.700       -2.634000e-01
      0.100            9.900       +7.826200e+00
      0.100           10.100       +7.961700e+00
      0.700            1.500       -9.382000e-01
      0.900            6.700       -1.833800e+00
      0.900            9.100       +6.704500e+00
      0.900            9.500       +7.394600e+00
      1.100            1.500       -9.262000e-01
      1.300            3.500       +1.353800e+00
      1.700            6.300       -9.145000e-01
      1.700            8.700       +7.086200e+00
      2.300            4.500       -1.096600e+00
      3.100            1.100       -3.855000e-01
      3.700            2.500       -3.219000e-01
      4.100            3.700       +6.313500e+00
      4.100            6.100       +6.613700e+00
      4.300           11.900       +6.758100e+00
      4.500            6.100       +6.508500e+00
      4.700           11.100       +6.133600e+00
      5.700            7.300       +7.844700e+00
      5.900            9.700       +6.614200e+00
      6.100            0.500       +6.803600e+00
      6.100            1.500       +5.933300e+00
      6.100            7.500       +7.688100e+00
      6.500            7.900       +2.420000e-01
      7.300            5.900       +7.022300e+00
      8.300            5.900       +7.835300e+00
      8.500            8.700       +6.550900e+00
      9.300            0.500       +7.424000e+00
      9.300            5.500       +7.871900e+00
      9.700           11.900       +7.054200e+00
     10.100            5.900       -5.384000e-01
     10.900            9.300       -7.173000e-01
     11.900           10.700       +3.447000e-01
