%       x_1              x_2            Y = ln T
      1.500            0.900       -1.001400e+00
      1.500           11.500       +7.960100e+00
      2.500            1.900       -7.393000e-01
      2.700            0.700       +7.552900e+00
      2.700            3.300       -1.005500e+00
      3.700            8.100       +7.517400e+00
      3.700           11.100       +7.863800e+00
      3.900           11.300       +7.439900e+00
      6.500            3.300       +6.015100e+00
      6.500            8.500       +6.686000e+00
      7.500            1.700       +7.524300e+00
      7.900            1.700       +8.126000e+00
      7.900            2.700       +7.558300e+00
      8.700            3.700       +6.893300e+00
      9.700           11.300       +6.925000e+00
     10.500            6.900       -1.037300e+00
     10.900            1.900       +5.733300e+00
     11.300            8.500       -5.928000e-01
