%       x_1              x_2            Y = ln T
      0.100            3.100       +4.120000e-01
      0.100            3.700       -1.449000e-01
      0.100            4.500       -3.430000e-02
      0.100            5.900       +6.692000e-01
      0.100            7.700       +2.149000e-01
      0.300            2.100       +8.895000e-01
      0.300            3.500       +5.860000e-02
      0.300            4.300       -2.567000e-01
      0.300            4.500       -1.592000e-01
      0.300            5.300       +3.999993e-04
      0.300            7.500       -2.080000e-01
      0.300            7.700       -1.844000e-01
      0.300            8.500       +6.881700e+00
      0.300           10.500       +8.067700e+00
      0.300           10.700       +7.744400e+00
      0.300           10.900       +7.315200e+00
      0.500            1.900       +2.925000e-01
      0.500            3.300       +5.114000e-01
      0.500            4.300       -3.529000e-01
      0.500            4.500       -3.863000e-01
      0.500            7.300       -8.053000e-01
      0.500            9.500       +7.333700e+00
      0.700            1.300       -1.307700e+00
      0.700            1.500       -9.382000e-01
      0.700            1.700       -4.143000e-01
      0.700            3.500       +4.516000e-01
      0.700           10.700       +8.120000e+00
      0.900            0.900       -1.424100e+00
      0.900            2.300       +1.103100e+00
      0.900            6.900       -1.835700e+00
      0.900            7.900       +6.239600e+00
      1.100            0.300       -2.480000e-01
      1.100            0.700       -1.115400e+00
      1.100            9.900       +8.060300e+00
      1.100           10.100       +8.424700e+00
      1.100           11.300       +7.565600e+00
      1.100           11.900       +7.091200e+00
      1.300            5.100       +6.305500e+00
      1.300            5.500       +6.404300e+00
      1.300            8.500       -2.559000e-01
      1.300            9.300       -7.800000e-02
      1.300            9.500       +7.301400e+00
      1.500            6.500       -1.496300e+00
      1.500            9.900       +7.939200e+00
      1.500           10.500       +8.886900e+00
      1.500           11.100       +8.576500e+00
      1.700            2.100       +4.964000e-01
      1.700            3.300       +1.809200e+00
      1.700            4.300       -2.404000e-01
      1.700            4.500       +6.806300e+00
      1.700            4.700       +6.864700e+00
      1.700            9.900       +7.873700e+00
      1.700           10.300       +8.518800e+00
      1.900            1.700       -3.434000e-01
      1.900            2.500       +1.177900e+00
      1.900            4.700       +6.886600e+00
      1.900           10.500       +8.602400e+00
      1.900           11.900       +7.535900e+00
      2.100            1.100       +2.890000e-02
      2.100            2.700       +1.152500e+00
      2.100            2.900       +1.332000e+00
      2.100            4.100       -1.003900e+00
      2.300            1.500       -1.702000e-01
      2.300            4.500       -1.096600e+00
      2.300            9.900       +7.652100e+00
      2.300           11.500       +7.975400e+00
      2.500            0.500       +6.456000e-01
      2.500            4.100       -1.692700e+00
      2.500            4.500       -1.342500e+00
      2.500            5.300       +6.889600e+00
      2.500            6.100       +7.480600e+00
      2.500           10.500       +8.432400e+00
      2.500           10.900       +8.698000e+00
      2.700            6.100       +4.734000e-01
      2.700            6.700       +4.596000e-01
      2.700            9.100       +6.979800e+00
      2.900            6.100       +5.207000e-01
      2.900            6.900       +3.075000e-01
      2.900            8.100       +7.010700e+00
      2.900            8.300       +6.920300e+00
      2.900           10.300       +8.684600e+00
      2.900           10.700       +9.070300e+00
      3.100            0.100       +1.017000e-01
      3.100            1.300       -7.991000e-01
      3.100            3.300       -1.537200e+00
      3.100            4.700       +5.994400e+00
      3.100            6.500       +7.460000e-01
      3.100            9.100       +7.276700e+00
