%       x_1              x_2            Y = ln T
      0.100            0.100       -1.662600e+00
      0.100            1.300       -8.160000e-01
      0.100            2.500       +1.113300e+00
      0.100            3.700       -1.449000e-01
      0.100            4.100       -2.469000e-01
      0.100            6.300       +1.164000e-01
      0.100            7.900       +1.817000e-01
      0.100            8.700       -1.200000e-01
      0.100            9.300       -4.760000e-02
      0.100           10.100       +7.961700e+00
      0.100           10.900       +7.320300e+00
      0.100           11.900       +6.861300e+00
      0.300            1.100       -1.370400e+00
      0.300            2.500       +1.148800e+00
      0.300            3.300       +2.871000e-01
      0.300            4.900       -1.671000e-01
      0.300            5.900       +4.751000e-01
      0.300            6.900       -5.797000e-01
      0.300            9.100       -1.801000e-01
      0.300            9.300       -2.220000e-02
      0.300            9.700       +5.011000e-01
      0.500            1.100       -1.430600e+00
      0.500            2.900       +1.078100e+00
      0.500            4.300       -3.529000e-01
      0.500            6.100       -8.600004e-03
      0.500            6.500       -8.346000e-01
      0.500            7.500       +6.434600e+00
      0.500            8.300       +6.657800e+00
      0.500            8.500       +6.713900e+00
      0.500            9.500       +7.333700e+00
      0.500           11.100       +6.963200e+00
      0.500           11.900       +6.794300e+00
      0.700            2.900       +1.327100e+00
      0.700            3.500       +4.516000e-01
      0.700            5.300       -6.958000e-01
      0.700            6.900       -1.527700e+00
      0.700            9.500       +7.358800e+00
      0.700           11.300       +6.804200e+00
      0.700           11.500       +6.630600e+00
      0.700           11.700       +6.651600e+00
      0.700           11.900       +6.781100e+00
      0.900            0.300       -6.266000e-01
      0.900            0.700       -1.297500e+00
      0.900            0.900       -1.424100e+00
      0.900            2.300       +1.103100e+00
      0.900            2.900       +1.567700e+00
      0.900            3.100       +1.418600e+00
      0.900            3.300       +1.117400e+00
      0.900            5.900       +6.778200e+00
      0.900            8.100       -7.205001e-01
      0.900            8.300       -5.842000e-01
      0.900            9.100       +6.704500e+00
      0.900           11.100       +7.527500e+00
      1.100            0.500       -7.070000e-01
      1.100            2.100       +6.446000e-01
      1.100            2.300       +1.187000e+00
      1.100            3.700       +7.014000e-01
      1.100            6.300       -1.294300e+00
      1.100            7.100       -1.587200e+00
      1.100            8.900       -4.556000e-01
      1.100            9.700       +7.693600e+00
      1.100            9.900       +8.060300e+00
      1.100           10.100       +8.424700e+00
      1.300            0.100       +4.517000e-01
      1.300            2.700       +1.833200e+00
      1.300            4.300       +6.941800e+00
      1.300            5.900       +6.576400e+00
      1.300            7.500       +6.550900e+00
      1.300           11.700       +7.505100e+00
      1.500            0.700       -6.507000e-01
      1.500            4.100       +1.965000e-01
      1.500            5.300       +6.556500e+00
      1.500            5.900       +6.520900e+00
      1.500            7.500       +6.954100e+00
      1.500            7.900       +7.046400e+00
      1.500            8.300       +6.994800e+00
      1.500            9.500       +7.254000e+00
      1.500            9.700       +7.573600e+00
      1.500           10.300       +8.649300e+00
      1.500           10.900       +8.860600e+00
      1.500           11.900       +7.484900e+00
      1.700            0.700       -3.188000e-01
      1.700            0.900       -6.219000e-01
      1.700            2.900       +2.126700e+00
      1.700            4.700       +6.864700e+00
      1.700            7.500       +7.252500e+00
      1.700            8.700       +7.086200e+00
      1.700           10.100       +8.210300e+00
      1.700           10.300       +8.518800e+00
      1.700           10.900       +8.894200e+00
      1.900            0.300       +6.025000e-01
      1.900            1.100       -4.135000e-01
      1.900            1.700       -3.434000e-01
      1.900            1.900       -8.620000e-02
      1.900            2.300       +7.207000e-01
      1.900            2.900       +1.811100e+00
      1.900            5.700       +6.975100e+00
      1.900            6.100       +6.718900e+00
      1.900            6.300       -5.724000e-01
      1.900            6.900       -3.969000e-01
      1.900            7.900       +7.292200e+00
      1.900           10.500       +8.602400e+00
      1.900           10.700       +8.781600e+00
      2.100            0.700       +4.509000e-01
      2.100            1.300       -1.525000e-01
      2.100            4.500       +6.354600e+00
      2.100            5.300       +7.060100e+00
      2.100            5.900       +7.130600e+00
      2.100            9.100       +7.025400e+00
      2.100           10.300       +8.178400e+00
      2.100           10.500       +8.421300e+00
      2.100           11.300       +8.308599e+00
      2.300            1.100       +3.518000e-01
      2.300            1.500       -1.702000e-01
      2.300            2.700       +6.364000e-01
      2.300            3.500       -3.298000e-01
      2.300            6.300       +1.538000e-01
      2.300            7.900       +7.123900e+00
      2.300            8.300       +6.922100e+00
      2.300            9.300       +7.098500e+00
      2.300           10.300       +8.077600e+00
      2.500            0.100       +3.508000e-01
      2.500            0.300       +5.554000e-01
      2.500            1.300       +1.111000e-01
      2.500            2.500       -1.032000e-01
      2.500            3.100       -5.750000e-02
      2.500            5.300       +6.889600e+00
      2.500            5.700       +7.247200e+00
      2.500            6.300       +3.882000e-01
      2.500            7.100       +5.700000e-02
      2.500            9.300       +7.082000e+00
      2.500           11.900       +7.264200e+00
      2.700            0.700       +7.552900e+00
      2.700            0.900       +7.514300e+00
      2.700            1.100       +7.286300e+00
      2.700            1.700       +6.155900e+00
      2.700            3.500       -1.256800e+00
      2.700            5.500       +6.930700e+00
      2.700            6.300       +7.652000e+00
      2.700            7.500       +7.048000e+00
      2.700            8.500       +6.698400e+00
      2.700           11.500       +7.954600e+00
      2.900            0.300       +4.000000e-02
      2.900            4.100       +5.676100e+00
      2.900            4.500       +5.834100e+00
      2.900            5.900       +7.356200e+00
      2.900            7.900       -3.090000e-02
      2.900            8.500       +6.881800e+00
      2.900            9.500       +7.392600e+00
      2.900           11.500       +7.933100e+00
      3.100            0.300       +1.190000e-01
      3.100            1.700       +5.584500e+00
      3.100            3.100       -1.592500e+00
      3.100            3.500       -1.469600e+00
      3.100            3.700       +5.740500e+00
      3.100            3.900       +5.831600e+00
      3.100            5.100       +6.075900e+00
      3.100            5.900       +1.443000e-01
      3.100            6.700       +6.027000e-01
      3.100            7.500       -1.116000e-01
      3.100            7.700       -2.850000e-02
      3.100            8.500       +7.168200e+00
      3.100           10.300       +8.856200e+00
      3.100           11.100       +8.750200e+00
      3.100           11.900       +7.050700e+00
      3.300            0.100       +4.130000e-01
      3.300            3.100       -1.455700e+00
      3.300            4.700       +5.891900e+00
      3.300            5.100       +5.783500e+00
      3.300            7.700       +7.128700e+00
      3.300            8.700       +7.437900e+00
      3.500            1.100       -4.205000e-01
      3.500            1.900       +5.555100e+00
      3.500            2.700       -8.826000e-01
      3.500            5.700       +6.249000e+00
      3.500            7.500       +7.158700e+00
      3.500            8.900       +7.599500e+00
      3.700            1.300       +6.333400e+00
      3.700            1.500       +5.898200e+00
      3.700            2.500       -3.219000e-01
      3.700            4.700       +5.485100e+00
      3.700            5.700       +6.014600e+00
      3.700            6.100       +6.812800e+00
      3.700            8.500       +7.651200e+00
      3.700            9.100       +7.658100e+00
      3.700           10.100       +8.319600e+00
      3.700           10.300       +8.317000e+00
      3.700           11.100       +7.863800e+00
      3.700           11.500       +7.439800e+00
      3.900            0.300       +1.324200e+00
      3.900            1.300       -6.804000e-01
      3.900            1.500       +5.961600e+00
      3.900            2.900       +7.085600e+00
      3.900            4.900       +5.240700e+00
      3.900            5.900       +6.414800e+00
      3.900            6.500       +6.976300e+00
      3.900            6.700       +7.063200e+00
      3.900            7.300       +7.441000e+00
      3.900            7.500       +7.551900e+00
      3.900            7.700       +7.493700e+00
      3.900            8.900       +7.527800e+00
      3.900            9.500       +7.724000e+00
      3.900           10.900       +7.534500e+00
      3.900           11.500       +7.297000e+00
      3.900           11.900       +6.712600e+00
      4.100            0.500       +1.309000e+00
      4.100            0.900       +7.612900e+00
      4.100            3.100       +6.898800e+00
      4.100            4.300       +5.705400e+00
      4.100            5.900       +6.334800e+00
      4.100            8.100       +7.284700e+00
      4.100            8.500       +7.184400e+00
      4.100            8.900       +7.160200e+00
      4.100            9.100       +7.155600e+00
      4.100           10.700       +7.163300e+00
      4.300            0.300       +8.477600e+00
      4.300            1.300       +6.547300e+00
      4.300            3.300       +6.752600e+00
      4.300            3.500       +6.623600e+00
      4.300            3.700       +6.395400e+00
      4.300            4.500       +5.469900e+00
      4.300            4.900       +5.475000e+00
      4.300            5.300       +5.681100e+00
      4.300            7.700       +7.557500e+00
      4.300            8.100       +7.084300e+00
      4.300            8.300       +6.972100e+00
      4.300            8.700       +6.682500e+00
      4.300           10.100       +6.964700e+00
      4.300           10.500       +6.725900e+00
      4.500            0.100       +8.268200e+00
      4.500            0.300       +8.361100e+00
      4.500            0.500       +8.285700e+00
      4.500            1.700       +6.125800e+00
      4.500            3.100       +6.593200e+00
      4.500            3.500       +6.498100e+00
      4.500            3.700       +6.357400e+00
      4.500            4.100       +5.882100e+00
      4.500            5.300       +5.931300e+00
      4.500            7.500       +7.856500e+00
      4.500           10.900       +6.289300e+00
      4.500           11.300       +6.677100e+00
      4.700            0.900       +7.427800e+00
      4.700            3.500       +6.310400e+00
      4.700            4.500       +5.599300e+00
      4.700            5.100       +6.046900e+00
      4.700            6.500       +7.614700e+00
      4.700            8.300       +6.373000e+00
      4.700            8.900       +5.819800e+00
      4.700           10.100       +5.737200e+00
      4.900            0.500       +7.944800e+00
      4.900            1.700       +5.857500e+00
      4.900            2.900       +5.853000e+00
      4.900            4.300       +5.911300e+00
      4.900            7.300       +8.202200e+00
      4.900            9.500       +5.709700e+00
      4.900            9.700       +5.640900e+00
      4.900           10.100       +5.377000e+00
      4.900           11.100       +5.754300e+00
      4.900           11.700       +5.883300e+00
      5.100            0.300       +1.009100e+00
      5.100            3.300       +6.001600e+00
      5.100            5.100       +6.628700e+00
      5.100            5.900       +7.344600e+00
      5.100            8.100       +6.603300e+00
      5.100            8.700       +5.946800e+00
      5.100           10.500       +5.282900e+00
      5.300            0.300       +9.647000e-01
      5.300            6.300       +7.724200e+00
      5.300            6.500       +7.821500e+00
      5.300            6.700       +7.944800e+00
      5.300            7.300       +8.269900e+00
      5.300            8.900       +6.021700e+00
      5.300           10.700       +5.322800e+00
      5.300           10.900       +5.231900e+00
      5.500            0.500       +4.172000e-01
      5.500            3.300       +5.995700e+00
      5.500            3.500       +6.245000e+00
      5.500            5.700       +7.342200e+00
      5.500            6.500       +7.561200e+00
      5.500            8.300       +6.766800e+00
      5.500            9.500       +6.306800e+00
      5.500            9.700       +6.233400e+00
      5.500            9.900       +6.057100e+00
      5.500           10.500       +5.529500e+00
      5.500           11.500       +5.305400e+00
      5.500           11.900       +5.202800e+00
      5.700            0.700       +6.795700e+00
      5.700            1.300       +5.713300e+00
      5.700            1.700       +5.554600e+00
      5.700            2.300       +5.387200e+00
      5.700            7.100       +7.481400e+00
      5.700            9.100       +6.533200e+00
      5.900            0.700       +6.598500e+00
      5.900            2.700       +5.312400e+00
      5.900            3.300       +5.862200e+00
      5.900            3.700       +6.284100e+00
      5.900            5.500       +7.100900e+00
      5.900            6.300       +6.802600e+00
      6.100            1.300       +5.935400e+00
      6.100            1.900       +5.856900e+00
      6.100            4.300       +6.491500e+00
      6.100            5.900       +6.661600e+00
      6.100            6.700       +6.511200e+00
      6.100            6.900       +6.749900e+00
      6.100           10.300       +6.519400e+00
      6.100           10.700       +6.113300e+00
      6.100           11.900       +5.741600e+00
      6.300            0.700       +6.185900e+00
      6.300            0.900       +6.008800e+00
      6.300            1.300       +6.021800e+00
      6.300            2.300       +5.643300e+00
      6.300            3.500       +6.166500e+00
      6.300            6.100       +6.212700e+00
      6.300            6.500       +6.214000e+00
      6.300            7.900       +3.626000e-01
      6.300            8.300       +7.007800e+00
      6.300            9.100       +6.675600e+00
      6.300           11.900       +6.138100e+00
      6.500            0.500       +6.357500e+00
      6.500            1.100       +6.022200e+00
      6.500            5.500       +6.915800e+00
      6.500            6.100       +6.084100e+00
      6.500            9.300       +6.491400e+00
      6.500            9.500       +6.638100e+00
      6.500            9.900       +6.969600e+00
      6.500           10.100       +7.078300e+00
      6.700            0.300       +6.755200e+00
      6.700            0.500       +6.226200e+00
      6.700            1.100       +6.061300e+00
      6.700            1.700       +6.465300e+00
      6.700            2.900       +5.752500e+00
      6.700            3.900       +6.914100e+00
      6.700            5.100       +7.257200e+00
      6.700            5.300       +8.070000e-02
      6.700            6.500       +6.270000e+00
      6.700            7.700       +3.093000e-01
      6.700            7.900       +2.104000e-01
      6.900            2.500       +6.327600e+00
      6.900            5.500       -1.170000e-02
      6.900            5.700       -3.123000e-01
      6.900            7.100       -2.950000e-02
      6.900            7.700       +3.381000e-01
      6.900            8.100       +1.670000e-02
      6.900            9.900       +7.046400e+00
      6.900           10.900       +6.745500e+00
      6.900           11.100       +6.407400e+00
      6.900           11.700       +6.091900e+00
      7.100            0.700       +6.156100e+00
      7.100            1.100       +6.482000e+00
      7.100            1.500       +6.795300e+00
      7.100            2.300       +6.985900e+00
      7.100            3.500       +7.009500e+00
      7.100            4.100       +7.155100e+00
      7.100            4.300       +7.106000e+00
      7.100            6.900       -2.186000e-01
      7.100           10.300       +7.201800e+00
      7.100           10.500       +7.185400e+00
      7.300            0.100       +7.467000e+00
      7.300            0.300       +6.880300e+00
      7.300            1.700       +7.234000e+00
      7.300            4.700       +6.672100e+00
      7.300            4.900       +6.871200e+00
      7.300            5.900       +7.022300e+00
      7.300           11.100       +6.700100e+00
      7.300           11.300       +6.581400e+00
      7.300           11.500       +6.548700e+00
      7.500            1.700       +7.524300e+00
      7.500            2.100       +7.598700e+00
      7.500            2.700       +7.095200e+00
      7.500            3.300       +7.194200e+00
      7.500            4.100       +6.723000e+00
      7.500            5.500       +7.247400e+00
      7.500            6.900       +1.445000e-01
      7.500            7.500       +5.002000e-01
      7.500            9.500       +7.178100e+00
      7.500            9.700       +7.322400e+00
      7.700            2.300       +7.651500e+00
      7.700            2.700       +7.356100e+00
      7.700            4.100       +6.621900e+00
      7.700            7.900       +3.809000e-01
      7.700            8.700       +6.943400e+00
      7.700           10.100       +7.427800e+00
      7.700           11.100       +7.192100e+00
      7.700           11.500       +7.280700e+00
      7.700           11.700       +7.317500e+00
      7.900            3.100       +7.424700e+00
      7.900            3.300       +7.333400e+00
      7.900            3.900       +6.913600e+00
      7.900            6.900       +7.732200e+00
      7.900            7.700       +3.338000e-01
      7.900            8.300       +7.112900e+00
      7.900            8.700       +7.070600e+00
      7.900            9.100       +7.372200e+00
      7.900            9.500       +7.633700e+00
      7.900           10.300       +7.390200e+00
      7.900           11.100       +7.502100e+00
      7.900           11.300       +7.563900e+00
      7.900           11.500       +7.644200e+00
      7.900           11.700       +7.693700e+00
      8.100            0.100       +7.295300e+00
      8.100            0.300       +7.230100e+00
      8.100            0.700       +7.184700e+00
      8.100            1.100       +7.557800e+00
      8.100            1.900       +8.339400e+00
      8.100            2.900       +7.592400e+00
      8.100            4.300       -8.420000e-01
      8.100            4.500       -1.095900e+00
      8.100            4.700       -1.196500e+00
      8.100            6.100       +7.997700e+00
      8.100            7.700       +7.224800e+00
      8.100            9.100       +7.387100e+00
      8.100            9.300       +7.548300e+00
      8.100           10.100       +7.468000e+00
      8.100           11.700       +7.975500e+00
      8.300            0.300       +7.463300e+00
      8.300            2.100       +8.245700e+00
      8.300            3.700       +7.111600e+00
      8.300            5.500       +7.159400e+00
      8.300            6.700       +9.490000e-01
      8.300            7.500       +5.080000e-02
      8.300            7.700       -1.207000e-01
      8.300            8.500       +6.633800e+00
      8.300            8.700       +6.780300e+00
      8.300           10.500       +7.485500e+00
      8.500            1.100       +7.810800e+00
      8.500            1.300       +8.119300e+00
      8.500            2.100       +8.236200e+00
      8.500            2.700       +7.577800e+00
      8.500            5.100       -4.444000e-01
      8.500            5.500       +7.282700e+00
      8.500            8.300       +6.312700e+00
      8.500            8.700       +6.550900e+00
      8.500            9.100       +7.046700e+00
      8.500            9.300       +7.324500e+00
      8.500           10.100       +7.298400e+00
      8.500           10.500       +7.448900e+00
      8.500           10.900       +7.939900e+00
      8.700            1.300       +8.191000e+00
      8.700            3.500       +6.871700e+00
      8.700            3.700       +6.893300e+00
      8.700            6.300       +7.524300e+00
      8.700            6.700       +3.110000e-01
      8.700            7.100       +4.070000e-02
      8.700            7.300       -1.830000e-01
      8.700            8.700       +6.475000e+00
      8.700            9.300       +7.296900e+00
      8.700           10.500       +7.320700e+00
      8.900            4.500       -5.760000e-02
      8.900            4.900       +1.548000e-01
      8.900            5.300       +7.609400e+00
      8.900            6.500       -2.690000e-01
      8.900            8.300       +6.118600e+00
      8.900            8.700       +6.626100e+00
      8.900           10.100       +7.097500e+00
      8.900           10.500       +7.132800e+00
      8.900           11.700       +8.072400e+00
      9.100            2.100       +8.445700e+00
      9.100            5.100       +7.727600e+00
