%       x_1              x_2            Y = ln T
      0.100            1.100       -1.273600e+00
      0.100            4.700       +2.220000e-02
      0.100            5.500       +4.284000e-01
      0.100            5.700       +6.024000e-01
      0.100            9.300       -4.760000e-02
      0.100            9.900       +7.826200e+00
      0.100           11.100       +7.005200e+00
      0.300            0.700       -1.735200e+00
      0.300            2.900       +8.394000e-01
      0.300            3.300       +2.871000e-01
      0.300            3.500       +5.860000e-02
      0.300            9.900       +7.914600e+00
      0.300           10.300       +8.187000e+00
      0.500            3.500       +2.262000e-01
      0.500            4.700       -4.610000e-01
      0.500            5.500       -7.230000e-02
      0.500            6.500       -8.346000e-01
      0.500            9.100       -2.084000e-01
      0.500           10.700       +7.917000e+00
      0.500           11.900       +6.794300e+00
      0.700            2.300       +1.044000e+00
      0.700            3.100       +1.113200e+00
      0.700            6.700       -1.466300e+00
      0.700            9.300       +7.087400e+00
      0.700           11.500       +6.630600e+00
      0.900            0.500       -9.923000e-01
      0.900            1.300       -1.355000e+00
      0.900            2.500       +1.437200e+00
      0.900            9.500       +7.394600e+00
      0.900           10.300       +8.616300e+00
      0.900           10.500       +8.597400e+00
      1.100            5.700       +6.616700e+00
      1.100            6.500       -1.844300e+00
      1.100            6.900       -1.873700e+00
      1.100            8.300       -4.838000e-01
      1.100           10.100       +8.424700e+00
      1.300            3.500       +1.353800e+00
      1.300            3.700       +9.510000e-01
      1.300            4.500       -4.225000e-01
      1.300            5.700       +6.588500e+00
      1.300            8.100       +6.756900e+00
      1.300           10.300       +8.722900e+00
      1.300           11.700       +7.505100e+00
      1.500            0.900       -1.001400e+00
      1.500            1.700       -4.311000e-01
      1.500            7.700       +7.078400e+00
      1.700            4.900       +6.893600e+00
      1.900            1.700       -3.434000e-01
      1.900            2.100       +3.012000e-01
      1.900            2.300       +7.207000e-01
      1.900            2.500       +1.177900e+00
      1.900            5.700       +6.975100e+00
      1.900            6.100       +6.718900e+00
      1.900            8.900       +7.025800e+00
      1.900           11.500       +8.075900e+00
      2.100            1.300       -1.525000e-01
      2.100           11.300       +8.308599e+00
      2.300            0.900       +5.244000e-01
      2.300            1.900       -4.343000e-01
      2.300            2.300       +1.970000e-02
      2.300            3.500       -3.298000e-01
      2.300            7.900       +7.123900e+00
      2.300            9.100       +6.965700e+00
      2.300           10.100       +7.863400e+00
      2.300           10.300       +8.077600e+00
      2.500            1.100       +4.178000e-01
      2.500            6.900       +1.562000e-01
      2.500            7.100       +5.700000e-02
      2.500            9.100       +6.922000e+00
      2.700            2.100       -9.439000e-01
      2.700            2.900       -5.479000e-01
      2.700            3.500       -1.256800e+00
      2.700            5.300       +6.677400e+00
      2.700            8.900       +6.828400e+00
      2.900            0.100       -5.250000e-02
      2.900            2.100       -1.221400e+00
      2.900            4.100       +5.676100e+00
      2.900            4.700       +6.024900e+00
      2.900            6.300       +6.900000e-01
      2.900            9.300       +7.231200e+00
      3.100            3.300       -1.537200e+00
      3.100            3.500       -1.469600e+00
      3.100            6.100       +4.802000e-01
      3.100            8.700       +7.194100e+00
      3.100            9.300       +7.379500e+00
      3.100            9.500       +7.562500e+00
