%       x_1              x_2            Y = ln T
      0.100            1.900       +7.705000e-01
      0.100            2.700       +9.196000e-01
      0.100            2.900       +6.819000e-01
      0.100            3.300       +1.284000e-01
      0.100            3.900       -2.020000e-01
      0.100            5.100       +7.350000e-02
      0.100            6.900       -2.096000e-01
      0.100            8.900       -1.983000e-01
      0.100            9.500       +1.950000e-01
      0.100           11.700       +6.721900e+00
      0.300            0.300       -1.733600e+00
      0.300            0.900       -1.595900e+00
      0.300            1.300       -1.018000e+00
      0.300            2.100       +8.895000e-01
      0.300            4.300       -2.567000e-01
      0.300            5.700       +4.306000e-01
      0.300            6.500       -5.045000e-01
      0.300            6.700       -6.343001e-01
      0.300            7.500       -2.080000e-01
      0.300            7.700       -1.844000e-01
      0.300            8.700       -2.319000e-01
      0.500            0.300       -1.487300e+00
      0.500            0.700       -1.665300e+00
      0.500            2.100       +7.361000e-01
      0.500            3.700       +7.299997e-03
      0.500            4.500       -3.863000e-01
      0.500            5.100       -5.105000e-01
      0.500            5.500       -7.230000e-02
      0.500            5.900       +2.384000e-01
      0.500            8.900       -3.197000e-01
      0.500            9.900       +7.988300e+00
      0.500           11.300       +6.613800e+00
      0.700            0.100       -9.044001e-01
      0.700            3.500       +4.516000e-01
      0.700            3.700       +1.670000e-01
      0.700            4.700       -7.812001e-01
      0.700            6.300       -7.719000e-01
      0.700            6.700       -1.466300e+00
      0.700            7.100       -1.437200e+00
      0.700            8.100       -6.962000e-01
      0.700            9.100       -2.644000e-01
      0.700            9.700       +7.698600e+00
      0.700           11.300       +6.804200e+00
      0.700           11.500       +6.630600e+00
      0.900            1.900       +2.220000e-02
      0.900            7.500       -1.155400e+00
      0.900           10.100       +8.420800e+00
      0.900           11.100       +7.527500e+00
      1.100            1.500       -9.262000e-01
      1.100            5.300       +6.159100e+00
      1.100            7.500       +6.167800e+00
      1.100            8.500       -3.984000e-01
      1.300            0.900       -1.232600e+00
      1.300            2.100       +6.571000e-01
      1.300            5.700       +6.588500e+00
      1.300            6.100       +6.338800e+00
      1.300            7.500       +6.550900e+00
      1.300            7.700       +6.728700e+00
      1.300            7.900       +6.747700e+00
      1.300            9.900       +7.994800e+00
      1.300           11.300       +7.958600e+00
      1.500            0.500       -2.377000e-01
      1.500            2.700       +1.920700e+00
      1.500            4.300       +6.992000e+00
      1.500            4.900       +6.675900e+00
      1.500            5.900       +6.520900e+00
      1.500            7.100       +6.280400e+00
      1.500            7.700       +7.078400e+00
      1.500            8.900       -8.980000e-02
      1.500           11.500       +7.960100e+00
      1.500           11.900       +7.484900e+00
      1.700            0.100       +7.131000e-01
      1.700            1.100       -8.364000e-01
      1.700            1.300       -9.365000e-01
      1.700            3.300       +1.809200e+00
      1.700            8.100       +7.172200e+00
      1.700            9.300       +7.083400e+00
      1.700           11.300       +8.381800e+00
      1.700           11.700       +7.799500e+00
      1.900            0.300       +6.025000e-01
      1.900            0.900       -1.913000e-01
      1.900            4.100       -4.603000e-01
      1.900            4.700       +6.886600e+00
      1.900            8.100       +7.239400e+00
      1.900           11.900       +7.535900e+00
      2.100            3.700       -2.403000e-01
      2.100            6.500       -2.111000e-01
      2.100           11.100       +8.535200e+00
      2.100           11.500       +8.016000e+00
      2.300            1.500       -1.702000e-01
      2.300            2.500       +3.600000e-01
      2.300            3.300       +2.019000e-01
      2.300            4.700       +6.503600e+00
      2.300            6.500       +1.403000e-01
      2.300            7.700       +7.140900e+00
      2.300            8.100       +7.051400e+00
      2.300            8.500       +6.799800e+00
      2.300            8.900       +6.828200e+00
      2.300            9.300       +7.098500e+00
      2.500            2.700       +1.020000e-01
      2.500            2.900       +1.462000e-01
      2.500            6.500       +7.454400e+00
      2.500            9.100       +6.922000e+00
      2.500           10.700       +8.643300e+00
      2.500           11.300       +8.306000e+00
      2.500           11.500       +7.955400e+00
      2.700            2.900       -5.479000e-01
      2.700            3.700       -1.453300e+00
      2.700            6.500       +7.668900e+00
      2.700            8.100       +6.933300e+00
      2.700            9.100       +6.979800e+00
      2.700           10.100       +8.046900e+00
      2.900            2.300       -1.078500e+00
      2.900            4.900       +6.165900e+00
      2.900            5.500       +6.752300e+00
      2.900            7.100       +4.450000e-02
      2.900            7.500       -7.930000e-02
      2.900            7.900       -3.090000e-02
      2.900            8.500       +6.881800e+00
      2.900           10.300       +8.684600e+00
      2.900           10.500       +8.951500e+00
      2.900           11.900       +7.111500e+00
      3.100            0.100       +1.017000e-01
      3.100            0.700       +7.117200e+00
      3.100            0.900       -1.005000e-01
      3.100            1.100       -3.855000e-01
      3.100            1.500       -1.228000e+00
      3.100            2.100       -1.398900e+00
      3.100            3.500       -1.469600e+00
      3.100            4.500       +5.913000e+00
      3.100            8.300       +7.156200e+00
      3.100            8.700       +7.194100e+00
      3.100            9.100       +7.276700e+00
      3.100            9.500       +7.562500e+00
      3.100           10.100       +8.563200e+00
      3.100           11.300       +8.333500e+00
      3.300            1.900       +5.461700e+00
      3.300            4.100       +5.908400e+00
      3.300            4.500       +5.904900e+00
      3.300            4.700       +5.891900e+00
      3.300            5.900       -1.036000e-01
      3.300            6.300       +7.606400e+00
      3.300            6.500       +7.662600e+00
      3.300           10.500       +8.875600e+00
      3.300           10.700       +8.878400e+00
      3.500            1.900       +5.555100e+00
      3.500            4.100       +5.922100e+00
      3.500            4.900       +5.548400e+00
      3.500            6.100       +7.074200e+00
      3.500            6.500       +7.388300e+00
      3.500            6.700       +1.811000e-01
      3.500            9.100       +7.610000e+00
      3.500           11.300       +7.971900e+00
      3.700            1.500       +5.898200e+00
      3.700            1.700       +5.664300e+00
      3.700            1.900       +5.725200e+00
      3.700            2.300       -6.027000e-01
      3.700            3.500       +6.098200e+00
      3.700            4.100       +5.904700e+00
      3.700            4.500       +5.659200e+00
      3.700            6.700       +3.249999e-02
      3.700            7.500       +7.352900e+00
      3.700            8.500       +7.651200e+00
      3.700            8.900       +7.653700e+00
      3.900            0.700       +8.052000e-01
      3.900            1.500       +5.961600e+00
      3.900            1.900       +5.915100e+00
      3.900            2.300       +6.780300e+00
      3.900            2.700       +1.129000e-01
      3.900            3.700       +6.182600e+00
      3.900            3.900       +6.064700e+00
      3.900            5.100       +5.157100e+00
      3.900            5.700       +5.995100e+00
      3.900            6.500       +6.976300e+00
      3.900            9.100       +7.543100e+00
      4.100            0.300       +8.518600e+00
      4.100            2.100       +6.455300e+00
      4.100            2.700       +7.189600e+00
      4.100            4.300       +5.705400e+00
      4.100            6.900       +7.276300e+00
      4.100            7.900       +7.355600e+00
      4.100            9.300       +7.221900e+00
      4.100           11.700       +6.969600e+00
      4.300            1.100       +7.078800e+00
      4.300            2.300       +6.796300e+00
      4.300            3.100       +6.849800e+00
      4.300            5.900       +6.316900e+00
      4.300            7.300       +7.843800e+00
      4.300            7.500       +7.825300e+00
      4.300            9.700       +6.888700e+00
      4.300           10.300       +6.856000e+00
      4.300           10.700       +6.649200e+00
      4.500            3.700       +6.357400e+00
      4.500            4.700       +5.478500e+00
      4.500            5.100       +5.773400e+00
      4.500            5.300       +5.931300e+00
      4.500            5.700       +6.223600e+00
      4.500            9.900       +6.358600e+00
      4.500           10.300       +6.227600e+00
      4.700            0.900       +7.427800e+00
      4.700            1.500       +6.135100e+00
      4.700            4.100       +5.908400e+00
      4.700            4.300       +5.719700e+00
      4.700            7.100       +8.129000e+00
      4.700            7.700       +7.507000e+00
      4.700            7.900       +7.093300e+00
      4.700            8.100       +6.689400e+00
      4.700            9.900       +5.820600e+00
      4.700           10.700       +5.740400e+00
      4.700           11.700       +6.179700e+00
      4.900            0.100       +1.131800e+00
      4.900            0.500       +7.944800e+00
      4.900            2.900       +5.853000e+00
      4.900            3.700       +6.208500e+00
      4.900            6.100       +7.269700e+00
      4.900            6.700       +8.010900e+00
      4.900            9.500       +5.709700e+00
      5.100            3.300       +6.001600e+00
      5.100            6.100       +7.521700e+00
      5.100            7.700       +7.564700e+00
      5.100            8.300       +6.242800e+00
      5.100            8.900       +5.906700e+00
      5.100            9.700       +5.720900e+00
      5.100           10.700       +5.316800e+00
      5.100           11.100       +5.417500e+00
      5.100           11.300       +5.564200e+00
      5.100           11.900       +5.714100e+00
      5.300            0.300       +9.647000e-01
      5.300            0.700       +7.141900e+00
      5.300            2.500       +5.385000e+00
      5.300            4.900       +6.591500e+00
      5.300            5.100       +6.844300e+00
      5.300            5.300       +7.067200e+00
      5.300            5.900       +7.439200e+00
      5.300            6.700       +7.944800e+00
      5.300            7.300       +8.269900e+00
      5.300            8.100       +6.920600e+00
      5.300           10.100       +5.551200e+00
      5.300           11.300       +5.396200e+00
      5.300           11.900       +5.446400e+00
      5.500            1.500       +5.506600e+00
      5.500            3.700       +6.363800e+00
      5.500            4.500       +6.273300e+00
      5.500            5.300       +7.125400e+00
      5.500            5.500       +7.275600e+00
      5.500            7.900       +7.730900e+00
      5.500            8.900       +6.229000e+00
      5.500            9.100       +6.251900e+00
      5.500            9.300       +6.302100e+00
      5.500            9.500       +6.306800e+00
      5.700            3.500       +6.180700e+00
      5.700           11.500       +5.303300e+00
      5.900            1.100       +5.917300e+00
      5.900            1.700       +5.737400e+00
      5.900            2.100       +5.570400e+00
      5.900            5.500       +7.100900e+00
      5.900            6.100       +6.841100e+00
      5.900            6.700       +6.779900e+00
      5.900            8.300       +7.131300e+00
      5.900            8.900       +6.747800e+00
      6.100            5.300       +7.093800e+00
      6.100            5.900       +6.661600e+00
      6.300            2.300       +5.643300e+00
      6.300            2.900       +5.357800e+00
      6.300            4.300       +6.684000e+00
      6.300            9.900       +6.845100e+00
      6.500            2.100       +6.067800e+00
      6.500            3.700       +6.502500e+00
      6.500            3.900       +6.652000e+00
      6.500            5.100       +7.174900e+00
      6.500            5.700       +6.618700e+00
      6.500            8.500       +6.686000e+00
      6.500            9.700       +6.798300e+00
      6.500           10.300       +7.102600e+00
      6.700            0.300       +6.755200e+00
      6.700            0.900       +5.937800e+00
      6.700            1.700       +6.465300e+00
      6.700            3.900       +6.914100e+00
      6.700            4.500       +7.098900e+00
      6.700            6.700       -5.449000e-01
      6.700            6.900       -1.850000e-01
      6.700            8.300       +6.852500e+00
      6.700           10.500       +7.258800e+00
      6.900            0.300       +6.728100e+00
      6.900            0.900       +6.030400e+00
      6.900            1.500       +6.545600e+00
      6.900            8.100       +1.670000e-02
      6.900            8.500       +6.425500e+00
      6.900            8.900       -1.194900e+00
      6.900            9.300       +6.178500e+00
      6.900           10.100       +7.226900e+00
      6.900           10.500       +7.276400e+00
      6.900           10.700       +7.062800e+00
      7.100            3.500       +7.009500e+00
      7.100            5.300       +7.384800e+00
      7.100            6.900       -2.186000e-01
      7.100            7.700       +4.506000e-01
      7.100            7.900       +3.747000e-01
      7.100            9.700       +6.860500e+00
      7.100           10.700       +7.012500e+00
      7.300            0.700       +6.438500e+00
      7.300            1.300       +7.008400e+00
      7.300            1.500       +7.126800e+00
