%       x_1              x_2            Y = ln T
      0.100            2.300       +1.185300e+00
      0.100            3.100       +4.120000e-01
      0.100            8.500       -1.880000e-02
      0.100            9.100       -1.852000e-01
      0.100            9.500       +1.950000e-01
      0.100           10.300       +7.983100e+00
      0.300            1.500       -5.310000e-01
      0.300            2.700       +1.044000e+00
      0.300            3.900       -2.191000e-01
      0.300            4.700       -1.357000e-01
      0.300            5.100       -1.346000e-01
      0.300            5.700       +4.306000e-01
      0.300            6.100       +2.208000e-01
      0.300           11.700       +6.642200e+00
      0.500            1.500       -7.640000e-01
      0.500            1.700       -2.321000e-01
      0.500            2.500       +1.213100e+00
      0.500            3.300       +5.114000e-01
      0.500            6.500       -8.346000e-01
      0.500            7.100       -9.620000e-01
      0.500            8.100       +6.590500e+00
      0.500            8.300       +6.657800e+00
      0.500           10.700       +7.917000e+00
      0.500           11.300       +6.613800e+00
      0.500           11.500       +6.504200e+00
      0.700            5.300       -6.958000e-01
      0.700            7.900       +6.283100e+00
      0.900            4.300       -4.295000e-01
      0.900            5.500       -6.680000e-01
      0.900            7.300       -1.401500e+00
      1.100            0.900       -1.377600e+00
      1.100            1.700       -4.826000e-01
      1.100            2.100       +6.446000e-01
      1.100            2.900       +1.816900e+00
      1.100            3.900       +3.228000e-01
      1.100            7.100       -1.587200e+00
      1.100            8.700       -3.775000e-01
      1.100            9.100       -4.543000e-01
      1.300            0.300       +1.640000e-02
      1.300            2.300       +1.223400e+00
      1.300            2.500       +1.607200e+00
      1.300            2.900       +2.012300e+00
      1.300            4.500       -4.225000e-01
      1.300            8.100       +6.756900e+00
      1.300            9.300       -7.800000e-02
      1.300            9.900       +7.994800e+00
      1.300           10.300       +8.722900e+00
      1.300           11.500       +7.735200e+00
      1.500            0.300       +1.973000e-01
      1.500            0.700       -6.507000e-01
      1.500            3.300       +1.893900e+00
      1.500            4.500       +6.813800e+00
      1.500            5.500       +6.544100e+00
      1.500            5.700       +6.615700e+00
      1.500           10.100       +8.317101e+00
      1.500           10.300       +8.649300e+00
      1.500           11.100       +8.576500e+00
      1.700            0.500       +3.830000e-02
      1.700            7.300       +7.026500e+00
      1.700            9.300       +7.083400e+00
      1.700           10.900       +8.894200e+00
      1.700           11.500       +8.089400e+00
      1.900            1.100       -4.135000e-01
      1.900            1.900       -8.620000e-02
      1.900            4.300       -5.769000e-01
      1.900            5.700       +6.975100e+00
      1.900            8.700       +7.004800e+00
      1.900            9.900       +7.803300e+00
      1.900           11.700       +7.775200e+00
      2.100            0.300       +7.580000e-01
      2.100            0.900       +2.186000e-01
      2.100            2.300       +4.267000e-01
      2.100            4.300       -1.021600e+00
      2.100            4.500       +6.354600e+00
      2.100            5.900       +7.130600e+00
      2.100            6.700       -1.575000e-01
      2.100            7.300       +1.723000e-01
      2.100            8.100       +7.171500e+00
      2.100            9.900       +7.727800e+00
      2.100           11.100       +8.535200e+00
      2.300            0.100       +5.909000e-01
      2.300            3.500       -3.298000e-01
      2.300            5.500       +7.142900e+00
      2.300            6.900       +9.450000e-02
      2.300            7.300       +1.026000e-01
      2.300            8.700       +6.772300e+00
      2.300            8.900       +6.828200e+00
      2.300            9.700       +7.426100e+00
      2.300           11.100       +8.527900e+00
      2.500            0.900       +5.899000e-01
      2.500            2.500       -1.032000e-01
      2.500            2.900       +1.462000e-01
      2.500            4.100       -1.692700e+00
      2.500            4.500       -1.342500e+00
      2.500            6.900       +1.562000e-01
      2.500            7.100       +5.700000e-02
      2.500            7.500       +7.063600e+00
      2.500            7.900       +7.018400e+00
      2.500            9.500       +7.225300e+00
      2.500           11.700       +7.587700e+00
      2.700            2.700       -4.827000e-01
      2.700            8.300       +6.767100e+00
      2.700            9.700       +7.482100e+00
      2.900            6.100       +5.207000e-01
      2.900            6.900       +3.075000e-01
      2.900            9.700       +7.635900e+00
      2.900            9.900       +7.978600e+00
      2.900           10.300       +8.684600e+00
      2.900           10.500       +8.951500e+00
      2.900           10.700       +9.070300e+00
      2.900           11.300       +8.382500e+00
      2.900           11.700       +7.492600e+00
      3.100            1.300       -7.991000e-01
      3.100            3.500       -1.469600e+00
      3.100            4.300       +5.835200e+00
      3.100            4.700       +5.994400e+00
      3.100            5.500       +6.510800e+00
      3.100            7.500       -1.116000e-01
      3.100            9.100       +7.276700e+00
      3.100            9.900       +8.227500e+00
      3.300            0.300       +7.475000e+00
      3.300            1.100       -5.018000e-01
      3.300            2.100       +5.682100e+00
      3.300            6.100       +2.657000e-01
      3.300            6.700       +4.174000e-01
      3.300            8.100       +7.362100e+00
      3.300            9.700       +8.015700e+00
      3.300           11.900       +6.931500e+00
      3.500            0.300       +7.385000e-01
      3.500            2.300       -9.657000e-01
      3.500            4.500       +5.802400e+00
      3.500            6.100       +7.074200e+00
      3.700            0.700       +5.133000e-01
      3.700            3.700       -1.049800e+00
      3.700            9.300       +7.725400e+00
      3.700            9.700       +8.042400e+00
      3.900            0.300       +1.324200e+00
      3.900            3.500       +6.297900e+00
      3.900            7.100       +7.271000e+00
      3.900            7.300       +7.441000e+00
      3.900            8.900       +7.527800e+00
      3.900           11.300       +7.439900e+00
      4.100            1.100       -3.330000e-02
