%       x_1              x_2            Y = ln T
      0.100            0.300       -1.776200e+00
      0.100            1.300       -8.160000e-01
      0.100            1.700       +3.018000e-01
      0.100            1.900       +7.705000e-01
      0.100            3.700       -1.449000e-01
      0.100            4.900       +3.529999e-02
      0.100            6.900       -2.096000e-01
      0.100            8.300       +7.110000e-02
      0.100            8.900       -1.983000e-01
      0.300            1.900       +5.034000e-01
      0.300            2.300       +1.105200e+00
      0.300            2.500       +1.148800e+00
      0.300            5.100       -1.346000e-01
      0.300            6.100       +2.208000e-01
      0.300            6.500       -5.045000e-01
      0.300            7.700       -1.844000e-01
      0.300            8.100       +6.888200e+00
      0.300            8.300       +6.884000e+00
      0.300           11.900       +6.850600e+00
      0.500            1.100       -1.430600e+00
      0.500            1.500       -7.640000e-01
      0.500            1.700       -2.321000e-01
      0.500            2.500       +1.213100e+00
      0.500            5.700       +1.550000e-01
      0.500            7.100       -9.620000e-01
      0.500            8.100       +6.590500e+00
      0.500           10.700       +7.917000e+00
      0.700            1.300       -1.307700e+00
      0.700            2.500       +1.307600e+00
      0.700            2.900       +1.327100e+00
      0.700            3.100       +1.113200e+00
      0.700            3.300       +7.926000e-01
      0.700            4.700       -7.812001e-01
      0.700            5.900       +7.036100e+00
      0.700            6.900       -1.527700e+00
      0.700            8.300       +6.529200e+00
      0.700            8.500       +6.616800e+00
      0.700           10.700       +8.120000e+00
      0.700           11.700       +6.651600e+00
      0.700           11.900       +6.781100e+00
      0.900            2.900       +1.567700e+00
      0.900            3.900       +1.149000e-01
      0.900            5.900       +6.778200e+00
      0.900            6.100       +6.542100e+00
      0.900            7.900       +6.239600e+00
      1.100            0.100       +1.511000e-01
      1.100            1.500       -9.262000e-01
      1.100            2.700       +1.757000e+00
      1.100            3.700       +7.014000e-01
      1.100            7.300       +5.867000e+00
      1.100            8.900       -4.556000e-01
      1.100            9.100       -4.543000e-01
      1.100            9.700       +7.693600e+00
      1.100           10.100       +8.424700e+00
      1.100           10.500       +8.782600e+00
      1.100           10.900       +8.372600e+00
      1.300            0.700       -9.042000e-01
      1.300            1.900       +6.859999e-02
      1.300            2.100       +6.571000e-01
      1.300            2.900       +2.012300e+00
      1.300            3.100       +2.012300e+00
      1.300            3.500       +1.353800e+00
      1.300            4.300       +6.941800e+00
      1.300            5.300       +6.312400e+00
      1.300            5.500       +6.404300e+00
      1.300            7.500       +6.550900e+00
      1.300            8.100       +6.756900e+00
      1.300            9.100       -3.488000e-01
      1.300           10.300       +8.722900e+00
      1.300           11.300       +7.958600e+00
      1.300           11.500       +7.735200e+00
      1.300           11.700       +7.505100e+00
      1.500            0.700       -6.507000e-01
      1.500            1.300       -1.081400e+00
      1.500            2.700       +1.920700e+00
      1.500            3.500       +1.475000e+00
      1.500            4.100       +1.965000e-01
      1.500            4.500       +6.813800e+00
      1.500            5.100       +6.636000e+00
      1.500            5.300       +6.556500e+00
      1.500            7.700       +7.078400e+00
      1.500            9.700       +7.573600e+00
      1.500           10.300       +8.649300e+00
      1.700            1.900       -1.200000e-02
      1.700            3.300       +1.809200e+00
      1.700            3.500       +1.379200e+00
      1.700            3.900       +3.818000e-01
      1.700            4.700       +6.864700e+00
      1.700            8.700       +7.086200e+00
      1.700           11.100       +8.675500e+00
      1.900            0.100       +7.873999e-01
      1.900            0.700       +7.860000e-02
      1.900            5.300       +6.902300e+00
      1.900            5.700       +6.975100e+00
      1.900            5.900       +6.884800e+00
      1.900            6.100       +6.718900e+00
      1.900           10.100       +8.083700e+00
      1.900           10.500       +8.602400e+00
      1.900           10.900       +8.776800e+00
      1.900           11.100       +8.630100e+00
      1.900           11.500       +8.075900e+00
      2.100            0.900       +2.186000e-01
      2.100            1.700       -2.914000e-01
      2.100            2.100       +5.670000e-02
      2.100            3.100       +1.226300e+00
      2.100            3.900       -7.359000e-01
      2.100            4.300       -1.021600e+00
      2.100            5.500       +7.101600e+00
      2.100            6.100       +7.034500e+00
      2.100            6.300       -1.874000e-01
      2.100            8.500       +6.951300e+00
      2.100            9.100       +7.025400e+00
      2.100            9.500       +7.265300e+00
      2.100           10.300       +8.178400e+00
      2.100           10.900       +8.643300e+00
      2.300            0.500       +7.410000e-01
      2.300            1.100       +3.518000e-01
      2.300            2.500       +3.600000e-01
      2.300            3.900       -1.264800e+00
      2.300            4.100       -1.475100e+00
      2.300            4.300       -1.460900e+00
      2.300            4.700       +6.503600e+00
      2.300            5.700       +7.261800e+00
      2.300            6.100       +7.307000e+00
      2.300            7.500       +7.161700e+00
      2.300            7.900       +7.123900e+00
      2.300            9.300       +7.098500e+00
      2.500            0.300       +5.554000e-01
      2.500            1.300       +1.111000e-01
      2.500            3.100       -5.750000e-02
      2.500            5.700       +7.247200e+00
      2.500            6.700       +2.869000e-01
      2.500            9.900       +7.646800e+00
      2.700            2.100       -9.439000e-01
      2.700            2.500       -5.644000e-01
      2.700            3.700       -1.453300e+00
      2.700            7.100       +2.530000e-02
      2.700            7.300       -5.970000e-02
      2.700            7.700       +7.089300e+00
      2.700            9.700       +7.482100e+00
      2.700           11.900       +7.170600e+00
      2.900            0.700       +7.288600e+00
      2.900            1.100       -1.479000e-01
      2.900            1.900       +5.785500e+00
      2.900            2.900       -1.147400e+00
