%       x_1              x_2            Y = ln T
      0.100            0.100       -1.662600e+00
      0.100            1.900       +7.705000e-01
      0.100            4.900       +3.529999e-02
      0.100            5.500       +4.284000e-01
      0.100            8.500       -1.880000e-02
      0.100            8.700       -1.200000e-01
      0.100            8.900       -1.983000e-01
      0.100           11.100       +7.005200e+00
      0.300            0.500       -1.772600e+00
      0.300            0.700       -1.735200e+00
      0.300            0.900       -1.595900e+00
      0.300            4.100       -3.037000e-01
      0.300            5.300       +3.999993e-04
      0.300            6.500       -5.045000e-01
      0.300            7.300       -2.913000e-01
      0.300            7.500       -2.080000e-01
      0.300            7.700       -1.844000e-01
      0.300            7.900       +6.895300e+00
      0.300            9.500       +2.086000e-01
      0.300           10.300       +8.187000e+00
      0.300           10.700       +7.744400e+00
      0.300           11.100       +6.903700e+00
      0.300           11.900       +6.850600e+00
      0.500            4.900       -5.472000e-01
      0.500            5.100       -5.105000e-01
      0.500            6.300       -4.213000e-01
      0.500            7.500       +6.434600e+00
      0.500            7.700       +6.503400e+00
      0.500            9.100       -2.084000e-01
      0.500           11.300       +6.613800e+00
      0.500           11.700       +6.593300e+00
      0.700            0.500       -1.317700e+00
      0.700            1.300       -1.307700e+00
      0.700            1.900       +1.266000e-01
      0.700            2.100       +6.301000e-01
      0.700            3.300       +7.926000e-01
      0.700            3.700       +1.670000e-01
      0.700            4.700       -7.812001e-01
      0.700            5.500       -4.238000e-01
      0.700            5.700       -1.643000e-01
      0.700            6.100       -2.741000e-01
      0.700            6.700       -1.466300e+00
      0.700            7.100       -1.437200e+00
      0.700            7.700       +6.193200e+00
      0.700            8.100       -6.962000e-01
      0.700            8.500       +6.616800e+00
      0.700            9.500       +7.358800e+00
      0.700           11.100       +7.169800e+00
      0.900            0.100       -3.347000e-01
      0.900            0.700       -1.297500e+00
      0.900            1.100       -1.448500e+00
      0.900            2.100       +6.005000e-01
      0.900            3.300       +1.117400e+00
      0.900            3.500       +7.555000e-01
      0.900            4.100       -1.636000e-01
      0.900            5.100       -1.104700e+00
      0.900            5.300       -9.426000e-01
      0.900            6.100       +6.542100e+00
      0.900            6.500       -1.612000e+00
      0.900            7.700       +6.116200e+00
      0.900            9.700       +7.724100e+00
      0.900           10.300       +8.616300e+00
      0.900           10.900       +7.986300e+00
      1.100            0.300       -2.480000e-01
      1.100            1.700       -4.826000e-01
      1.100            2.500       +1.566900e+00
      1.100            2.700       +1.757000e+00
      1.100            2.900       +1.816900e+00
      1.100            3.100       +1.732500e+00
      1.100            4.100       -2.300002e-03
      1.100            4.700       -8.565000e-01
      1.100            4.900       -1.019700e+00
      1.100            5.100       +6.052200e+00
      1.100            5.500       +6.366300e+00
      1.100            5.900       +6.658100e+00
      1.100            6.900       -1.873700e+00
      1.100            7.500       +6.167800e+00
      1.100            7.700       +6.362500e+00
      1.100            8.100       -5.910000e-01
      1.100            9.300       +7.025600e+00
      1.100           10.100       +8.424700e+00
      1.100           11.500       +7.337400e+00
      1.300            0.700       -9.042000e-01
      1.300            1.500       -8.391000e-01
      1.300            2.300       +1.223400e+00
      1.300            2.500       +1.607200e+00
      1.300            3.300       +1.750900e+00
      1.300            5.700       +6.588500e+00
      1.300            6.900       +5.417000e+00
      1.300            7.100       +5.852300e+00
      1.300            7.300       +6.236000e+00
      1.500            0.700       -6.507000e-01
      1.500            2.300       +1.129500e+00
      1.500            2.900       +2.161900e+00
      1.500            3.100       +2.163300e+00
      1.500            3.700       +1.041800e+00
      1.500            3.900       +5.929000e-01
      1.500            7.100       +6.280400e+00
      1.500            7.500       +6.954100e+00
      1.500           11.100       +8.576500e+00
      1.500           11.500       +7.960100e+00
      1.500           11.900       +7.484900e+00
      1.700            0.900       -6.219000e-01
      1.700            3.100       +2.092100e+00
      1.700            3.300       +1.809200e+00
      1.700            4.100       -1.360000e-02
      1.700            7.500       +7.252500e+00
      1.700            7.700       +7.314500e+00
      1.700            8.500       +7.092900e+00
      1.700            8.700       +7.086200e+00
      1.700           10.700       +8.905300e+00
      1.700           10.900       +8.894200e+00
      1.700           11.700       +7.799500e+00
      1.900            0.500       +3.570000e-01
      1.900            1.100       -4.135000e-01
      1.900            1.300       -5.487000e-01
      1.900            2.100       +3.012000e-01
      1.900            3.700       +4.081000e-01
      1.900            4.700       +6.886600e+00
      1.900            4.900       +7.043700e+00
