%       x_1              x_2            Y = ln T
      0.100            8.700       -1.200000e-01
      0.300            2.500       +1.148800e+00
      0.300            3.900       -2.191000e-01
      0.500            2.700       +1.217900e+00
      0.500            3.700       +7.299997e-03
      0.500            5.900       +2.384000e-01
      0.500            6.300       -4.213000e-01
      0.500            6.900       -1.050800e+00
      0.500            9.500       +7.333700e+00
      0.700            2.500       +1.307600e+00
      0.700            4.100       -2.678000e-01
      0.700            6.900       -1.527700e+00
      0.700            7.700       +6.193200e+00
      0.700            8.700       -4.457000e-01
      0.700            8.900       -4.106000e-01
      0.700           11.100       +7.169800e+00
      0.900            3.100       +1.418600e+00
      0.900            4.500       -6.728000e-01
      0.900            5.500       -6.680000e-01
      0.900           10.300       +8.616300e+00
      0.900           11.100       +7.527500e+00
      0.900           11.500       +6.916100e+00
      0.900           11.700       +6.854700e+00
      1.100            0.300       -2.480000e-01
      1.100            3.700       +7.014000e-01
      1.100            4.500       -5.925000e-01
      1.100            4.900       -1.019700e+00
      1.100            9.700       +7.693600e+00
      1.300            2.300       +1.223400e+00
      1.300            7.100       +5.852300e+00
      1.300           10.900       +8.696800e+00
      1.500            0.700       -6.507000e-01
      1.500            2.100       +6.049000e-01
      1.500            2.500       +1.548500e+00
      1.500            3.300       +1.893900e+00
      1.500            4.500       +6.813800e+00
      1.500            9.500       +7.254000e+00
      1.700            0.100       +7.131000e-01
      1.700            1.900       -1.200000e-02
      1.700            2.500       +1.420600e+00
      1.700            7.300       +7.026500e+00
      1.700            7.700       +7.314500e+00
      1.700            8.100       +7.172200e+00
      1.700            9.500       +7.254300e+00
      1.900            0.300       +6.025000e-01
      1.900            9.700       +7.514600e+00
      1.900           11.500       +8.075900e+00
      2.100            1.700       -2.914000e-01
      2.100            6.300       -1.874000e-01
      2.100            8.100       +7.171500e+00
      2.100            8.900       +6.908800e+00
      2.300            0.700       +6.512000e-01
      2.300            6.500       +1.403000e-01
      2.300            7.300       +1.026000e-01
      2.300            7.500       +7.161700e+00
      2.300            7.700       +7.140900e+00
      2.300            9.500       +7.233500e+00
      2.300            9.900       +7.652100e+00
      2.500            1.500       -3.104000e-01
      2.500            3.100       -5.750000e-02
      2.500            3.500       -8.701000e-01
      2.500            9.100       +6.922000e+00
      2.500            9.300       +7.082000e+00
      2.500           10.500       +8.432400e+00
      2.700            1.900       +6.076600e+00
      2.700            6.300       +7.652000e+00
      2.700            7.500       +7.048000e+00
      2.700           10.300       +8.407700e+00
      2.700           10.900       +8.882500e+00
      2.900            3.100       -1.314600e+00
      2.900            4.500       +5.834100e+00
      2.900            5.900       +7.356200e+00
      2.900           11.900       +7.111500e+00
      3.100            2.100       -1.398900e+00
      3.100            3.300       -1.537200e+00
      3.100            6.900       +3.119000e-01
      3.100           10.300       +8.856200e+00
      3.100           11.700       +7.426400e+00
      3.300            0.900       -1.796000e-01
      3.300            2.700       -1.236400e+00
      3.300            4.700       +5.891900e+00
      3.300            9.500       +7.727100e+00
      3.300           10.500       +8.875600e+00
      3.500            0.500       +5.358000e-01
