%       x_1              x_2            Y = ln T
      0.100            2.500       +1.113300e+00
      0.100            4.900       +3.529999e-02
      0.100            6.100       +4.470000e-01
      0.300            9.300       -2.220000e-02
      0.500            4.900       -5.472000e-01
      0.700            2.900       +1.327100e+00
      0.700            9.500       +7.358800e+00
      0.900            4.300       -4.295000e-01
      0.900            6.300       -1.117500e+00
      0.900            7.900       +6.239600e+00
      0.900           10.900       +7.986300e+00
      0.900           11.500       +6.916100e+00
      1.100            1.100       -1.422800e+00
      1.100           11.500       +7.337400e+00
      1.500            1.900       +5.009999e-02
      1.500            7.100       +6.280400e+00
      1.500            7.700       +7.078400e+00
      1.700            2.900       +2.126700e+00
      1.700            6.700       -1.076200e+00
      1.700            7.500       +7.252500e+00
      1.900            4.700       +6.886600e+00
      1.900            5.900       +6.884800e+00
      1.900           10.100       +8.083700e+00
      2.100            0.300       +7.580000e-01
      2.100           11.500       +8.016000e+00
      2.300            2.700       +6.364000e-01
      2.300            5.300       +7.102200e+00
      2.300            9.700       +7.426100e+00
      2.500            6.500       +7.454400e+00
      2.700            0.700       +7.552900e+00
      2.700            8.500       +6.698400e+00
      2.700           10.500       +8.711600e+00
      2.900            1.700       +5.832800e+00
      3.100            0.700       +7.117200e+00
      3.300            5.700       -5.301000e-01
      3.500            0.900       -9.360000e-02
      3.500            4.700       +5.699600e+00
      3.700            2.100       +6.056300e+00
      3.700            4.100       +5.904700e+00
      3.700           10.500       +8.230100e+00
      4.100            2.900       +7.103300e+00
      4.100            3.100       +6.898800e+00
      4.100            4.100       +5.912500e+00
      4.300            1.700       +6.046900e+00
      4.300            3.700       +6.395400e+00
      4.500            3.700       +6.357400e+00
      4.700            0.900       +7.427800e+00
      4.700            3.500       +6.310400e+00
      4.700            5.100       +6.046900e+00
      4.700            9.500       +5.756400e+00
      4.900            2.100       +5.901600e+00
      4.900            9.900       +5.520200e+00
      5.100            0.700       +7.372700e+00
      5.100            4.300       +6.084300e+00
      5.100            9.300       +5.812200e+00
      5.100           10.900       +5.284100e+00
      5.300            0.900       +6.603500e+00
      5.300            6.700       +7.944800e+00
      5.300            7.300       +8.269900e+00
      5.700            4.300       +6.217300e+00
      5.700            7.100       +7.481400e+00
      5.900            0.100       +7.873900e+00
      5.900            2.500       +5.309800e+00
      5.900            5.700       +7.039900e+00
      5.900            6.100       +6.841100e+00
      6.100            0.100       +7.701900e+00
      6.100            1.500       +5.933300e+00
      6.100            5.300       +7.093800e+00
      6.300            0.300       +7.040100e+00
      6.300            5.100       +7.147100e+00
      6.300            9.900       +6.845100e+00
      6.500            3.100       +5.704600e+00
      6.700            6.900       -1.850000e-01
      6.700            9.300       +6.300200e+00
      6.700           10.700       +7.030300e+00
      6.900            1.100       +6.172300e+00
      6.900            3.100       +6.236500e+00
      6.900            5.500       -1.170000e-02
      6.900            5.700       -3.123000e-01
      6.900           11.100       +6.407400e+00
      7.100            2.900       +6.472100e+00
      7.300            0.500       +6.478600e+00
      7.300            2.500       +7.068400e+00
      7.300            2.900       +6.809100e+00
      7.300           11.500       +6.548700e+00
      7.500            0.900       +6.902700e+00
      7.500            3.500       +7.241300e+00
      7.700            0.300       +7.003500e+00
      7.700            2.500       +7.489400e+00
      7.700           11.100       +7.192100e+00
      7.700           11.700       +7.317500e+00
      7.900            1.700       +8.126000e+00
      7.900            7.500       +4.147000e-01
      7.900           11.700       +7.693700e+00
      8.100            3.100       +7.465100e+00
      8.100            4.100       -4.949000e-01
      8.100           10.500       +7.453100e+00
      8.300            4.700       -1.050600e+00
      8.300            6.500       +9.851000e-01
      8.500            8.500       +6.393700e+00
      8.700            3.500       +6.871700e+00
      8.700            7.100       +4.070000e-02
      8.900            1.700       +8.597700e+00
      9.100            3.700       -8.310000e-01
      9.100           11.300       +7.678900e+00
      9.300            1.300       +8.303100e+00
      9.300            8.100       +6.152500e+00
      9.500            2.900       +7.051800e+00
      9.700            7.500       -1.310600e+00
      9.700            9.900       +7.906200e+00
      9.900            4.900       -1.910000e-01
      9.900            7.700       -9.071000e-01
     10.100            3.900       +5.985000e+00
     10.100            5.100       -1.260000e-02
     10.100            6.300       -1.449400e+00
     10.100            6.500       -1.595800e+00
     10.100           11.500       +6.714200e+00
     10.300            3.100       +6.168500e+00
     10.300            3.500       +5.896900e+00
     10.300            6.100       -9.262000e-01
     10.500            5.100       +4.990000e-02
     10.700            1.300       +6.340100e+00
     10.700            8.500       -1.404000e-01
     10.900            0.100       +7.304700e+00
     10.900            2.900       +6.661500e+00
     10.900            6.100       -2.910000e-01
     10.900            8.500       -3.840000e-01
     10.900            9.100       -5.406000e-01
     10.900            9.900       -9.712000e-01
     10.900           10.100       -9.244000e-01
     11.100            8.100       -1.219200e+00
     11.100            9.700       -1.012900e+00
     11.300            3.700       -1.353000e-01
     11.300           11.500       +6.692000e+00
     11.500            1.500       +6.867100e+00
     11.500            2.700       +7.683200e+00
     11.500            8.100       -1.485700e+00
     11.500            9.900       -5.844000e-01
     11.700            4.900       +4.664000e-01
     11.700            7.500       -1.709400e+00
     11.900            2.500       +8.143100e+00
     11.900            2.900       +8.587900e+00
     11.900            3.900       -2.213000e-01
     11.900            5.300       +3.343000e-01
