%       x_1              x_2            Y = ln T
      0.100            0.900       -1.586300e+00
      0.100            1.500       -2.574000e-01
      0.100            2.100       +1.075800e+00
      0.100            2.300       +1.185300e+00
      0.100            6.100       +4.470000e-01
      0.100            7.500       +2.187000e-01
      0.100           10.100       +7.961700e+00
      0.100           11.500       +6.656200e+00
      0.300            3.700       -9.130000e-02
      0.300            4.900       -1.671000e-01
      0.300            5.100       -1.346000e-01
      0.300            7.300       -2.913000e-01
      0.300            7.500       -2.080000e-01
      0.300           10.900       +7.315200e+00
      0.300           11.500       +6.535400e+00
      0.500            0.500       -1.608200e+00
      0.500            1.500       -7.640000e-01
      0.500            2.900       +1.078100e+00
      0.500            3.100       +8.255000e-01
      0.500            4.100       -3.025000e-01
      0.500            6.500       -8.346000e-01
      0.500            6.900       -1.050800e+00
      0.500            7.100       -9.620000e-01
      0.500            8.300       +6.657800e+00
      0.500            8.700       -3.545000e-01
      0.500            9.300       -9.800002e-03
      0.500           11.300       +6.613800e+00
      0.700            0.300       -1.080000e+00
      0.700            1.100       -1.454600e+00
      0.700            4.300       -4.300000e-01
      0.700            4.900       -9.178000e-01
      0.700            5.700       -1.643000e-01
      0.700            6.300       -7.719000e-01
      0.700            6.500       -1.234400e+00
      0.700            6.700       -1.466300e+00
      0.700            7.500       -1.039400e+00
      0.700            8.100       -6.962000e-01
      0.700            8.300       +6.529200e+00
      0.700            9.300       +7.087400e+00
      0.700           11.900       +6.781100e+00
      0.900            0.700       -1.297500e+00
      0.900            1.900       +2.220000e-02
      0.900            5.500       -6.680000e-01
      0.900            9.300       +7.031400e+00
      0.900            9.900       +8.091600e+00
      1.100            1.700       -4.826000e-01
      1.100            3.100       +1.732500e+00
      1.100            4.700       -8.565000e-01
      1.100            5.100       +6.052200e+00
      1.100            5.900       +6.658100e+00
      1.100            6.100       +6.369900e+00
      1.100            6.700       -2.036800e+00
      1.100            7.700       +6.362500e+00
      1.100            8.300       -4.838000e-01
      1.100            8.700       -3.775000e-01
      1.100            8.900       -4.556000e-01
      1.100            9.900       +8.060300e+00
      1.100           10.100       +8.424700e+00
      1.100           11.900       +7.091200e+00
      1.300            0.300       +1.640000e-02
      1.300            1.500       -8.391000e-01
      1.300            2.100       +6.571000e-01
      1.300            4.300       +6.941800e+00
      1.300            5.500       +6.404300e+00
      1.300            6.700       -1.960200e+00
      1.300            8.900       -3.018000e-01
      1.500            0.700       -6.507000e-01
      1.500            1.900       +5.009999e-02
      1.500            2.300       +1.129500e+00
      1.500            3.700       +1.041800e+00
      1.500            4.900       +6.675900e+00
      1.500            5.100       +6.636000e+00
      1.500            7.100       +6.280400e+00
      1.500            8.100       +6.991300e+00
      1.500            9.100       +6.932000e+00
      1.500           11.100       +8.576500e+00
      1.500           11.300       +8.238300e+00
      1.700            0.700       -3.188000e-01
      1.700            2.900       +2.126700e+00
      1.700            3.500       +1.379200e+00
      1.700            3.900       +3.818000e-01
      1.700            5.100       +6.832100e+00
      1.700            6.500       -1.133700e+00
      1.700            8.100       +7.172200e+00
      1.700            8.500       +7.092900e+00
      1.700            9.300       +7.083400e+00
      1.900            2.100       +3.012000e-01
      1.900            2.300       +7.207000e-01
      1.900            3.500       +9.655000e-01
      1.900            4.500       -4.504000e-01
      1.900            5.300       +6.902300e+00
      1.900            5.500       +6.928200e+00
      1.900            6.100       +6.718900e+00
      1.900            6.500       -6.555000e-01
      1.900            6.900       -3.969000e-01
      1.900            8.100       +7.239400e+00
      2.100            0.900       +2.186000e-01
      2.100            1.500       -2.727000e-01
      2.100            2.100       +5.670000e-02
      2.100            5.100       +7.031800e+00
      2.100            5.300       +7.060100e+00
      2.100            5.700       +7.162500e+00
      2.100            8.100       +7.171500e+00
      2.100            9.100       +7.025400e+00
      2.100           10.300       +8.178400e+00
      2.100           10.700       +8.607500e+00
      2.100           11.500       +8.016000e+00
      2.100           11.700       +7.712300e+00
      2.300            1.900       -4.343000e-01
      2.300            5.100       +7.044600e+00
      2.300            6.500       +1.403000e-01
      2.300            7.300       +1.026000e-01
      2.300            7.700       +7.140900e+00
      2.300            8.100       +7.051400e+00
      2.300            8.300       +6.922100e+00
      2.300            9.500       +7.233500e+00
      2.300           10.700       +8.509800e+00
      2.300           11.100       +8.527900e+00
      2.500            2.700       +1.020000e-01
      2.500            3.500       -8.701000e-01
      2.500            3.900       -1.543700e+00
      2.500            4.100       -1.692700e+00
      2.500            4.300       -1.689600e+00
      2.500            5.700       +7.247200e+00
      2.500            6.700       +2.869000e-01
      2.500            7.700       +7.069600e+00
      2.500            7.900       +7.018400e+00
      2.500            8.500       +6.689000e+00
      2.500           10.900       +8.698000e+00
      2.500           11.500       +7.955400e+00
      2.700            0.100       +5.729999e-02
      2.700            0.700       +7.552900e+00
      2.700            0.900       +7.514300e+00
      2.700            1.100       +7.286300e+00
      2.700            2.300       -7.663000e-01
      2.700            2.900       -5.479000e-01
      2.700            3.100       -7.489000e-01
      2.700            3.500       -1.256800e+00
      2.700            5.500       +6.930700e+00
      2.700            5.900       +7.378900e+00
      2.700            6.300       +7.652000e+00
      2.700            6.500       +7.668900e+00
      2.700            6.700       +4.596000e-01
      2.700            6.900       +2.341000e-01
      2.700            8.700       +6.730200e+00
      2.700            8.900       +6.828400e+00
      2.700            9.700       +7.482100e+00
      2.700            9.900       +7.751400e+00
      2.900            0.900       +1.392000e-01
      2.900            3.100       -1.314600e+00
      2.900            3.700       -1.449500e+00
      2.900            4.100       +5.676100e+00
      2.900            4.300       +5.695100e+00
      2.900            5.100       +6.283700e+00
      2.900            6.300       +6.900000e-01
      2.900            8.500       +6.881800e+00
      2.900            9.300       +7.231200e+00
      2.900           10.500       +8.951500e+00
      3.100            0.500       +7.196800e+00
      3.100            2.100       -1.398900e+00
      3.100            2.300       -1.265500e+00
      3.100            2.500       -1.197300e+00
      3.100            3.300       -1.537200e+00
      3.100            3.500       -1.469600e+00
      3.100            5.500       +6.510800e+00
      3.100            5.900       +1.443000e-01
      3.100            6.100       +4.802000e-01
      3.100            8.100       +7.170600e+00
      3.100            8.300       +7.156200e+00
      3.100           10.500       +9.044000e+00
      3.300            0.100       +4.130000e-01
      3.300            1.500       +5.789800e+00
      3.300            1.900       +5.461700e+00
      3.300            2.100       +5.682100e+00
      3.300            3.700       +5.858000e+00
      3.300            4.500       +5.904900e+00
      3.300            5.100       +5.783500e+00
      3.300            7.100       -3.840000e-02
      3.300            7.500       -1.136000e-01
      3.300            8.900       +7.442200e+00
      3.300            9.900       +8.349000e+00
      3.500            1.900       +5.555100e+00
      3.500            2.100       +5.824300e+00
      3.500            2.900       -9.072000e-01
      3.500            3.700       -1.144000e+00
      3.500            4.500       +5.802400e+00
      3.500            6.300       +7.310600e+00
      3.500            7.100       +7.053900e+00
      3.500            7.700       +7.269600e+00
      3.500            8.100       +7.495100e+00
      3.500            9.900       +8.349900e+00
      3.500           10.100       +8.545500e+00
      3.700            1.500       +5.898200e+00
      3.700            1.700       +5.664300e+00
      3.700            3.100       +6.521200e+00
      3.700            4.300       +5.801400e+00
      3.700            4.700       +5.485100e+00
      3.700            5.700       +6.014600e+00
      3.700            6.500       +7.130000e+00
      3.700            7.500       +7.352900e+00
