%       x_1              x_2            Y = ln T
      0.100            3.300       +1.284000e-01
      0.100            3.500       -6.500000e-02
      0.100            7.300       +1.351000e-01
      0.100           11.700       +6.721900e+00
      0.300            2.100       +8.895000e-01
      0.300            4.700       -1.357000e-01
      0.300            5.700       +4.306000e-01
      0.500            1.100       -1.430600e+00
      0.500            4.100       -3.025000e-01
      0.500            4.300       -3.529000e-01
      0.500            4.900       -5.472000e-01
      0.500            7.700       +6.503400e+00
      0.500            9.100       -2.084000e-01
      0.700            2.700       +1.409800e+00
      0.700            6.500       -1.234400e+00
      0.700            9.500       +7.358800e+00
      0.700           10.300       +8.518900e+00
      0.700           10.500       +8.423500e+00
      0.900            2.500       +1.437200e+00
      0.900            4.100       -1.636000e-01
      1.100            0.100       +1.511000e-01
      1.100            1.500       -9.262000e-01
      1.100            2.700       +1.757000e+00
      1.100            5.700       +6.616700e+00
      1.100            6.500       -1.844300e+00
      1.100            7.100       -1.587200e+00
      1.100            9.300       +7.025600e+00
      1.300            1.900       +6.859999e-02
      1.300            2.700       +1.833200e+00
      1.300            7.100       +5.852300e+00
      1.300           10.700       +8.898100e+00
      1.300           11.700       +7.505100e+00
      1.500            1.100       -1.130400e+00
      1.500            3.700       +1.041800e+00
      1.500            6.300       +6.009600e+00
      1.500            7.100       +6.280400e+00
      1.500            7.500       +6.954100e+00
      1.500            7.900       +7.046400e+00
      1.500           10.300       +8.649300e+00
      1.500           11.700       +7.702200e+00
      1.700            2.500       +1.420600e+00
      1.700            2.700       +1.866800e+00
      1.700            4.100       -1.360000e-02
      1.700            4.900       +6.893600e+00
      1.700            5.700       +6.766100e+00
      1.700            8.700       +7.086200e+00
      1.700            9.500       +7.254300e+00
      1.900            1.900       -8.620000e-02
      1.900            6.100       +6.718900e+00
      1.900            8.700       +7.004800e+00
      1.900            9.300       +7.118000e+00
      1.900           10.700       +8.781600e+00
      1.900           11.700       +7.775200e+00
      2.100            3.900       -7.359000e-01
      2.100            4.100       -1.003900e+00
      2.100            8.100       +7.171500e+00
      2.100            8.300       +7.088400e+00
      2.100            8.500       +6.951300e+00
      2.100           10.700       +8.607500e+00
      2.300            1.300       +1.105000e-01
      2.300            1.900       -4.343000e-01
      2.300            5.300       +7.102200e+00
      2.300            6.100       +7.307000e+00
      2.300            6.500       +1.403000e-01
      2.300            7.100       +1.225000e-01
      2.300            7.300       +1.026000e-01
      2.300            8.300       +6.922100e+00
      2.300           11.300       +8.286300e+00
      2.500            0.300       +5.554000e-01
      2.500            2.100       -6.212000e-01
      2.500            7.900       +7.018400e+00
      2.500            8.500       +6.689000e+00
      2.500            9.100       +6.922000e+00
      2.500            9.700       +7.409100e+00
      2.700            1.100       +7.286300e+00
      2.700            4.300       -1.602200e+00
      2.700            6.100       +4.734000e-01
      2.700            8.900       +6.828400e+00
      2.700            9.100       +6.979800e+00
      2.700            9.500       +7.277300e+00
      2.700           11.700       +7.535000e+00
      2.900            6.700       +5.855000e-01
      2.900            7.900       -3.090000e-02
      2.900           10.100       +8.328600e+00
      2.900           11.700       +7.492600e+00
      3.100            1.100       -3.855000e-01
      3.100            4.100       +5.853100e+00
