%       x_1              x_2            Y = ln T
      0.100            3.900       -2.020000e-01
      0.100            4.100       -2.469000e-01
      0.100            4.900       +3.529999e-02
      0.100            5.900       +6.692000e-01
      0.100            7.700       +2.149000e-01
      0.100            8.700       -1.200000e-01
      0.100            9.100       -1.852000e-01
      0.100            9.300       -4.760000e-02
      0.100            9.700       +7.582300e+00
      0.100           10.500       +7.888200e+00
      0.300            0.900       -1.595900e+00
      0.300            1.700       +4.799999e-03
      0.300            3.500       +5.860000e-02
      0.300            4.900       -1.671000e-01
      0.300            5.300       +3.999993e-04
      0.300            8.300       +6.884000e+00
      0.500            1.100       -1.430600e+00
      0.500            2.700       +1.217900e+00
      0.500            2.900       +1.078100e+00
      0.500            4.100       -3.025000e-01
      0.500            4.500       -3.863000e-01
      0.500            4.700       -4.610000e-01
      0.500            7.500       +6.434600e+00
      0.500           10.900       +7.438900e+00
      0.700            1.700       -4.143000e-01
      0.700            1.900       +1.266000e-01
      0.700            8.900       -4.106000e-01
      0.700           11.500       +6.630600e+00
      0.900            2.100       +6.005000e-01
      0.900            4.100       -1.636000e-01
      0.900            4.500       -6.728000e-01
      0.900            4.900       -1.085900e+00
      0.900            5.100       -1.104700e+00
      0.900            6.300       -1.117500e+00
      0.900            7.300       -1.401500e+00
      0.900            7.700       +6.116200e+00
      0.900            8.300       -5.842000e-01
      0.900            9.700       +7.724100e+00
      1.100            1.100       -1.422800e+00
      1.100            2.500       +1.566900e+00
      1.100            5.500       +6.366300e+00
      1.100            7.700       +6.362500e+00
      1.100            7.900       -6.687000e-01
      1.100           10.100       +8.424700e+00
      1.100           10.500       +8.782600e+00
      1.300            1.900       +6.859999e-02
      1.300            2.700       +1.833200e+00
      1.300            3.300       +1.750900e+00
      1.300            6.700       -1.960200e+00
      1.300            8.300       -3.143000e-01
      1.300            8.500       -2.559000e-01
      1.300            9.900       +7.994800e+00
      1.300           11.100       +8.322100e+00
      1.500            5.700       +6.615700e+00
      1.500            8.300       +6.994800e+00
      1.500           11.300       +8.238300e+00
      1.500           11.500       +7.960100e+00
      1.500           11.700       +7.702200e+00
      1.500           11.900       +7.484900e+00
      1.700            0.100       +7.131000e-01
      1.700            1.900       -1.200000e-02
      1.700            2.100       +4.964000e-01
      1.700            4.100       -1.360000e-02
      1.700           10.300       +8.518800e+00
      1.700           10.500       +8.770900e+00
      1.700           10.900       +8.894200e+00
      1.900            2.300       +7.207000e-01
      1.900            3.700       +4.081000e-01
      1.900            7.100       -1.422000e-01
      1.900            7.900       +7.292200e+00
      1.900           11.100       +8.630100e+00
      2.100            2.700       +1.152500e+00
      2.100            3.500       +3.399000e-01
      2.100            4.300       -1.021600e+00
      2.100            4.700       +6.752200e+00
      2.100            5.100       +7.031800e+00
      2.100            5.500       +7.101600e+00
      2.100            8.100       +7.171500e+00
      2.100            9.700       +7.484200e+00
      2.100           11.900       +7.463700e+00
      2.300            1.700       -3.840000e-01
      2.300            6.500       +1.403000e-01
      2.500            1.500       -3.104000e-01
      2.500            1.700       -6.312000e-01
      2.500            3.500       -8.701000e-01
      2.500            3.900       -1.543700e+00
      2.500            5.700       +7.247200e+00
      2.500           10.900       +8.698000e+00
      2.700            0.100       +5.729999e-02
      2.700            1.100       +7.286300e+00
      2.700            9.100       +6.979800e+00
      2.700            9.900       +7.751400e+00
      2.700           10.300       +8.407700e+00
      2.700           10.700       +8.878700e+00
      2.900            0.900       +1.392000e-01
      2.900            2.500       -9.765000e-01
      2.900            2.900       -1.147400e+00
      2.900            4.300       +5.695100e+00
      2.900            6.900       +3.075000e-01
      2.900            7.300       -6.390000e-02
      2.900           10.900       +8.998700e+00
      3.100            0.500       +7.196800e+00
      3.100            0.900       -1.005000e-01
      3.100            1.300       -7.991000e-01
      3.100            6.100       +4.802000e-01
      3.100           11.100       +8.750200e+00
      3.300            4.100       +5.908400e+00
      3.300            5.300       +5.879000e+00
      3.300            9.100       +7.463000e+00
      3.300            9.900       +8.349000e+00
      3.300           10.500       +8.875600e+00
      3.500            3.700       -1.144000e+00
      3.500            3.900       -1.148500e+00
      3.500            4.300       +5.877800e+00
      3.500            7.900       +7.384300e+00
      3.500            9.100       +7.610000e+00
      3.500            9.300       +7.681600e+00
      3.700            0.100       +1.139600e+00
      3.700            1.700       +5.664300e+00
      3.700            4.500       +5.659200e+00
      3.700            5.700       +6.014600e+00
      3.700            6.900       +7.115300e+00
      3.700            9.300       +7.725400e+00
      3.700            9.700       +8.042400e+00
      3.700           10.900       +7.975400e+00
      3.900            1.700       +5.786500e+00
      3.900            2.100       +6.291400e+00
      3.900            2.300       +6.780300e+00
      3.900            3.100       +6.793600e+00
      3.900            5.500       +5.544900e+00
      3.900            6.500       +6.976300e+00
