%       x_1              x_2            Y = ln T
      0.100            0.100       -1.662600e+00
      0.100            1.700       +3.018000e-01
      0.100            2.700       +9.196000e-01
      0.100            2.900       +6.819000e-01
      0.100            4.100       -2.469000e-01
      0.100            5.300       +2.086000e-01
      0.100            6.700       -2.634000e-01
      0.100            8.300       +7.110000e-02
      0.100            9.500       +1.950000e-01
      0.100           10.300       +7.983100e+00
      0.100           11.300       +6.747600e+00
      0.300            0.700       -1.735200e+00
      0.300            9.700       +5.011000e-01
      0.300           10.500       +8.067700e+00
      0.300           11.900       +6.850600e+00
      0.500            1.100       -1.430600e+00
      0.500            1.900       +2.925000e-01
      0.500            4.500       -3.863000e-01
      0.500            8.300       +6.657800e+00
      0.500            8.700       -3.545000e-01
      0.500            8.900       -3.197000e-01
      0.500           10.100       +8.262800e+00
      0.500           11.700       +6.593300e+00
      0.700            0.900       -1.520400e+00
      0.700            1.700       -4.143000e-01
      0.700            1.900       +1.266000e-01
      0.700            4.300       -4.300000e-01
      0.700           11.900       +6.781100e+00
      0.900            5.300       -9.426000e-01
      0.900            7.300       -1.401500e+00
      0.900            7.900       +6.239600e+00
      0.900            8.700       -4.680000e-01
      0.900            9.900       +8.091600e+00
      1.100            2.100       +6.446000e-01
      1.100            7.300       +5.867000e+00
      1.100           10.900       +8.372600e+00
      1.300            5.900       +6.576400e+00
      1.300            6.900       +5.417000e+00
      1.300            8.100       +6.756900e+00
      1.300            9.100       -3.488000e-01
      1.300           10.700       +8.898100e+00
      1.300           11.900       +7.304400e+00
      1.500            0.500       -2.377000e-01
      1.500            1.300       -1.081400e+00
      1.500            3.100       +2.163300e+00
      1.500            3.900       +5.929000e-01
      1.500            8.700       -8.180000e-02
      1.500           11.700       +7.702200e+00
      1.700            1.500       -7.727000e-01
      1.700            5.300       +6.758200e+00
      1.700            5.500       +6.737400e+00
      1.700            7.900       +7.256500e+00
      1.700            8.700       +7.086200e+00
      1.700           11.500       +8.089400e+00
      1.900            0.500       +3.570000e-01
      1.900            1.900       -8.620000e-02
      1.900            2.100       +3.012000e-01
      1.900            2.900       +1.811100e+00
      1.900            4.100       -4.603000e-01
      1.900            4.500       -4.504000e-01
      1.900            7.300       +7.200800e+00
      1.900            8.100       +7.239400e+00
      1.900            8.900       +7.025800e+00
      1.900           10.900       +8.776800e+00
      2.100            3.100       +1.226300e+00
      2.100            4.300       -1.021600e+00
      2.100            7.300       +1.723000e-01
      2.100           11.100       +8.535200e+00
      2.300            1.900       -4.343000e-01
      2.300            3.300       +2.019000e-01
      2.300            3.500       -3.298000e-01
      2.300            7.100       +1.225000e-01
      2.500            0.700       +6.513000e-01
      2.500            1.100       +4.178000e-01
      2.500            4.300       -1.689600e+00
      2.700            0.900       +7.514300e+00
      2.700            3.100       -7.489000e-01
      2.700            3.300       -1.005500e+00
      2.700            4.300       -1.602200e+00
      2.700            5.500       +6.930700e+00
      2.700            7.900       +7.028600e+00
      2.700            8.500       +6.698400e+00
      2.700           10.500       +8.711600e+00
