%       x_1              x_2            Y = ln T
      0.100            1.100       -1.273600e+00
      0.100            1.500       -2.574000e-01
      0.100            5.900       +6.692000e-01
      0.100            6.100       +4.470000e-01
      0.100            7.100       -3.640000e-02
      0.100            8.100       +1.451000e-01
      0.100            8.700       -1.200000e-01
      0.100            9.300       -4.760000e-02
      0.100           10.700       +7.643800e+00
      0.100           11.500       +6.656200e+00
      0.300            1.500       -5.310000e-01
      0.300            2.500       +1.148800e+00
      0.300            3.100       +5.806000e-01
      0.300            4.700       -1.357000e-01
      0.300            5.100       -1.346000e-01
      0.300            5.500       +2.411000e-01
      0.300            5.700       +4.306000e-01
      0.300            6.500       -5.045000e-01
      0.300            6.700       -6.343001e-01
      0.300            8.900       -2.387000e-01
      0.500            1.700       -2.321000e-01
      0.500            3.500       +2.262000e-01
      0.500            3.900       -1.674000e-01
      0.500            4.100       -3.025000e-01
      0.500            4.300       -3.529000e-01
      0.500            4.700       -4.610000e-01
      0.500            5.500       -7.230000e-02
      0.500            7.300       -8.053000e-01
      0.500            8.100       +6.590500e+00
      0.500            8.900       -3.197000e-01
      0.500           10.100       +8.262800e+00
      0.500           11.700       +6.593300e+00
      0.500           11.900       +6.794300e+00
      0.700            0.900       -1.520400e+00
      0.700            1.100       -1.454600e+00
      0.700            1.900       +1.266000e-01
      0.700            3.500       +4.516000e-01
      0.700            3.700       +1.670000e-01
      0.700            4.100       -2.678000e-01
      0.700            5.500       -4.238000e-01
      0.700            6.900       -1.527700e+00
      0.700            8.100       -6.962000e-01
      0.700            8.700       -4.457000e-01
      0.700            9.500       +7.358800e+00
      0.900            0.100       -3.347000e-01
      0.900            0.700       -1.297500e+00
      0.900            1.700       -4.934000e-01
      0.900            2.100       +6.005000e-01
      0.900            3.100       +1.418600e+00
      0.900            7.100       -1.685400e+00
      0.900            7.500       -1.155400e+00
      0.900            8.900       -4.758000e-01
      0.900           10.300       +8.616300e+00
      0.900           11.900       +6.880600e+00
      1.100            1.100       -1.422800e+00
      1.100            3.700       +7.014000e-01
      1.100            3.900       +3.228000e-01
      1.100            5.300       +6.159100e+00
      1.100            5.700       +6.616700e+00
      1.100            7.500       +6.167800e+00
      1.100            8.300       -4.838000e-01
      1.100           11.500       +7.337400e+00
      1.300            1.100       -1.314800e+00
      1.300            2.100       +6.571000e-01
      1.300            5.700       +6.588500e+00
      1.300            5.900       +6.576400e+00
      1.300            7.100       +5.852300e+00
      1.300            7.300       +6.236000e+00
      1.300            7.700       +6.728700e+00
      1.300            8.300       -3.143000e-01
      1.300           10.100       +8.388600e+00
      1.500            0.500       -2.377000e-01
      1.500            2.100       +6.049000e-01
      1.500            2.900       +2.161900e+00
      1.500            5.500       +6.544100e+00
      1.500            7.100       +6.280400e+00
      1.500            8.100       +6.991300e+00
      1.500            9.100       +6.932000e+00
      1.500            9.700       +7.573600e+00
      1.500           11.100       +8.576500e+00
      1.500           11.500       +7.960100e+00
      1.700            0.300       +3.871000e-01
      1.700            1.100       -8.364000e-01
      1.700            2.900       +2.126700e+00
      1.700            3.100       +2.092100e+00
      1.700            3.900       +3.818000e-01
      1.700            4.900       +6.893600e+00
      1.700            6.700       -1.076200e+00
      1.700            6.900       +6.312800e+00
      1.700            7.900       +7.256500e+00
      1.700            9.900       +7.873700e+00
      1.700           11.100       +8.675500e+00
      1.900            0.500       +3.570000e-01
      1.900            0.700       +7.860000e-02
      1.900            1.700       -3.434000e-01
      1.900            3.500       +9.655000e-01
      1.900            4.900       +7.043700e+00
      1.900            5.700       +6.975100e+00
      1.900            6.300       -5.724000e-01
      1.900            6.500       -6.555000e-01
      1.900            7.300       +7.200800e+00
      1.900           10.700       +8.781600e+00
      2.100            0.100       +7.659000e-01
      2.100            3.100       +1.226300e+00
      2.100            3.300       +8.598000e-01
      2.100            3.500       +3.399000e-01
      2.100            3.900       -7.359000e-01
      2.100            5.100       +7.031800e+00
      2.100            6.300       -1.874000e-01
      2.100            9.300       +7.138100e+00
      2.100           11.900       +7.463700e+00
      2.300            0.300       +7.300000e-01
      2.300            0.700       +6.512000e-01
      2.300            0.900       +5.244000e-01
      2.300            1.300       +1.105000e-01
      2.300            1.500       -1.702000e-01
      2.300            2.100       -2.784000e-01
      2.300            2.700       +6.364000e-01
      2.300            4.900       +6.926300e+00
      2.300            5.500       +7.142900e+00
      2.300            6.100       +7.307000e+00
      2.300            7.500       +7.161700e+00
      2.300            8.700       +6.772300e+00
      2.300            9.100       +6.965700e+00
      2.300            9.700       +7.426100e+00
      2.300            9.900       +7.652100e+00
      2.300           11.500       +7.975400e+00
      2.500            0.500       +6.456000e-01
      2.500            1.500       -3.104000e-01
      2.500            2.100       -6.212000e-01
      2.500            4.300       -1.689600e+00
      2.500            4.900       +6.584400e+00
      2.500            8.100       +6.958600e+00
      2.500           10.500       +8.432400e+00
      2.700            0.900       +7.514300e+00
      2.700            1.100       +7.286300e+00
      2.700            2.100       -9.439000e-01
      2.700            3.900       -1.567900e+00
      2.700            4.300       -1.602200e+00
      2.700            6.900       +2.341000e-01
      2.700           10.500       +8.711600e+00
      2.900            0.900       +1.392000e-01
      2.900            1.100       -1.479000e-01
      2.900            5.300       +6.455300e+00
      2.900            7.100       +4.450000e-02
      2.900            8.300       +6.920300e+00
      2.900            9.100       +7.112800e+00
      2.900            9.500       +7.392600e+00
      2.900           10.500       +8.951500e+00
      2.900           10.900       +8.998700e+00
      3.100            0.300       +1.190000e-01
      3.100            1.500       -1.228000e+00
      3.100            2.100       -1.398900e+00
      3.100            4.100       +5.853100e+00
      3.100            6.100       +4.802000e-01
      3.100            9.100       +7.276700e+00
      3.100            9.500       +7.562500e+00
      3.100           10.900       +9.006200e+00
      3.100           11.900       +7.050700e+00
      3.300            1.300       -8.947001e-01
      3.300            3.300       +5.704500e+00
      3.300            5.300       +5.879000e+00
      3.300            6.100       +2.657000e-01
      3.300            6.700       +4.174000e-01
      3.300            9.100       +7.463000e+00
      3.300            9.500       +7.727100e+00
      3.300           10.300       +8.796000e+00
      3.300           10.900       +8.807600e+00
      3.300           11.100       +8.595900e+00
      3.500            2.900       -9.072000e-01
      3.500            3.300       +5.966900e+00
      3.500            3.700       -1.144000e+00
      3.500            4.300       +5.877800e+00
      3.500            5.900       +6.702900e+00
      3.500            6.300       +7.310600e+00
      3.500            7.100       +7.053900e+00
      3.500            7.700       +7.269600e+00
      3.500            9.300       +7.681600e+00
      3.500           10.700       +8.533700e+00
      3.700            2.300       -6.027000e-01
      3.700            2.700       -2.569000e-01
      3.700            4.500       +5.659200e+00
      3.700            4.700       +5.485100e+00
      3.700            7.700       +7.388600e+00
      3.700           11.500       +7.439800e+00
      3.900            1.300       -6.804000e-01
      3.900            2.700       +1.129000e-01
      3.900            4.300       +5.757300e+00
      3.900            4.500       +5.563400e+00
      3.900            5.100       +5.157100e+00
      3.900            7.500       +7.551900e+00
      4.100            2.500       +7.141900e+00
      4.100            4.500       +5.523500e+00
      4.100            7.700       +7.559100e+00
      4.100           10.300       +7.449000e+00
      4.100           11.300       +7.220000e+00
      4.100           11.900       +6.771400e+00
      4.300            0.700       +8.107600e+00
      4.300            1.500       +6.164200e+00
      4.300            2.300       +6.796300e+00
      4.300            2.700       +6.996100e+00
      4.300            3.900       +6.140300e+00
      4.300            4.100       +5.901800e+00
      4.300            4.900       +5.475000e+00
      4.300            5.500       +5.828500e+00
      4.300            7.900       +7.246400e+00
      4.300            8.900       +6.605300e+00
      4.500            3.900       +6.149200e+00
      4.500            5.100       +5.773400e+00
      4.500            6.700       +7.576300e+00
      4.500            7.100       +7.951000e+00
      4.500            7.500       +7.856500e+00
      4.500            7.900       +7.173000e+00
      4.500            8.300       +6.670000e+00
      4.500            9.100       +5.969000e+00
      4.500           11.300       +6.677100e+00
      4.700            0.500       +8.109000e+00
      4.700            1.900       +6.075500e+00
      4.700            2.100       +6.144700e+00
      4.700            2.300       +6.284400e+00
      4.700            2.700       +6.282100e+00
      4.700            5.100       +6.046900e+00
      4.700            5.300       +6.237400e+00
      4.700            6.500       +7.614700e+00
      4.700            6.700       +7.832800e+00
      4.700           10.300       +5.671800e+00
      4.700           10.900       +5.921800e+00
      4.900            2.700       +5.874600e+00
      4.900            3.700       +6.208500e+00
      4.900            5.500       +6.775600e+00
      4.900            6.700       +8.010900e+00
      4.900            6.900       +8.176500e+00
      4.900            9.300       +5.677200e+00
      5.100            2.100       +5.644200e+00
      5.100            3.100       +5.763700e+00
      5.100            4.100       +6.166800e+00
      5.100            4.300       +6.084300e+00
      5.100            4.700       +6.179500e+00
      5.100            5.100       +6.628700e+00
