%       x_1              x_2            Y = ln T
      0.100            0.300       -1.776200e+00
      0.100            3.100       +4.120000e-01
      0.100            8.700       -1.200000e-01
      0.100           10.500       +7.888200e+00
      0.300            1.500       -5.310000e-01
      0.300            9.100       -1.801000e-01
      0.300            9.300       -2.220000e-02
      0.500            3.700       +7.299997e-03
      0.500            4.900       -5.472000e-01
      0.500            7.100       -9.620000e-01
      0.500            7.500       +6.434600e+00
      0.500            9.500       +7.333700e+00
      0.500           10.300       +8.382000e+00
      0.500           10.900       +7.438900e+00
      0.500           11.300       +6.613800e+00
      0.700            0.500       -1.317700e+00
      0.700            1.300       -1.307700e+00
      0.700            8.700       -4.457000e-01
      0.900            1.100       -1.448500e+00
      0.900            7.300       -1.401500e+00
      0.900           10.500       +8.597400e+00
      1.100            3.900       +3.228000e-01
      1.100            7.300       +5.867000e+00
      1.100           10.300       +8.699100e+00
      1.300            2.700       +1.833200e+00
      1.300            8.700       -2.368000e-01
      1.500            0.700       -6.507000e-01
      1.500            4.100       +1.965000e-01
      1.500            6.100       +6.334700e+00
      1.500            7.500       +6.954100e+00
      1.500            8.700       -8.180000e-02
      1.700            4.500       +6.806300e+00
      1.900            0.100       +7.873999e-01
      1.900            0.500       +3.570000e-01
      1.900            2.300       +7.207000e-01
      1.900            4.100       -4.603000e-01
      1.900            8.300       +7.187000e+00
      1.900            8.900       +7.025800e+00
      1.900           11.100       +8.630100e+00
      2.100            3.100       +1.226300e+00
      2.100            3.500       +3.399000e-01
      2.300            4.100       -1.475100e+00
      2.300            5.500       +7.142900e+00
      2.300            8.300       +6.922100e+00
      2.500            0.500       +6.456000e-01
      2.500            7.100       +5.700000e-02
      2.500            9.500       +7.225300e+00
      2.500            9.900       +7.646800e+00
      2.700            2.100       -9.439000e-01
      2.700            3.300       -1.005500e+00
      2.700           11.700       +7.535000e+00
      2.900            0.100       -5.250000e-02
      3.100            2.500       -1.197300e+00
      3.100            6.500       +7.460000e-01
      3.100            6.900       +3.119000e-01
      3.300            3.700       +5.858000e+00
      3.300            5.100       +5.783500e+00
      3.300           11.700       +7.307800e+00
      3.500            4.700       +5.699600e+00
      3.700            1.900       +5.725200e+00
      3.700            6.300       +7.024800e+00
      3.700            9.100       +7.658100e+00
      3.700           10.700       +8.105000e+00
      3.900            1.700       +5.786500e+00
      3.900            2.100       +6.291400e+00
      3.900            2.300       +6.780300e+00
      3.900            3.900       +6.064700e+00
      3.900            6.700       +7.063200e+00
      3.900            7.300       +7.441000e+00
      3.900            8.300       +7.459800e+00
      3.900           10.700       +7.652200e+00
      4.100            4.700       +5.396900e+00
      4.100            9.100       +7.155600e+00
      4.100            9.300       +7.221900e+00
      4.300            0.700       +8.107600e+00
      4.300            6.700       +7.302700e+00
      4.300            8.900       +6.605300e+00
      4.300           11.500       +7.033200e+00
      4.500            2.500       +6.676400e+00
      4.500            3.700       +6.357400e+00
      4.500           10.100       +6.312300e+00
      4.700            1.100       +6.898200e+00
      4.700            7.700       +7.507000e+00
      4.700           10.700       +5.740400e+00
      4.900            4.100       +6.030100e+00
      4.900            5.300       +6.571600e+00
      5.100            0.300       +1.009100e+00
      5.100           11.900       +5.714100e+00
      5.300            2.900       +5.464400e+00
      5.300            4.900       +6.591500e+00
      5.300            8.300       +6.493900e+00
      5.300            8.500       +6.203900e+00
      5.300           11.300       +5.396200e+00
      5.500            0.300       +8.550000e-01
