%       x_1              x_2            Y = ln T
      0.100            2.900       +6.819000e-01
      0.100            3.100       +4.120000e-01
      0.100            4.300       -1.714000e-01
      0.100            5.300       +2.086000e-01
      0.100            6.900       -2.096000e-01
      0.100            7.100       -3.640000e-02
      0.100            7.300       +1.351000e-01
      0.100            7.900       +1.817000e-01
      0.100            9.100       -1.852000e-01
      0.100            9.300       -4.760000e-02
      0.300            0.500       -1.772600e+00
      0.300            2.300       +1.105200e+00
      0.300            7.100       -4.365000e-01
      0.300            7.500       -2.080000e-01
      0.300            7.900       +6.895300e+00
      0.300            9.300       -2.220000e-02
      0.300           10.500       +8.067700e+00
      0.500            0.700       -1.665300e+00
      0.500            1.500       -7.640000e-01
      0.500            3.100       +8.255000e-01
      0.500            3.500       +2.262000e-01
      0.500            4.100       -3.025000e-01
      0.500            5.700       +1.550000e-01
      0.500            5.900       +2.384000e-01
      0.500            7.500       +6.434600e+00
      0.500           11.900       +6.794300e+00
      0.700            0.500       -1.317700e+00
      0.700            1.300       -1.307700e+00
      0.700            1.500       -9.382000e-01
      0.700            1.700       -4.143000e-01
      0.700            2.100       +6.301000e-01
      0.700            2.500       +1.307600e+00
      0.700            3.700       +1.670000e-01
      0.700            6.100       -2.741000e-01
      0.700            7.900       +6.283100e+00
      0.700            8.300       +6.529200e+00
      0.700            8.900       -4.106000e-01
      0.900            1.700       -4.934000e-01
      0.900            1.900       +2.220000e-02
      0.900            7.700       +6.116200e+00
      0.900            7.900       +6.239600e+00
      0.900            8.300       -5.842000e-01
      0.900            9.300       +7.031400e+00
      0.900           10.300       +8.616300e+00
      0.900           11.500       +6.916100e+00
      0.900           11.700       +6.854700e+00
      1.100            3.100       +1.732500e+00
      1.100            3.500       +1.092700e+00
      1.100            6.900       -1.873700e+00
      1.100            9.500       +7.360700e+00
      1.100            9.900       +8.060300e+00
      1.100           11.100       +7.944700e+00
      1.300            1.100       -1.314800e+00
      1.300            6.900       +5.417000e+00
      1.300            8.700       -2.368000e-01
      1.500            1.700       -4.311000e-01
      1.500            3.300       +1.893900e+00
      1.500            3.700       +1.041800e+00
      1.500            4.100       +1.965000e-01
      1.500            6.900       +5.835900e+00
      1.500           10.100       +8.317101e+00
      1.500           10.700       +8.950600e+00
      1.700            2.100       +4.964000e-01
      1.700            2.300       +9.549000e-01
      1.700            3.100       +2.092100e+00
      1.700            6.500       -1.133700e+00
      1.700            7.900       +7.256500e+00
      1.700            8.100       +7.172200e+00
      1.700            8.700       +7.086200e+00
      1.700            9.300       +7.083400e+00
      1.700           10.700       +8.905300e+00
      1.700           11.900       +7.592000e+00
      1.900            6.100       +6.718900e+00
      1.900            7.300       +7.200800e+00
      1.900           10.900       +8.776800e+00
      2.100            0.300       +7.580000e-01
      2.100            3.900       -7.359000e-01
      2.100            5.100       +7.031800e+00
      2.100            6.500       -2.111000e-01
      2.100            6.700       -1.575000e-01
      2.100            7.900       +7.248400e+00
      2.100            9.900       +7.727800e+00
      2.300            4.900       +6.926300e+00
      2.300            7.500       +7.161700e+00
      2.500            1.300       +1.111000e-01
      2.500            1.500       -3.104000e-01
      2.500            2.900       +1.462000e-01
      2.500            3.100       -5.750000e-02
      2.500            3.300       -4.292000e-01
      2.500            3.900       -1.543700e+00
      2.500            8.900       +6.769700e+00
      2.500           11.900       +7.264200e+00
      2.700            0.300       +2.327000e-01
      2.700            7.300       -5.970000e-02
      2.700            8.300       +6.767100e+00
      2.700            8.700       +6.730200e+00
      2.700            9.900       +7.751400e+00
      2.700           10.100       +8.046900e+00
      2.700           11.300       +8.361000e+00
      2.900            1.100       -1.479000e-01
      2.900            2.700       -9.953000e-01
      2.900            3.100       -1.314600e+00
      2.900            3.900       -1.422100e+00
      2.900            4.100       +5.676100e+00
      2.900            5.300       +6.455300e+00
      2.900            5.500       +6.752300e+00
      2.900            6.300       +6.900000e-01
      2.900            6.500       +7.318000e-01
      2.900            8.500       +6.881800e+00
      2.900            9.100       +7.112800e+00
      3.100            3.500       -1.469600e+00
      3.100            4.100       +5.853100e+00
      3.100            8.900       +7.224100e+00
      3.300            6.300       +7.606400e+00
      3.300            6.500       +7.662600e+00
      3.300            6.700       +4.174000e-01
      3.300            7.500       -1.136000e-01
      3.300            8.100       +7.362100e+00
      3.300            9.300       +7.539300e+00
      3.300           10.300       +8.796000e+00
      3.500            0.900       -9.360000e-02
      3.500            4.500       +5.802400e+00
      3.500            5.500       +5.802800e+00
      3.700            2.100       +6.056300e+00
      3.700            3.700       -1.049800e+00
      3.700            3.900       -1.109400e+00
      3.700            5.100       +5.218600e+00
      3.700           11.300       +7.700600e+00
      3.900            1.300       -6.804000e-01
      3.900            1.700       +5.786500e+00
