%       x_1              x_2            Y = ln T
      0.500            2.300       +1.052800e+00
      0.500            9.900       +7.988300e+00
      0.700            1.300       -1.307700e+00
      0.900            4.500       -6.728000e-01
      1.100            1.500       -9.262000e-01
      1.500            6.300       +6.009600e+00
      1.500            6.900       +5.835900e+00
      2.500           11.900       +7.264200e+00
      3.100            0.700       +7.117200e+00
      3.500            0.100       +8.046000e-01
      3.500            5.900       +6.702900e+00
      4.500            9.300       +5.967800e+00
      7.900            9.100       +7.372200e+00
     10.700            3.500       +6.455000e+00
     11.100            2.900       +6.888100e+00
     11.300            7.100       -1.379100e+00
     11.500            8.100       -1.485700e+00
     11.900            9.900       -3.097000e-01
