%       x_1              x_2            Y = ln T
      0.100            8.700       -1.200000e-01
      0.300           10.100       +8.120800e+00
      0.500            0.100       -1.400900e+00
      0.900            4.900       -1.085900e+00
      1.100            2.100       +6.446000e-01
      1.100            7.500       +6.167800e+00
      1.300            4.300       +6.941800e+00
      1.300            8.700       -2.368000e-01
      1.500            5.700       +6.615700e+00
      1.700            4.700       +6.864700e+00
      1.900            3.100       +1.754600e+00
      1.900           10.300       +8.341100e+00
      2.100            3.300       +8.598000e-01
      2.100           10.500       +8.421300e+00
      2.300            6.500       +1.403000e-01
      2.300            9.300       +7.098500e+00
      2.700            4.500       -1.374700e+00
      3.500            4.900       +5.548400e+00
      3.500            5.100       +5.466500e+00
      3.500           10.300       +8.608700e+00
      3.700            5.700       +6.014600e+00
      3.700            7.100       +7.150600e+00
      3.900            1.700       +5.786500e+00
      3.900            6.900       +7.144600e+00
      4.100            3.500       +6.489000e+00
      4.300            7.700       +7.557500e+00
      4.300           10.900       +6.669000e+00
      4.500            7.700       +7.540300e+00
      4.700           11.500       +6.224100e+00
      4.900            5.100       +6.347800e+00
      5.100            4.300       +6.084300e+00
      5.500            1.500       +5.506600e+00
      5.500            2.700       +5.320200e+00
      5.500            4.300       +6.202500e+00
      5.500            7.900       +7.730900e+00
      5.700            7.700       +8.159600e+00
      5.900            8.700       +6.757300e+00
      6.100            7.100       +7.094900e+00
      6.300            1.500       +6.076800e+00
      6.300            9.100       +6.675600e+00
      6.500           11.900       +6.363100e+00
      6.700            8.100       +7.110600e+00
      6.700            8.700       +6.289900e+00
      6.900            5.500       -1.170000e-02
      7.100            4.300       +7.106000e+00
      7.300            1.300       +7.008400e+00
      7.300            2.300       +7.295900e+00
      7.500            5.500       +7.247400e+00
      7.900            1.500       +7.957400e+00
      7.900           11.100       +7.502100e+00
      8.500            6.100       +7.863200e+00
      8.500           10.100       +7.298400e+00
      8.900            9.100       +7.142900e+00
      8.900            9.300       +7.397800e+00
      9.100            8.700       +6.943700e+00
      9.300            7.100       -1.261800e+00
      9.700            9.900       +7.906200e+00
      9.900            1.100       +7.167400e+00
      9.900            9.500       +7.839000e+00
     10.100            2.700       +7.193700e+00
     10.100            4.300       +6.472400e+00
     10.100           11.100       +6.854300e+00
     10.700            0.100       +6.773000e+00
     10.700           11.100       +6.807700e+00
     10.900            4.900       +2.460000e-02
     11.100            4.100       -1.582000e-01
     11.100            6.300       -1.931000e-01
     11.100           11.500       -3.861000e-01
     11.300            1.700       +6.066100e+00
     11.500            1.500       +6.867100e+00
     11.900            3.100       +8.496000e+00
     11.900            7.300       -1.245700e+00
