%       x_1              x_2            Y = ln T
      0.100            2.900       +6.819000e-01
      0.100            4.100       -2.469000e-01
      0.100            4.900       +3.529999e-02
      0.100            7.900       +1.817000e-01
      0.100            9.500       +1.950000e-01
      0.100           10.300       +7.983100e+00
      0.100           11.500       +6.656200e+00
      0.300           11.300       +6.610200e+00
      0.500            0.700       -1.665300e+00
      0.500            7.300       -8.053000e-01
      0.500            9.300       -9.800002e-03
      0.500            9.500       +7.333700e+00
      0.500           10.900       +7.438900e+00
      0.700            4.100       -2.678000e-01
      0.700            5.500       -4.238000e-01
      0.700            6.500       -1.234400e+00
      0.700            8.100       -6.962000e-01
      0.700           10.100       +8.371000e+00
      0.900            0.900       -1.424100e+00
      0.900            1.900       +2.220000e-02
      0.900            4.700       -9.195001e-01
      0.900            5.500       -6.680000e-01
      0.900            6.700       -1.833800e+00
      0.900            9.500       +7.394600e+00
      0.900            9.900       +8.091600e+00
      0.900           11.500       +6.916100e+00
      1.100            1.100       -1.422800e+00
      1.100            2.300       +1.187000e+00
      1.100            2.900       +1.816900e+00
      1.300            1.300       -1.143500e+00
      1.300            6.100       +6.338800e+00
      1.300            8.500       -2.559000e-01
      1.300            9.300       -7.800000e-02
      1.300            9.700       +7.624800e+00
      1.300           10.900       +8.696800e+00
      1.300           11.300       +7.958600e+00
      1.500            4.900       +6.675900e+00
      1.500           10.700       +8.950600e+00
      1.700            3.300       +1.809200e+00
      1.700            5.700       +6.766100e+00
      1.700            6.300       -9.145000e-01
      1.700            7.900       +7.256500e+00
      1.700            8.500       +7.092900e+00
      1.900            3.500       +9.655000e-01
      1.900            9.300       +7.118000e+00
      1.900            9.500       +7.266800e+00
      2.100            1.900       -2.127000e-01
      2.100            2.300       +4.267000e-01
      2.100            8.900       +6.908800e+00
      2.100            9.700       +7.484200e+00
      2.300            4.300       -1.460900e+00
      2.300            5.900       +7.322300e+00
      2.300            7.500       +7.161700e+00
      2.500            6.100       +7.480600e+00
      2.500           10.100       +7.884800e+00
