%       x_1              x_2            Y = ln T
      0.100            1.700       +3.018000e-01
      0.100            2.700       +9.196000e-01
      0.100            5.700       +6.024000e-01
      0.100            8.500       -1.880000e-02
      0.100            9.300       -4.760000e-02
      0.100           10.300       +7.983100e+00
      0.300            0.100       -1.669900e+00
      0.300           11.500       +6.535400e+00
      0.500            3.300       +5.114000e-01
      0.500            4.100       -3.025000e-01
      0.500            9.100       -2.084000e-01
      0.500            9.700       +7.641900e+00
      0.500           10.700       +7.917000e+00
      0.500           11.900       +6.794300e+00
      0.700            0.900       -1.520400e+00
      0.700            2.100       +6.301000e-01
      0.700            6.900       -1.527700e+00
      0.700           10.700       +8.120000e+00
      0.700           11.900       +6.781100e+00
      0.900            4.700       -9.195001e-01
      1.100            0.700       -1.115400e+00
      1.100            1.100       -1.422800e+00
      1.100            3.100       +1.732500e+00
      1.100            4.100       -2.300002e-03
      1.100            6.300       -1.294300e+00
      1.300            4.300       +6.941800e+00
      1.300            6.700       -1.960200e+00
      1.300            7.500       +6.550900e+00
      1.300            9.500       +7.301400e+00
      1.500            2.300       +1.129500e+00
      1.500            6.900       +5.835900e+00
      1.500            7.100       +6.280400e+00
      1.700            1.100       -8.364000e-01
      1.700            6.100       +6.437800e+00
      1.700            8.900       +7.072100e+00
      1.700            9.300       +7.083400e+00
      1.700           10.100       +8.210300e+00
      1.900            2.900       +1.811100e+00
      1.900            3.300       +1.450000e+00
      1.900            6.100       +6.718900e+00
      1.900            6.900       -3.969000e-01
      1.900            7.100       -1.422000e-01
      2.100            2.100       +5.670000e-02
      2.100            5.300       +7.060100e+00
      2.100            6.700       -1.575000e-01
      2.100            9.500       +7.265300e+00
      2.100            9.900       +7.727800e+00
      2.100           11.300       +8.308599e+00
      2.300            8.300       +6.922100e+00
      2.300           10.500       +8.297700e+00
      2.500            0.700       +6.513000e-01
      2.500            2.500       -1.032000e-01
      2.500            3.700       -1.264000e+00
      2.500            5.500       +7.064700e+00
      2.500            8.300       +6.799700e+00
      2.500            8.500       +6.689000e+00
      2.500            9.900       +7.646800e+00
      2.700            2.900       -5.479000e-01
      2.700            3.900       -1.567900e+00
      2.700            4.100       -1.643200e+00
      2.700            6.100       +4.734000e-01
      2.700            8.300       +6.767100e+00
      2.700            9.300       +7.121200e+00
      2.700           10.300       +8.407700e+00
      2.900            0.300       +4.000000e-02
      2.900            0.700       +7.288600e+00
      2.900            0.900       +1.392000e-01
      2.900            3.500       -1.452600e+00
      2.900            4.500       +5.834100e+00
      2.900            5.100       +6.283700e+00
      2.900            6.500       +7.318000e-01
      2.900           10.700       +9.070300e+00
      3.100            0.300       +1.190000e-01
      3.100            0.700       +7.117200e+00
      3.100            1.900       -1.546900e+00
      3.100            5.300       +6.223700e+00
      3.100            5.700       +6.868900e+00
      3.100            6.700       +6.027000e-01
      3.300            0.500       +7.352500e+00
      3.300            6.100       +2.657000e-01
      3.300            7.300       -1.387000e-01
      3.300           10.700       +8.878400e+00
      3.500            6.300       +7.310600e+00
      3.500            6.500       +7.388300e+00
      3.500            6.900       +3.460000e-02
      3.500            8.100       +7.495100e+00
      3.500            9.500       +7.833100e+00
      3.500           10.700       +8.533700e+00
      3.500           10.900       +8.435600e+00
      3.500           11.100       +8.265700e+00
      3.700            0.900       +1.343000e-01
      3.700            1.500       +5.898200e+00
      3.700            5.100       +5.218600e+00
      3.700            7.900       +7.422300e+00
      3.700           10.700       +8.105000e+00
      3.700           11.300       +7.700600e+00
      3.900            1.300       -6.804000e-01
      3.900            1.900       +5.915100e+00
      3.900            4.100       +5.923600e+00
      3.900            6.900       +7.144600e+00
      4.100            1.300       -6.040000e-01
      4.100            7.100       +7.469100e+00
      4.100            7.300       +7.633200e+00
      4.300            6.700       +7.302700e+00
      4.300           10.300       +6.856000e+00
      4.300           10.700       +6.649200e+00
      4.500            0.100       +8.268200e+00
      4.500            2.300       +6.569200e+00
      4.500            4.300       +5.617900e+00
      4.500            5.100       +5.773400e+00
      4.500            7.300       +7.977000e+00
      4.500           11.500       +6.670000e+00
      4.700            0.900       +7.427800e+00
      4.700            7.700       +7.507000e+00
      4.700            9.700       +5.852500e+00
      4.700           10.100       +5.737200e+00
      4.900            1.500       +5.924200e+00
      4.900            3.500       +6.192700e+00
      4.900            4.700       +5.923500e+00
      4.900            6.100       +7.269700e+00
      4.900           11.300       +5.845800e+00
      5.100            3.500       +6.208800e+00
      5.300            2.100       +5.450000e+00
      5.300            3.300       +5.989700e+00
      5.300            6.900       +8.081800e+00
      5.300            7.300       +8.269900e+00
      5.300            8.900       +6.021700e+00
      5.300           11.300       +5.396200e+00
      5.500            2.300       +5.367400e+00
      5.500            3.300       +5.995700e+00
      5.500            6.100       +7.474300e+00
      5.500            6.900       +7.780600e+00
      5.500            8.300       +6.766800e+00
      5.500            9.300       +6.302100e+00
      5.700            2.500       +5.293900e+00
      5.700            3.100       +5.687300e+00
      5.700            6.300       +7.226500e+00
      5.700            9.500       +6.525800e+00
      5.700           11.100       +5.184600e+00
      5.700           11.300       +5.279800e+00
      5.900            1.300       +5.820600e+00
      5.900            2.100       +5.570400e+00
      5.900            7.300       +7.578600e+00
      5.900            7.700       +7.973600e+00
      6.100            2.500       +5.353200e+00
      6.100            4.700       +6.670400e+00
      6.100           11.500       +5.673400e+00
      6.300            1.500       +6.076800e+00
      6.300            2.300       +5.643300e+00
      6.300            4.300       +6.684000e+00
      6.300            5.900       +6.417200e+00
      6.300            8.500       +6.845100e+00
      6.300            8.700       +6.758800e+00
      6.300            9.300       +6.681400e+00
      6.300            9.700       +6.781300e+00
      6.500            2.900       +5.488100e+00
      6.500            3.100       +5.704600e+00
      6.500            3.900       +6.652000e+00
      6.500            6.100       +6.084100e+00
      6.700            0.700       +5.943200e+00
      6.700            6.700       -5.449000e-01
      6.900            3.500       +6.773100e+00
      6.900            3.700       +6.989400e+00
      6.900            4.900       +7.278300e+00
      6.900            5.100       +7.358000e+00
      6.900            6.500       -7.347000e-01
      6.900            8.300       +6.825000e+00
      6.900           10.300       +7.289400e+00
      6.900           11.700       +6.091900e+00
      6.900           11.900       +6.586100e+00
      7.100            0.100       +7.476200e+00
      7.100           11.300       +6.350900e+00
      7.300            0.500       +6.478600e+00
      7.300            0.900       +6.676400e+00
      7.300            1.500       +7.126800e+00
      7.300            3.900       +7.083200e+00
      7.300            5.100       +7.115200e+00
      7.300            6.300       -3.854000e-01
      7.300            7.100       +9.329999e-02
      7.300            7.900       +4.900000e-01
      7.500            0.100       +7.368400e+00
      7.500            0.700       +6.692600e+00
      7.500            1.700       +7.524300e+00
      7.700            1.500       +7.695800e+00
      7.700            2.100       +7.802600e+00
      7.700            5.300       +6.759400e+00
      7.700            9.300       +7.317200e+00
      7.900            0.300       +7.070500e+00
      7.900            1.300       +7.675000e+00
      7.900            4.100       -5.181000e-01
      7.900            5.100       +6.264400e+00
      7.900            7.100       +5.328000e-01
      8.100            5.300       +6.632500e+00
      8.100            6.700       +8.947999e-01
      8.100            9.500       +7.655100e+00
      8.100           10.300       +7.400100e+00
      8.300            1.500       +8.329500e+00
      8.300            3.100       +7.432900e+00
      8.300            7.500       +5.080000e-02
      8.300            8.900       +6.994400e+00
      8.300            9.700       +7.599300e+00
      8.500            0.100       +7.780900e+00
      8.500            5.300       -1.296000e-01
      8.500            8.900       +6.762100e+00
      8.500            9.300       +7.324500e+00
      8.700            1.300       +8.191000e+00
      8.700            7.900       -9.954000e-01
      8.700            8.100       +6.038700e+00
      8.700            9.100       +7.002500e+00
      8.700           10.500       +7.320700e+00
      8.900            3.300       -5.343000e-01
      8.900            8.500       +6.363400e+00
      8.900           10.500       +7.132800e+00
      9.100            5.100       +7.727600e+00
      9.100            6.100       -1.867000e-01
      9.100            6.300       -5.888000e-01
      9.100            6.900       -8.948000e-01
      9.100            7.700       -1.364800e+00
      9.100            9.100       +7.401100e+00
      9.300            0.100       +7.834100e+00
      9.300            3.900       +6.278100e+00
      9.300            6.900       -1.324300e+00
      9.300            7.700       -1.429100e+00
      9.300           10.500       +7.234000e+00
      9.300           11.100       +7.276700e+00
      9.300           11.500       +7.387200e+00
      9.300           11.700       +7.414100e+00
      9.500            1.100       +7.840300e+00
      9.500            8.300       +6.923500e+00
      9.500           10.300       +7.622700e+00
      9.700            7.700       +6.006800e+00
      9.700            9.900       +7.906200e+00
      9.700           11.100       +6.986000e+00
      9.900            1.300       +7.415200e+00
      9.900            3.700       +5.682300e+00
      9.900            7.900       -5.838000e-01
      9.900            8.700       +7.744200e+00
     10.100            0.900       +6.929000e+00
     10.100            1.100       +6.926600e+00
     10.100            1.900       +7.250700e+00
     10.100            5.100       -1.260000e-02
     10.100            6.100       -1.051700e+00
     10.300            1.700       +6.471900e+00
     10.300            2.700       +6.980200e+00
     10.300            3.100       +6.168500e+00
     10.300            9.300       +3.382000e-01
     10.300           10.300       -2.137000e-01
     10.300           11.500       +6.756800e+00
     10.500            0.300       +6.773900e+00
     10.500            4.700       -1.262000e-01
     10.500            6.900       -1.037300e+00
     10.500           10.900       +6.761700e+00
     10.700            0.700       +7.321300e+00
     10.700            1.100       +6.881800e+00
     10.700            7.300       -1.275000e+00
     10.900            3.700       +6.739400e+00
     10.900            3.900       -2.690000e-01
     10.900            4.300       -1.086000e-01
     10.900            6.300       -4.314000e-01
     10.900            7.900       -1.068500e+00
     10.900           11.700       +6.625000e+00
     11.100            4.100       -1.582000e-01
     11.100            6.700       -6.752000e-01
     11.100            7.300       -1.606400e+00
     11.300            0.100       +8.863300e+00
     11.300            1.700       +6.066100e+00
     11.300            1.900       +6.177800e+00
     11.300            3.300       -5.360000e-02
     11.300            6.300       +6.779999e-02
     11.300            6.500       -1.871000e-01
     11.300            7.500       -1.835300e+00
     11.300            8.100       -1.412700e+00
     11.500            0.700       +8.892400e+00
     11.500            4.100       -7.480000e-02
     11.500            7.900       -1.770900e+00
     11.500            9.100       -3.367000e-01
     11.500           10.100       -4.062000e-01
     11.700            0.100       +9.890900e+00
     11.700            3.700       +2.220000e-02
     11.700            4.500       +1.543000e-01
     11.700            8.100       -1.481800e+00
     11.700            9.300       -4.216000e-01
     11.900            0.500       +9.262100e+00
     11.900            1.900       +7.574600e+00
     11.900            6.300       +5.876999e-01
     11.900            6.500       +2.025000e-01
     11.900            7.900       -1.638800e+00
     11.900            9.900       -3.097000e-01
