%       x_1              x_2            Y = ln T
      0.100            0.100       -1.662600e+00
      0.100            0.300       -1.776200e+00
      0.100            0.500       -1.822600e+00
      0.100            0.900       -1.586300e+00
      0.100            1.700       +3.018000e-01
      0.100            3.500       -6.500000e-02
      0.100            3.900       -2.020000e-01
      0.100            4.100       -2.469000e-01
      0.100            6.100       +4.470000e-01
      0.100            7.700       +2.149000e-01
      0.100            7.900       +1.817000e-01
      0.100           10.300       +7.983100e+00
      0.100           10.700       +7.643800e+00
      0.100           10.900       +7.320300e+00
      0.300            0.100       -1.669900e+00
      0.300            0.300       -1.733600e+00
      0.300            0.500       -1.772600e+00
      0.300            1.300       -1.018000e+00
      0.300            2.500       +1.148800e+00
      0.300            4.500       -1.592000e-01
      0.300            5.300       +3.999993e-04
      0.300            6.100       +2.208000e-01
      0.300            9.500       +2.086000e-01
      0.300           11.900       +6.850600e+00
      0.500            1.100       -1.430600e+00
      0.500            5.500       -7.230000e-02
      0.500            6.500       -8.346000e-01
      0.500            9.700       +7.641900e+00
      0.500           11.900       +6.794300e+00
      0.700            0.900       -1.520400e+00
      0.700            1.300       -1.307700e+00
      0.700            1.500       -9.382000e-01
      0.700            1.700       -4.143000e-01
      0.700            2.500       +1.307600e+00
      0.700            2.900       +1.327100e+00
      0.700            3.100       +1.113200e+00
      0.700            5.100       -8.832000e-01
      0.700            5.300       -6.958000e-01
      0.700            5.700       -1.643000e-01
      0.700            9.500       +7.358800e+00
      0.900            0.500       -9.923000e-01
      0.900            1.100       -1.448500e+00
      0.900            2.500       +1.437200e+00
      0.900            3.100       +1.418600e+00
      0.900            4.100       -1.636000e-01
      0.900            4.500       -6.728000e-01
      0.900            4.900       -1.085900e+00
      0.900            5.100       -1.104700e+00
      0.900            5.500       -6.680000e-01
      0.900            5.900       +6.778200e+00
      0.900            6.500       -1.612000e+00
      0.900            9.300       +7.031400e+00
      0.900            9.700       +7.724100e+00
      0.900           10.100       +8.420800e+00
      0.900           10.300       +8.616300e+00
      0.900           11.100       +7.527500e+00
      1.100            0.300       -2.480000e-01
      1.100            0.500       -7.070000e-01
      1.100            1.100       -1.422800e+00
      1.100            1.500       -9.262000e-01
      1.100            2.100       +6.446000e-01
      1.100            2.700       +1.757000e+00
      1.100            4.100       -2.300002e-03
      1.100            4.700       -8.565000e-01
      1.100            7.500       +6.167800e+00
      1.100            8.100       -5.910000e-01
      1.100            8.700       -3.775000e-01
      1.100            9.500       +7.360700e+00
