%       x_1              x_2            Y = ln T
      0.100            0.500       -1.822600e+00
      0.100            1.300       -8.160000e-01
      0.100            2.500       +1.113300e+00
      0.100            2.900       +6.819000e-01
      0.100            3.500       -6.500000e-02
      0.100            3.700       -1.449000e-01
      0.100            5.900       +6.692000e-01
      0.100            8.300       +7.110000e-02
      0.100            9.900       +7.826200e+00
      0.100           10.500       +7.888200e+00
      0.100           11.100       +7.005200e+00
      0.300            1.300       -1.018000e+00
      0.300            1.500       -5.310000e-01
      0.300            2.900       +8.394000e-01
      0.300            4.100       -3.037000e-01
      0.300            4.900       -1.671000e-01
      0.300            5.700       +4.306000e-01
      0.300            7.900       +6.895300e+00
      0.300           10.300       +8.187000e+00
      0.300           11.900       +6.850600e+00
      0.500            4.500       -3.863000e-01
      0.500            8.700       -3.545000e-01
      0.500           10.300       +8.382000e+00
      0.700            0.100       -9.044001e-01
      0.700            7.300       -1.224900e+00
      0.700            8.100       -6.962000e-01
      0.700           10.100       +8.371000e+00
      0.700           10.300       +8.518900e+00
      0.900            2.900       +1.567700e+00
      0.900            6.100       +6.542100e+00
      0.900            6.900       -1.835700e+00
      0.900            8.100       -7.205001e-01
      0.900           11.100       +7.527500e+00
      1.100            0.100       +1.511000e-01
      1.100            0.500       -7.070000e-01
      1.100            0.700       -1.115400e+00
      1.100            2.500       +1.566900e+00
      1.100            2.700       +1.757000e+00
      1.100            4.100       -2.300002e-03
      1.100            4.500       -5.925000e-01
      1.100            5.700       +6.616700e+00
      1.100            7.700       +6.362500e+00
      1.100           10.100       +8.424700e+00
      1.100           10.500       +8.782600e+00
      1.300            0.300       +1.640000e-02
      1.300            0.700       -9.042000e-01
      1.300            1.100       -1.314800e+00
      1.300            2.500       +1.607200e+00
      1.300            8.900       -3.018000e-01
      1.300           10.700       +8.898100e+00
      1.300           11.300       +7.958600e+00
      1.500            4.500       +6.813800e+00
      1.500            8.300       +6.994800e+00
      1.500            9.300       +7.035200e+00
      1.500            9.700       +7.573600e+00
      1.500           10.300       +8.649300e+00
      1.700            3.900       +3.818000e-01
      1.700            5.700       +6.766100e+00
      1.700            6.500       -1.133700e+00
      1.700            8.500       +7.092900e+00
      1.700           10.100       +8.210300e+00
      1.700           10.300       +8.518800e+00
