%       x_1              x_2            Y = ln T
      0.100            0.300       -1.776200e+00
      0.100            0.500       -1.822600e+00
      0.100            7.300       +1.351000e-01
      0.100            7.900       +1.817000e-01
      0.100            9.500       +1.950000e-01
      0.100            9.700       +7.582300e+00
      0.100            9.900       +7.826200e+00
      0.100           10.100       +7.961700e+00
      0.100           10.500       +7.888200e+00
      0.100           10.700       +7.643800e+00
      0.300            0.100       -1.669900e+00
      0.300            0.300       -1.733600e+00
      0.300            0.700       -1.735200e+00
      0.300            1.100       -1.370400e+00
      0.300            1.900       +5.034000e-01
      0.300            2.500       +1.148800e+00
      0.300            3.500       +5.860000e-02
      0.300            4.100       -3.037000e-01
      0.300            4.900       -1.671000e-01
      0.300            5.500       +2.411000e-01
      0.300            6.100       +2.208000e-01
      0.300            7.700       -1.844000e-01
      0.300            8.700       -2.319000e-01
      0.300            9.100       -1.801000e-01
      0.300           11.100       +6.903700e+00
      0.300           11.300       +6.610200e+00
      0.300           11.500       +6.535400e+00
      0.300           11.700       +6.642200e+00
      0.500            0.700       -1.665300e+00
      0.500            1.500       -7.640000e-01
      0.500            1.700       -2.321000e-01
      0.500            2.100       +7.361000e-01
      0.500            2.900       +1.078100e+00
      0.500            5.300       -3.403000e-01
      0.500            5.700       +1.550000e-01
      0.500            6.300       -4.213000e-01
      0.500            7.300       -8.053000e-01
      0.500            7.500       +6.434600e+00
      0.500            7.700       +6.503400e+00
      0.500            8.500       +6.713900e+00
      0.500            9.700       +7.641900e+00
      0.500           10.500       +8.252400e+00
      0.500           11.300       +6.613800e+00
      0.500           11.700       +6.593300e+00
      0.700            3.100       +1.113200e+00
      0.700            4.700       -7.812001e-01
      0.700            6.500       -1.234400e+00
      0.700            6.700       -1.466300e+00
      0.700            7.300       -1.224900e+00
      0.700           10.100       +8.371000e+00
      0.700           11.300       +6.804200e+00
      0.700           11.500       +6.630600e+00
      0.900            0.100       -3.347000e-01
      0.900            1.900       +2.220000e-02
      0.900            2.100       +6.005000e-01
      0.900            2.300       +1.103100e+00
      0.900            2.500       +1.437200e+00
      0.900            2.700       +1.594500e+00
      0.900            3.700       +4.148000e-01
      0.900            8.500       -4.862000e-01
      1.100            0.500       -7.070000e-01
      1.100            0.700       -1.115400e+00
      1.100            1.900       +3.100000e-02
      1.100            2.700       +1.757000e+00
      1.100            4.100       -2.300002e-03
      1.100            4.500       -5.925000e-01
      1.100            4.700       -8.565000e-01
      1.100            6.100       +6.369900e+00
      1.100            7.300       +5.867000e+00
      1.100            8.300       -4.838000e-01
      1.100            8.700       -3.775000e-01
      1.100            9.100       -4.543000e-01
      1.100           10.100       +8.424700e+00
      1.100           10.500       +8.782600e+00
      1.100           11.300       +7.565600e+00
      1.300            0.100       +4.517000e-01
      1.300            0.500       -4.595000e-01
      1.300            2.100       +6.571000e-01
      1.300            2.900       +2.012300e+00
      1.300            5.300       +6.312400e+00
      1.300            7.300       +6.236000e+00
      1.300            7.900       +6.747700e+00
      1.300            8.500       -2.559000e-01
      1.300            9.100       -3.488000e-01
      1.300           10.100       +8.388600e+00
      1.500            0.500       -2.377000e-01
      1.500            0.900       -1.001400e+00
      1.500            2.500       +1.548500e+00
      1.500            2.700       +1.920700e+00
      1.500            2.900       +2.161900e+00
      1.500            4.900       +6.675900e+00
      1.500            7.500       +6.954100e+00
      1.500            8.700       -8.180000e-02
      1.500           10.100       +8.317101e+00
      1.500           10.900       +8.860600e+00
      1.700            2.100       +4.964000e-01
      1.700            3.100       +2.092100e+00
      1.700            3.300       +1.809200e+00
      1.700            3.500       +1.379200e+00
      1.700            4.900       +6.893600e+00
      1.700            6.500       -1.133700e+00
      1.700            7.700       +7.314500e+00
      1.700            8.100       +7.172200e+00
      1.700            8.500       +7.092900e+00
      1.700           10.500       +8.770900e+00
      1.700           11.100       +8.675500e+00
      1.900            1.900       -8.620000e-02
      1.900            2.700       +1.602100e+00
      1.900            3.100       +1.754600e+00
      1.900            4.500       -4.504000e-01
      1.900            5.300       +6.902300e+00
      1.900            5.500       +6.928200e+00
      1.900            5.700       +6.975100e+00
      1.900            8.700       +7.004800e+00
      1.900           11.900       +7.535900e+00
      2.100            1.300       -1.525000e-01
      2.100            3.300       +8.598000e-01
      2.100            3.700       -2.403000e-01
      2.100            6.900       -9.210000e-02
      2.100            7.300       +1.723000e-01
      2.100            8.700       +6.862100e+00
      2.100            9.100       +7.025400e+00
      2.100            9.500       +7.265300e+00
      2.100            9.700       +7.484200e+00
      2.100           10.900       +8.643300e+00
      2.100           11.300       +8.308599e+00
      2.300            1.100       +3.518000e-01
      2.300            1.900       -4.343000e-01
      2.300            3.300       +2.019000e-01
      2.300            3.500       -3.298000e-01
      2.300            3.900       -1.264800e+00
      2.300            4.900       +6.926300e+00
      2.300            5.100       +7.044600e+00
      2.300            5.500       +7.142900e+00
      2.300            6.900       +9.450000e-02
      2.300            9.100       +6.965700e+00
      2.500            4.500       -1.342500e+00
      2.500            4.900       +6.584400e+00
      2.500            7.300       -4.700005e-03
      2.500            7.700       +7.069600e+00
      2.500            8.100       +6.958600e+00
