%       x_1              x_2            Y = ln T
      0.100            1.900       +7.705000e-01
      0.100            2.300       +1.185300e+00
      0.100            6.700       -2.634000e-01
      0.100            7.500       +2.187000e-01
      0.100            8.300       +7.110000e-02
      0.100            8.500       -1.880000e-02
      0.100           11.300       +6.747600e+00
      0.300            3.900       -2.191000e-01
      0.300            4.700       -1.357000e-01
      0.300            9.500       +2.086000e-01
      0.300            9.900       +7.914600e+00
      0.500            1.100       -1.430600e+00
      0.500            3.500       +2.262000e-01
      0.500            6.500       -8.346000e-01
      0.500            7.300       -8.053000e-01
      0.700            1.700       -4.143000e-01
      0.700            6.500       -1.234400e+00
      0.700            9.900       +8.063900e+00
      0.900            1.100       -1.448500e+00
      0.900            1.900       +2.220000e-02
      0.900            4.700       -9.195001e-01
      0.900           10.700       +8.367300e+00
      1.100            1.500       -9.262000e-01
      1.100            5.100       +6.052200e+00
      1.100            8.900       -4.556000e-01
      1.100            9.300       +7.025600e+00
      1.100            9.900       +8.060300e+00
      1.100           10.900       +8.372600e+00
      1.300            4.700       -6.364000e-01
      1.300            5.700       +6.588500e+00
      1.300            6.900       +5.417000e+00
      1.300            7.500       +6.550900e+00
      1.300           10.900       +8.696800e+00
      1.500            8.100       +6.991300e+00
      1.500            8.300       +6.994800e+00
      1.500           11.700       +7.702200e+00
      1.500           11.900       +7.484900e+00
      1.700            5.100       +6.832100e+00
      1.700            6.500       -1.133700e+00
      1.700            8.300       +7.146500e+00
      1.700            9.500       +7.254300e+00
      1.700           11.100       +8.675500e+00
      1.700           11.500       +8.089400e+00
      1.900            1.700       -3.434000e-01
      1.900            6.300       -5.724000e-01
      1.900            6.900       -3.969000e-01
      1.900            9.500       +7.266800e+00
      1.900           11.500       +8.075900e+00
      2.100            0.500       +6.401000e-01
      2.100            1.300       -1.525000e-01
      2.100            2.100       +5.670000e-02
      2.100            7.900       +7.248400e+00
      2.100           10.300       +8.178400e+00
      2.300            2.100       -2.784000e-01
      2.300            3.500       -3.298000e-01
      2.300            3.700       -8.561000e-01
      2.300            3.900       -1.264800e+00
      2.300            7.700       +7.140900e+00
      2.500            1.700       -6.312000e-01
      2.500            2.500       -1.032000e-01
      2.500            2.900       +1.462000e-01
      2.500            5.300       +6.889600e+00
      2.500            5.500       +7.064700e+00
      2.500            6.700       +2.869000e-01
      2.500            7.500       +7.063600e+00
      2.500            8.100       +6.958600e+00
      2.500           11.500       +7.955400e+00
      2.500           11.700       +7.587700e+00
      2.700            6.700       +4.596000e-01
      2.700            9.500       +7.277300e+00
      2.700           10.500       +8.711600e+00
      2.700           10.900       +8.882500e+00
      2.900            0.300       +4.000000e-02
      2.900            0.700       +7.288600e+00
      2.900            4.300       +5.695100e+00
      2.900            4.700       +6.024900e+00
      2.900            4.900       +6.165900e+00
      2.900            8.300       +6.920300e+00
      2.900            9.700       +7.635900e+00
      3.100            0.500       +7.196800e+00
      3.100            9.300       +7.379500e+00
      3.300            0.100       +4.130000e-01
      3.300            2.900       -1.385700e+00
      3.300            3.100       -1.455700e+00
      3.300            3.700       +5.858000e+00
      3.300            4.700       +5.891900e+00
      3.300            4.900       +5.805600e+00
      3.300            5.300       +5.879000e+00
      3.300            5.500       -9.437000e-01
      3.300            9.300       +7.539300e+00
      3.300            9.500       +7.727100e+00
      3.300           10.700       +8.878400e+00
      3.300           11.900       +6.931500e+00
      3.500            3.300       +5.966900e+00
      3.500            7.900       +7.384300e+00
      3.500            9.700       +8.086000e+00
      3.700            3.100       +6.521200e+00
      3.700            5.500       +5.558800e+00
      3.700            5.900       +6.481700e+00
      3.900            0.100       +1.322300e+00
      3.900            1.500       +5.961600e+00
      3.900            3.300       +6.464400e+00
      3.900            4.700       +5.390500e+00
      3.900            5.300       +5.231700e+00
      3.900            7.900       +7.407800e+00
      3.900            8.700       +7.520400e+00
      3.900            9.900       +7.996300e+00
      4.100            0.500       +1.309000e+00
      4.100            4.100       +5.912500e+00
      4.100            8.100       +7.284700e+00
      4.100            8.300       +7.244900e+00
      4.100           10.700       +7.163300e+00
      4.100           10.900       +7.098600e+00
      4.300            1.100       +7.078800e+00
      4.300            1.900       +6.162100e+00
      4.300            2.500       +6.981300e+00
      4.300            7.100       +7.721100e+00
      4.300            8.500       +6.823300e+00
      4.300            8.700       +6.682500e+00
      4.300            9.700       +6.888700e+00
      4.300           11.900       +6.758100e+00
      4.500            3.700       +6.357400e+00
      4.500            7.300       +7.977000e+00
      4.500            9.500       +6.120200e+00
      4.500            9.900       +6.358600e+00
      4.500           11.500       +6.670000e+00
      4.700            0.100       +8.212300e+00
      4.700            0.700       +7.833800e+00
      4.700            1.100       +6.898200e+00
      4.700            1.700       +6.071400e+00
      4.700            3.500       +6.310400e+00
      4.700           10.100       +5.737200e+00
      4.700           11.300       +6.267000e+00
      4.900            0.900       +7.153600e+00
      4.900            3.100       +5.956200e+00
      4.900            5.500       +6.775600e+00
      4.900            6.500       +7.814100e+00
      4.900            6.700       +8.010900e+00
      4.900            7.300       +8.202200e+00
      4.900            8.500       +6.000800e+00
      4.900            9.500       +5.709700e+00
      4.900           10.700       +5.451200e+00
      4.900           11.700       +5.883300e+00
      5.100            1.500       +5.685500e+00
      5.100            4.900       +6.394100e+00
      5.100            5.900       +7.344600e+00
      5.100            9.100       +5.817500e+00
      5.300            3.700       +6.360000e+00
      5.300            7.100       +8.180799e+00
      5.300            9.500       +6.051700e+00
      5.500            1.700       +5.439400e+00
      5.500            2.700       +5.320200e+00
      5.500            6.100       +7.474300e+00
      5.500            6.300       +7.543700e+00
      5.500            7.700       +8.092900e+00
      5.500            8.300       +6.766800e+00
      5.500            8.700       +6.286600e+00
      5.500            9.700       +6.233400e+00
      5.500            9.900       +6.057100e+00
      5.500           11.500       +5.305400e+00
      5.700            0.500       +7.327000e+00
      5.700            7.100       +7.481400e+00
      5.700            7.500       +8.146400e+00
      5.700           10.500       +5.756500e+00
      5.900            1.100       +5.917300e+00
      5.900            2.700       +5.312400e+00
      5.900            2.900       +5.433300e+00
      5.900            7.100       +7.213800e+00
      5.900            7.300       +7.578600e+00
      5.900           11.100       +5.365900e+00
      6.100            0.300       +7.274700e+00
      6.100            0.700       +6.375500e+00
      6.100            0.900       +6.079900e+00
      6.100            2.900       +5.361500e+00
      6.100            4.900       +6.846800e+00
      6.100            9.100       +6.774700e+00
      6.100            9.500       +6.756900e+00
      6.100           10.100       +6.619600e+00
      6.100           11.500       +5.673400e+00
      6.100           11.900       +5.741600e+00
      6.300            2.100       +5.866800e+00
      6.300            3.700       +6.364900e+00
      6.300            5.500       +6.959300e+00
      6.300            5.700       +6.712300e+00
      6.300            5.900       +6.417200e+00
      6.300            7.300       +7.405200e+00
      6.300            9.300       +6.681400e+00
      6.300            9.700       +6.781300e+00
      6.300           11.100       +5.883400e+00
      6.300           11.900       +6.138100e+00
      6.500            1.700       +6.269000e+00
      6.500            3.700       +6.502500e+00
      6.500            5.500       +6.915800e+00
      6.500            6.300       +6.070800e+00
      6.500            9.100       +6.433700e+00
      6.500            9.700       +6.798300e+00
      6.500           11.700       +6.054000e+00
      6.700            0.500       +6.226200e+00
      6.700            1.900       +6.469500e+00
      6.700            3.900       +6.914100e+00
      6.700            4.500       +7.098900e+00
      6.700            8.100       +7.110600e+00
      6.700           10.500       +7.258800e+00
      6.900            0.700       +5.944100e+00
      6.900            1.900       +6.743800e+00
      6.900            6.500       -7.347000e-01
      6.900            8.500       +6.425500e+00
      6.900           11.100       +6.407400e+00
      6.900           11.500       +6.055600e+00
      6.900           11.700       +6.091900e+00
      7.100            1.500       +6.795300e+00
      7.100            6.500       +6.533100e+00
      7.100            9.700       +6.860500e+00
